,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,88 William Street,Level 3,Perth,WA,6000,Australia,61 8 6489 1600,61 8 6489 1601,https://www.brookside-energy.com.au,Oil & Gas E&P,Oil & Gas E&P,Energy,Energy,"Brookside Energy Limited, together with its subsidiaries, engages in the exploration, production, and appraisal of oil and gas projects. The company develops oil and gas assets in the Anadarko Basin in Oklahoma, the United States. It is also involved in the leasing and development of acreage opportunities. The company was formerly known as Red Fork Energy Limited and changed its name to Brookside Energy Limited in June 2015. Brookside Energy Limited was incorporated in 2004 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. David  Prentice B.A., Grad. Dip BA, M.B.A., MBA', 'age': 58, 'title': 'CEO, MD & Exec. Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 276000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.012,0.013,0.012,0.013,0.012,0.013,0.012,0.013,0.0,Infinity,1199330,1199330,8022567,3166733,3166733,0.012,0.013,0,0,64175148,0.01,0.018,1.1132094,0.01264,0.012815,0.0,0.0,AUD,43486372,0.27212,3925687081,4936549888,0.21738,0.04072,4936549888,0.015,0.8666667,1672444800,1703980800,1688083200,0.131,15687284,0.0,1:10,1443744000,0.754,1.513,0.0,0.14113986,ASX,EQUITY,BRK.AX,BRK.AX,BROOKSIDE FPO,Brookside Energy Limited,1130713200,Australia/Sydney,AEST,0a2903d7-077e-36e2-866d-d8a3a4eba1ee,finmb_24160634,36000000,0.013,none,22716662,0.004,28737600,0,2.14,2.156,57648768,0.011,0.11043,0.22931999,-10679261,30654220,-0.23,0.21,0.53735,0.49848998,0.26286,AUD,
1,88 William Street,Level 3,Perth,WA,6000,Australia,61 8 6489 1600,61 8 6489 1601,https://www.brookside-energy.com.au,Oil & Gas E&P,Oil & Gas E&P,Energy,Energy,"Brookside Energy Limited, together with its subsidiaries, engages in the exploration, production, and appraisal of oil and gas projects. The company develops oil and gas assets in the Anadarko Basin in Oklahoma, the United States. It is also involved in the leasing and development of acreage opportunities. The company was formerly known as Red Fork Energy Limited and changed its name to Brookside Energy Limited in June 2015. Brookside Energy Limited was incorporated in 2004 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Mr. Kevin  Humphrey BBA, CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2014, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.012,0.013,0.012,0.013,0.012,0.013,0.012,0.013,0.0,Infinity,1199330,1199330,8022567,3166733,3166733,0.012,0.013,0,0,64175148,0.01,0.018,1.1132094,0.01264,0.012815,0.0,0.0,AUD,43486372,0.27212,3925687081,4936549888,0.21738,0.04072,4936549888,0.015,0.8666667,1672444800,1703980800,1688083200,0.131,15687284,0.0,1:10,1443744000,0.754,1.513,0.0,0.14113986,ASX,EQUITY,BRK.AX,BRK.AX,BROOKSIDE FPO,Brookside Energy Limited,1130713200,Australia/Sydney,AEST,0a2903d7-077e-36e2-866d-d8a3a4eba1ee,finmb_24160634,36000000,0.013,none,22716662,0.004,28737600,0,2.14,2.156,57648768,0.011,0.11043,0.22931999,-10679261,30654220,-0.23,0.21,0.53735,0.49848998,0.26286,AUD,
2,88 William Street,Level 3,Perth,WA,6000,Australia,61 8 6489 1600,61 8 6489 1601,https://www.brookside-energy.com.au,Oil & Gas E&P,Oil & Gas E&P,Energy,Energy,"Brookside Energy Limited, together with its subsidiaries, engages in the exploration, production, and appraisal of oil and gas projects. The company develops oil and gas assets in the Anadarko Basin in Oklahoma, the United States. It is also involved in the leasing and development of acreage opportunities. The company was formerly known as Red Fork Energy Limited and changed its name to Brookside Energy Limited in June 2015. Brookside Energy Limited was incorporated in 2004 and is headquartered in Perth, Australia.","{'maxAge': 1, 'name': 'Ms. Katherine  Garvey', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.012,0.013,0.012,0.013,0.012,0.013,0.012,0.013,0.0,Infinity,1199330,1199330,8022567,3166733,3166733,0.012,0.013,0,0,64175148,0.01,0.018,1.1132094,0.01264,0.012815,0.0,0.0,AUD,43486372,0.27212,3925687081,4936549888,0.21738,0.04072,4936549888,0.015,0.8666667,1672444800,1703980800,1688083200,0.131,15687284,0.0,1:10,1443744000,0.754,1.513,0.0,0.14113986,ASX,EQUITY,BRK.AX,BRK.AX,BROOKSIDE FPO,Brookside Energy Limited,1130713200,Australia/Sydney,AEST,0a2903d7-077e-36e2-866d-d8a3a4eba1ee,finmb_24160634,36000000,0.013,none,22716662,0.004,28737600,0,2.14,2.156,57648768,0.011,0.11043,0.22931999,-10679261,30654220,-0.23,0.21,0.53735,0.49848998,0.26286,AUD,
