,address1,address2,city,zip,country,phone,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Play Museum,"16, Daewangpangyo-ro 645beon-gil Bundang-Gu",Seongnam-si,13487,South Korea,82 31 1644 1308,https://www.bugscorp.co.kr,"NHN Bugs Corp. provides digital music services and music distribution through Bugs and SayClub music portals in South Korea. The company was formerly known as Bugs Corporation and changed its name to NHN Bugs Corp. in March 2017. NHN Bugs Corp. was founded in 2002 and is headquartered in Seongnam, South Korea.",118,"{'maxAge': 1, 'name': 'Mr. Ju-Il  Yang', 'age': 47, 'title': 'Chief Exec. Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,4215.0,4235.0,4235.0,4315.0,4215.0,4235.0,4235.0,4315.0,1.306364,34282,34282,75213,31717,31717,4245.0,4270.0,0,0,60290502656,4120.0,9830.0,0.8994573,4639.8,6022.1,KRW,32655796224,-0.07958,5808545,14152700,0.45266998,0.0,1609372800,1640908800,1625011200,-5334616064,0.487,16.826,KOE,EQUITY,104200.KQ,104200.KQ,NHN BUGS,NHN BUGS Corporation,1254787200,Asia/Seoul,KST,32400000,4260.0,none,26047729664,2080.394,1940849408,2413603072,1.755,1.898,67029868544,3.891,5354.026,0.00269,-0.09417,68709876010,-15169236,740271168,0.008,0.99982,0.02895,0.0058099995,KRW,
