,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1350 East Arapaho Road,Suite #230,Richardson,TX,75081,United States,760 295 2408,https://www.mynuzee.com,Packaged Foods,Consumer Defensive,"NuZee, Inc., a specialty coffee company, engages in the manufacture, packing, and sale of single serve coffee and tea bag-style coffee for coffee roasters and food service companies in North America and South Korea. The company provides its products under Coffee Blenders and Twin Peaks brands. NuZee, Inc. was incorporated in 2011 and is headquartered in Richardson, Texas.",35,"{'maxAge': 1, 'name': 'Mr. Masateru  Higashida', 'age': 51, 'title': 'Chairman, CEO, Pres, Treasurer & Sec.', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 300000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,7.81,8.7,8.0,10.64,7.81,8.7,8.0,10.64,0.0,0.385892,-2.358904,188019,188019,16877,37850,37850,8.0,8.61,3200,1000,6687722,6.994,26.11,2.1117313,8.45656,10.306925,0.0,0.0,USD,3907213,-2.94048,508088,776739,4159,2403,1690761600,1693440000,0.0054,0.33305,0.05589,0.47,0.0067000003,5.359,1.606643,1664496000,1696032000,1688083200,-9312336,-15.78,-3.65,1:3,1573516800,1.234,-0.489,NCM,EQUITY,NUZE,NUZE,"NuZee, Inc.","NuZee, Inc.",1592573400,America/New_York,EDT,-14400000,8.61,24.0,24.0,24.0,24.0,2.0,buy,1,3280425,4.223,-7987200,499916,1.861,2.693,3166938,12.009,4.559,-0.55324,-1.29877,-110413,-2698993,-6810202,-0.162,0.03827,-2.52206,-2.6059299,USD,
1,1350 East Arapaho Road,Suite #230,Richardson,TX,75081,United States,760 295 2408,https://www.mynuzee.com,Packaged Foods,Consumer Defensive,"NuZee, Inc., a specialty coffee company, engages in the manufacture, packing, and sale of single serve coffee and tea bag-style coffee for coffee roasters and food service companies in North America and South Korea. The company provides its products under Coffee Blenders and Twin Peaks brands. NuZee, Inc. was incorporated in 2011 and is headquartered in Richardson, Texas.",35,"{'maxAge': 1, 'name': 'Mr. Randell L. Weaver', 'age': 64, 'title': 'Chief Financial Officer', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,7.81,8.7,8.0,10.64,7.81,8.7,8.0,10.64,0.0,0.385892,-2.358904,188019,188019,16877,37850,37850,8.0,8.61,3200,1000,6687722,6.994,26.11,2.1117313,8.45656,10.306925,0.0,0.0,USD,3907213,-2.94048,508088,776739,4159,2403,1690761600,1693440000,0.0054,0.33305,0.05589,0.47,0.0067000003,5.359,1.606643,1664496000,1696032000,1688083200,-9312336,-15.78,-3.65,1:3,1573516800,1.234,-0.489,NCM,EQUITY,NUZE,NUZE,"NuZee, Inc.","NuZee, Inc.",1592573400,America/New_York,EDT,-14400000,8.61,24.0,24.0,24.0,24.0,2.0,buy,1,3280425,4.223,-7987200,499916,1.861,2.693,3166938,12.009,4.559,-0.55324,-1.29877,-110413,-2698993,-6810202,-0.162,0.03827,-2.52206,-2.6059299,USD,
2,1350 East Arapaho Road,Suite #230,Richardson,TX,75081,United States,760 295 2408,https://www.mynuzee.com,Packaged Foods,Consumer Defensive,"NuZee, Inc., a specialty coffee company, engages in the manufacture, packing, and sale of single serve coffee and tea bag-style coffee for coffee roasters and food service companies in North America and South Korea. The company provides its products under Coffee Blenders and Twin Peaks brands. NuZee, Inc. was incorporated in 2011 and is headquartered in Richardson, Texas.",35,"{'maxAge': 1, 'name': 'Ms. Shana  Bowman', 'age': 46, 'title': 'Principal Accounting Officer', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,7.81,8.7,8.0,10.64,7.81,8.7,8.0,10.64,0.0,0.385892,-2.358904,188019,188019,16877,37850,37850,8.0,8.61,3200,1000,6687722,6.994,26.11,2.1117313,8.45656,10.306925,0.0,0.0,USD,3907213,-2.94048,508088,776739,4159,2403,1690761600,1693440000,0.0054,0.33305,0.05589,0.47,0.0067000003,5.359,1.606643,1664496000,1696032000,1688083200,-9312336,-15.78,-3.65,1:3,1573516800,1.234,-0.489,NCM,EQUITY,NUZE,NUZE,"NuZee, Inc.","NuZee, Inc.",1592573400,America/New_York,EDT,-14400000,8.61,24.0,24.0,24.0,24.0,2.0,buy,1,3280425,4.223,-7987200,499916,1.861,2.693,3166938,12.009,4.559,-0.55324,-1.29877,-110413,-2698993,-6810202,-0.162,0.03827,-2.52206,-2.6059299,USD,
3,1350 East Arapaho Road,Suite #230,Richardson,TX,75081,United States,760 295 2408,https://www.mynuzee.com,Packaged Foods,Consumer Defensive,"NuZee, Inc., a specialty coffee company, engages in the manufacture, packing, and sale of single serve coffee and tea bag-style coffee for coffee roasters and food service companies in North America and South Korea. The company provides its products under Coffee Blenders and Twin Peaks brands. NuZee, Inc. was incorporated in 2011 and is headquartered in Richardson, Texas.",35,"{'maxAge': 1, 'name': 'Mr. Travis  Gorney', 'age': 41, 'title': 'Chief Innovation Officer', 'yearBorn': 1981, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,7.81,8.7,8.0,10.64,7.81,8.7,8.0,10.64,0.0,0.385892,-2.358904,188019,188019,16877,37850,37850,8.0,8.61,3200,1000,6687722,6.994,26.11,2.1117313,8.45656,10.306925,0.0,0.0,USD,3907213,-2.94048,508088,776739,4159,2403,1690761600,1693440000,0.0054,0.33305,0.05589,0.47,0.0067000003,5.359,1.606643,1664496000,1696032000,1688083200,-9312336,-15.78,-3.65,1:3,1573516800,1.234,-0.489,NCM,EQUITY,NUZE,NUZE,"NuZee, Inc.","NuZee, Inc.",1592573400,America/New_York,EDT,-14400000,8.61,24.0,24.0,24.0,24.0,2.0,buy,1,3280425,4.223,-7987200,499916,1.861,2.693,3166938,12.009,4.559,-0.55324,-1.29877,-110413,-2698993,-6810202,-0.162,0.03827,-2.52206,-2.6059299,USD,
