,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2470 Gray Falls,Suite 190,Houston,TX,77077-6513,United States,281-556-5656,Oil & Gas Equipment & Services,Energy,"In May 2001, First Seismic Corp. executed a letter of intent with Global Geo Services ASA, a Norwegian company (GGS), pursuant to which GGS proposed to acquire First Seismic. As of December 31, 1999, First Seismic Corp. provided various geo-scientific and complementary services that were used to develop opportunities in the oil and gas business worldwide. It owned and brokered seismic data and a range of geo-scientific information primarily used by its customers in upstream oil and gas exploration and production efforts. The company used portions of this geological and seismic information to geo-technically identify and promote exploration projects to oil company investors. In addition, through its wholly owned subsidiary, the company also took an ownership position in some of the upstream oil and natural gas production opportunities. The company was incorporated in 1990 and is based in Houston, Texas.",20,"{'maxAge': 1, 'name': 'Mr. Nicholas  Rockecharlie', 'age': 75, 'title': 'VP of Fin.', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,-0.018672,373,373,6,0,0,0.0,0.0,0,0,3695,0.0004,0.1,0.00231544,0.0004,0.0395255,0.0,0.0,USD,-250552,-0.84231,9239000,0.0,0.00445,0.257,0.0015564202,946598400,978220800,946598400,-1344161,-0.163,-0.157,3.801,PNK,EQUITY,FSEI,FSEI,FIRST SEISMIC CORP,First Seismic Corp.,1348579800,America/New_York,EDT,-14400000,0.0004,none,448665,0.049,-65923,9417,0.713,0.713,1595809,0.368,0.194,-0.26242,-0.8036,983788,-358115,158939,-0.107,0.61648,-0.04131,-0.94452006,USD,
