,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Wiesenweg 22,Landau an der Isar,94405,Germany,49 9951 942 0,49 99 51 17 02,https://www.einhell.com,Tools & Accessories,Industrials,"Einhell Germany AG, together with its subsidiaries, manufactures and sells manually operated, petrol powered and electronic tools, electrical tool accessories, and metal and plastic products for DIY, garden and leisure activities, and air-conditioning and heating products in Europe and internationally. The company was founded in 1964 and is headquartered in Landau an der Isar, Germany. Einhell Germany AG is a subsidiary of Thannhuber AG.",2536,"{'maxAge': 1, 'name': 'Mr. Andreas  Kroiss', 'title': 'Chairman of Directors', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,147.0,145.0,145.0,145.0,147.0,145.0,145.0,145.0,2.9,0.0197,1687737600,0.19590001,1.77,0.993993,9.7972975,21.38643,15,15,19,6,6,141.0,145.8,11700,10000,547288000,113.6,176.0,0.5499343,146.808,151.626,2.9,0.019727891,EUR,747854016,0.056350004,1896167,1680000,0.0,0.30383,84.582,1.7143127,1672444800,1703980800,1688083200,-0.009,56075000,14.8,6.78,0.751,7.628,FRA,EQUITY,EIN3.F,EIN3.F,EINHELL GERMANY VZO O.N.,Einhell Germany AG,946882800,Europe/Berlin,CEST,7200000,145.0,96.0,96.0,96.0,96.0,none,1,21773000,5.713,98044000,193907008,0.817,2.122,995187968,57.395,263.249,0.06356,0.15888,216978256,169416992,-0.023,0.017,0.38459,0.09852,0.089940004,EUR,
1,Wiesenweg 22,Landau an der Isar,94405,Germany,49 9951 942 0,49 99 51 17 02,https://www.einhell.com,Tools & Accessories,Industrials,"Einhell Germany AG, together with its subsidiaries, manufactures and sells manually operated, petrol powered and electronic tools, electrical tool accessories, and metal and plastic products for DIY, garden and leisure activities, and air-conditioning and heating products in Europe and internationally. The company was founded in 1964 and is headquartered in Landau an der Isar, Germany. Einhell Germany AG is a subsidiary of Thannhuber AG.",2536,"{'maxAge': 1, 'name': 'Mr. Jan  Teichert', 'age': 52, 'title': 'CFO & Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,147.0,145.0,145.0,145.0,147.0,145.0,145.0,145.0,2.9,0.0197,1687737600,0.19590001,1.77,0.993993,9.7972975,21.38643,15,15,19,6,6,141.0,145.8,11700,10000,547288000,113.6,176.0,0.5499343,146.808,151.626,2.9,0.019727891,EUR,747854016,0.056350004,1896167,1680000,0.0,0.30383,84.582,1.7143127,1672444800,1703980800,1688083200,-0.009,56075000,14.8,6.78,0.751,7.628,FRA,EQUITY,EIN3.F,EIN3.F,EINHELL GERMANY VZO O.N.,Einhell Germany AG,946882800,Europe/Berlin,CEST,7200000,145.0,96.0,96.0,96.0,96.0,none,1,21773000,5.713,98044000,193907008,0.817,2.122,995187968,57.395,263.249,0.06356,0.15888,216978256,169416992,-0.023,0.017,0.38459,0.09852,0.089940004,EUR,
2,Wiesenweg 22,Landau an der Isar,94405,Germany,49 9951 942 0,49 99 51 17 02,https://www.einhell.com,Tools & Accessories,Industrials,"Einhell Germany AG, together with its subsidiaries, manufactures and sells manually operated, petrol powered and electronic tools, electrical tool accessories, and metal and plastic products for DIY, garden and leisure activities, and air-conditioning and heating products in Europe and internationally. The company was founded in 1964 and is headquartered in Landau an der Isar, Germany. Einhell Germany AG is a subsidiary of Thannhuber AG.",2536,"{'maxAge': 1, 'name': 'Dr. Markus  Thannhuber', 'title': 'CTO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,147.0,145.0,145.0,145.0,147.0,145.0,145.0,145.0,2.9,0.0197,1687737600,0.19590001,1.77,0.993993,9.7972975,21.38643,15,15,19,6,6,141.0,145.8,11700,10000,547288000,113.6,176.0,0.5499343,146.808,151.626,2.9,0.019727891,EUR,747854016,0.056350004,1896167,1680000,0.0,0.30383,84.582,1.7143127,1672444800,1703980800,1688083200,-0.009,56075000,14.8,6.78,0.751,7.628,FRA,EQUITY,EIN3.F,EIN3.F,EINHELL GERMANY VZO O.N.,Einhell Germany AG,946882800,Europe/Berlin,CEST,7200000,145.0,96.0,96.0,96.0,96.0,none,1,21773000,5.713,98044000,193907008,0.817,2.122,995187968,57.395,263.249,0.06356,0.15888,216978256,169416992,-0.023,0.017,0.38459,0.09852,0.089940004,EUR,
3,Wiesenweg 22,Landau an der Isar,94405,Germany,49 9951 942 0,49 99 51 17 02,https://www.einhell.com,Tools & Accessories,Industrials,"Einhell Germany AG, together with its subsidiaries, manufactures and sells manually operated, petrol powered and electronic tools, electrical tool accessories, and metal and plastic products for DIY, garden and leisure activities, and air-conditioning and heating products in Europe and internationally. The company was founded in 1964 and is headquartered in Landau an der Isar, Germany. Einhell Germany AG is a subsidiary of Thannhuber AG.",2536,"{'maxAge': 1, 'name': 'Dr. Christoph  Urban', 'title': 'Chief IT & Digitization Officer and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,147.0,145.0,145.0,145.0,147.0,145.0,145.0,145.0,2.9,0.0197,1687737600,0.19590001,1.77,0.993993,9.7972975,21.38643,15,15,19,6,6,141.0,145.8,11700,10000,547288000,113.6,176.0,0.5499343,146.808,151.626,2.9,0.019727891,EUR,747854016,0.056350004,1896167,1680000,0.0,0.30383,84.582,1.7143127,1672444800,1703980800,1688083200,-0.009,56075000,14.8,6.78,0.751,7.628,FRA,EQUITY,EIN3.F,EIN3.F,EINHELL GERMANY VZO O.N.,Einhell Germany AG,946882800,Europe/Berlin,CEST,7200000,145.0,96.0,96.0,96.0,96.0,none,1,21773000,5.713,98044000,193907008,0.817,2.122,995187968,57.395,263.249,0.06356,0.15888,216978256,169416992,-0.023,0.017,0.38459,0.09852,0.089940004,EUR,
