,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,trailingEps,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://institutional.myleggmason.com/portal/server.pt?open=512&objID=1377&cached=true&mode=2&userID=225408&mktcd=GDO,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Global Corporate Defined Opportunity Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company, Western Asset Management Company Pte. Ltd., Western Asset Management Company Ltd., and Western Asset Management Company Limited. It invests in the fixed income markets across the globe. The fund invests in investment grade debt securities. It employs intensive proprietary research to create its portfolio. The fund benchmarks the performance of its portfolio against the Barclays Capital Global Aggregate Corporate Index. It was formerly known as Western Asset Global Credit Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc. was formed on September 17, 2009 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Kenneth Donald Fuller', 'age': 64, 'title': 'Chairman, Chief Exec. Officer and Pres', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.1,12.04,11.95,12.0748,12.1,12.04,11.95,12.0748,1.22,0.1012,1695254400,7.86,27398,27398,20917,25320,25320,11.9,11.96,1000,800,178792432,11.15,14.01,12.3282,12.5922,0.0,0.0,USD,0.0,14949200,1487,2668,1690761600,1693440000,0.0001,0.0,0.41352,0.09,14949200,-0.44,-0.06926072,0.14113986,0.101,1692748800,NYQ,EQUITY,GDO,GDO,Western Asset Global Corporate ,Western Asset Global Corporate Defined Opportunity Fund Inc.,1259073000,America/New_York,EDT,fec57413-dc26-338e-aaf7-867a545188d6,finmb_81831530,-14400000,11.96,none,0.0,0.0,0.0,
1,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://institutional.myleggmason.com/portal/server.pt?open=512&objID=1377&cached=true&mode=2&userID=225408&mktcd=GDO,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Global Corporate Defined Opportunity Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company, Western Asset Management Company Pte. Ltd., Western Asset Management Company Ltd., and Western Asset Management Company Limited. It invests in the fixed income markets across the globe. The fund invests in investment grade debt securities. It employs intensive proprietary research to create its portfolio. The fund benchmarks the performance of its portfolio against the Barclays Capital Global Aggregate Corporate Index. It was formerly known as Western Asset Global Credit Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc. was formed on September 17, 2009 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Michael C. Buchanan CFA', 'title': 'Head of Global Credit and Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.1,12.04,11.95,12.0748,12.1,12.04,11.95,12.0748,1.22,0.1012,1695254400,7.86,27398,27398,20917,25320,25320,11.9,11.96,1000,800,178792432,11.15,14.01,12.3282,12.5922,0.0,0.0,USD,0.0,14949200,1487,2668,1690761600,1693440000,0.0001,0.0,0.41352,0.09,14949200,-0.44,-0.06926072,0.14113986,0.101,1692748800,NYQ,EQUITY,GDO,GDO,Western Asset Global Corporate ,Western Asset Global Corporate Defined Opportunity Fund Inc.,1259073000,America/New_York,EDT,fec57413-dc26-338e-aaf7-867a545188d6,finmb_81831530,-14400000,11.96,none,0.0,0.0,0.0,
2,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://institutional.myleggmason.com/portal/server.pt?open=512&objID=1377&cached=true&mode=2&userID=225408&mktcd=GDO,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Global Corporate Defined Opportunity Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company, Western Asset Management Company Pte. Ltd., Western Asset Management Company Ltd., and Western Asset Management Company Limited. It invests in the fixed income markets across the globe. The fund invests in investment grade debt securities. It employs intensive proprietary research to create its portfolio. The fund benchmarks the performance of its portfolio against the Barclays Capital Global Aggregate Corporate Index. It was formerly known as Western Asset Global Credit Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc. was formed on September 17, 2009 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Keith J. Gardner', 'title': 'Co-Head of Emerging Markets Debt and Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.1,12.04,11.95,12.0748,12.1,12.04,11.95,12.0748,1.22,0.1012,1695254400,7.86,27398,27398,20917,25320,25320,11.9,11.96,1000,800,178792432,11.15,14.01,12.3282,12.5922,0.0,0.0,USD,0.0,14949200,1487,2668,1690761600,1693440000,0.0001,0.0,0.41352,0.09,14949200,-0.44,-0.06926072,0.14113986,0.101,1692748800,NYQ,EQUITY,GDO,GDO,Western Asset Global Corporate ,Western Asset Global Corporate Defined Opportunity Fund Inc.,1259073000,America/New_York,EDT,fec57413-dc26-338e-aaf7-867a545188d6,finmb_81831530,-14400000,11.96,none,0.0,0.0,0.0,
3,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://institutional.myleggmason.com/portal/server.pt?open=512&objID=1377&cached=true&mode=2&userID=225408&mktcd=GDO,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Global Corporate Defined Opportunity Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company, Western Asset Management Company Pte. Ltd., Western Asset Management Company Ltd., and Western Asset Management Company Limited. It invests in the fixed income markets across the globe. The fund invests in investment grade debt securities. It employs intensive proprietary research to create its portfolio. The fund benchmarks the performance of its portfolio against the Barclays Capital Global Aggregate Corporate Index. It was formerly known as Western Asset Global Credit Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc. was formed on September 17, 2009 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Dipankar  Shewaram C.F.A., CFA', 'title': 'Portfolio Mang. of Western Asset Management Company', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.1,12.04,11.95,12.0748,12.1,12.04,11.95,12.0748,1.22,0.1012,1695254400,7.86,27398,27398,20917,25320,25320,11.9,11.96,1000,800,178792432,11.15,14.01,12.3282,12.5922,0.0,0.0,USD,0.0,14949200,1487,2668,1690761600,1693440000,0.0001,0.0,0.41352,0.09,14949200,-0.44,-0.06926072,0.14113986,0.101,1692748800,NYQ,EQUITY,GDO,GDO,Western Asset Global Corporate ,Western Asset Global Corporate Defined Opportunity Fund Inc.,1259073000,America/New_York,EDT,fec57413-dc26-338e-aaf7-867a545188d6,finmb_81831530,-14400000,11.96,none,0.0,0.0,0.0,
4,280 Park Avenue,New York,NY,10017,United States,800 822 5544,877 859 4112,https://institutional.myleggmason.com/portal/server.pt?open=512&objID=1377&cached=true&mode=2&userID=225408&mktcd=GDO,Asset Management,Asset Management,Financial Services,Financial Services,"Western Asset Global Corporate Defined Opportunity Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company, Western Asset Management Company Pte. Ltd., Western Asset Management Company Ltd., and Western Asset Management Company Limited. It invests in the fixed income markets across the globe. The fund invests in investment grade debt securities. It employs intensive proprietary research to create its portfolio. The fund benchmarks the performance of its portfolio against the Barclays Capital Global Aggregate Corporate Index. It was formerly known as Western Asset Global Credit Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc. was formed on September 17, 2009 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Andrew John Belshaw', 'title': 'Portfolio Mang. of Western Asset Management Company', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,12.1,12.04,11.95,12.0748,12.1,12.04,11.95,12.0748,1.22,0.1012,1695254400,7.86,27398,27398,20917,25320,25320,11.9,11.96,1000,800,178792432,11.15,14.01,12.3282,12.5922,0.0,0.0,USD,0.0,14949200,1487,2668,1690761600,1693440000,0.0001,0.0,0.41352,0.09,14949200,-0.44,-0.06926072,0.14113986,0.101,1692748800,NYQ,EQUITY,GDO,GDO,Western Asset Global Corporate ,Western Asset Global Corporate Defined Opportunity Fund Inc.,1259073000,America/New_York,EDT,fec57413-dc26-338e-aaf7-867a545188d6,finmb_81831530,-14400000,11.96,none,0.0,0.0,0.0,
