,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Agaoglu My Newwork, Barbaros Mah",Ihlamur Bul. No: 3 / 89 K: 9,Istanbul,34746,Turkey,90 212 244 55 66,90 212 244 55 67,https://www.global.com.tr,Capital Markets,Financial Services,"Global Menkul Degerler Anonim Sirketi provides capital market brokerage services to individuals, financial institutions, and local and international investors in Turkey. The company was founded in 1990 and is headquartered in Istanbul, Turkey. Global Menkul Degerler Anonim Sirketi operates as a subsidiary of GYH Danismanlik ve Yönetim Hizmetleri A.S.",114,"{'maxAge': 1, 'name': 'Mr. Erol  Göker', 'age': 63, 'title': 'Founder & Chairman', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,39.06,39.06,37.4,40.4,39.06,39.06,37.4,40.4,1338422400,0.0,0.165226,17.104073,722717,722717,1068664,1472680,1472680,37.82,37.82,0,0,1512000000,7.86,44.6,0.098160736,25.8646,14.97505,0.0,0.0,TRY,1664324608,0.00561,10000000,40000000,0.75,0.0,3.862,9.787675,1672444800,1703980800,1688083200,3.177,86494800,2.21,0.108,IST,EQUITY,GLBMD.IS,GLBMD.IS,GLOBAL MEN. DEG.,Global Menkul Degerler Anonim Sirketi,1314167400,Europe/Istanbul,TRT,10800000,37.8,none,151072848,3.777,283397440,1.036,1.145,15403308032,183.453,385.083,0.09906,0.7619,175302979,-57238108,3.176,0.309,0.01675,0.0,0.00624,TRY,
1,"Agaoglu My Newwork, Barbaros Mah",Ihlamur Bul. No: 3 / 89 K: 9,Istanbul,34746,Turkey,90 212 244 55 66,90 212 244 55 67,https://www.global.com.tr,Capital Markets,Financial Services,"Global Menkul Degerler Anonim Sirketi provides capital market brokerage services to individuals, financial institutions, and local and international investors in Turkey. The company was founded in 1990 and is headquartered in Istanbul, Turkey. Global Menkul Degerler Anonim Sirketi operates as a subsidiary of GYH Danismanlik ve Yönetim Hizmetleri A.S.",114,"{'maxAge': 1, 'name': 'Ms. Gulseyma  Dogancay', 'title': 'GM & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,39.06,39.06,37.4,40.4,39.06,39.06,37.4,40.4,1338422400,0.0,0.165226,17.104073,722717,722717,1068664,1472680,1472680,37.82,37.82,0,0,1512000000,7.86,44.6,0.098160736,25.8646,14.97505,0.0,0.0,TRY,1664324608,0.00561,10000000,40000000,0.75,0.0,3.862,9.787675,1672444800,1703980800,1688083200,3.177,86494800,2.21,0.108,IST,EQUITY,GLBMD.IS,GLBMD.IS,GLOBAL MEN. DEG.,Global Menkul Degerler Anonim Sirketi,1314167400,Europe/Istanbul,TRT,10800000,37.8,none,151072848,3.777,283397440,1.036,1.145,15403308032,183.453,385.083,0.09906,0.7619,175302979,-57238108,3.176,0.309,0.01675,0.0,0.00624,TRY,
2,"Agaoglu My Newwork, Barbaros Mah",Ihlamur Bul. No: 3 / 89 K: 9,Istanbul,34746,Turkey,90 212 244 55 66,90 212 244 55 67,https://www.global.com.tr,Capital Markets,Financial Services,"Global Menkul Degerler Anonim Sirketi provides capital market brokerage services to individuals, financial institutions, and local and international investors in Turkey. The company was founded in 1990 and is headquartered in Istanbul, Turkey. Global Menkul Degerler Anonim Sirketi operates as a subsidiary of GYH Danismanlik ve Yönetim Hizmetleri A.S.",114,"{'maxAge': 1, 'name': 'Bahar  Lafci', 'title': 'Director of Investor Relations & Corp. Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,39.06,39.06,37.4,40.4,39.06,39.06,37.4,40.4,1338422400,0.0,0.165226,17.104073,722717,722717,1068664,1472680,1472680,37.82,37.82,0,0,1512000000,7.86,44.6,0.098160736,25.8646,14.97505,0.0,0.0,TRY,1664324608,0.00561,10000000,40000000,0.75,0.0,3.862,9.787675,1672444800,1703980800,1688083200,3.177,86494800,2.21,0.108,IST,EQUITY,GLBMD.IS,GLBMD.IS,GLOBAL MEN. DEG.,Global Menkul Degerler Anonim Sirketi,1314167400,Europe/Istanbul,TRT,10800000,37.8,none,151072848,3.777,283397440,1.036,1.145,15403308032,183.453,385.083,0.09906,0.7619,175302979,-57238108,3.176,0.309,0.01675,0.0,0.00624,TRY,
3,"Agaoglu My Newwork, Barbaros Mah",Ihlamur Bul. No: 3 / 89 K: 9,Istanbul,34746,Turkey,90 212 244 55 66,90 212 244 55 67,https://www.global.com.tr,Capital Markets,Financial Services,"Global Menkul Degerler Anonim Sirketi provides capital market brokerage services to individuals, financial institutions, and local and international investors in Turkey. The company was founded in 1990 and is headquartered in Istanbul, Turkey. Global Menkul Degerler Anonim Sirketi operates as a subsidiary of GYH Danismanlik ve Yönetim Hizmetleri A.S.",114,"{'maxAge': 1, 'name': 'Nusret Hakan Özsoy', 'title': 'Assistant Gen. Mang. of Corp. Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,39.06,39.06,37.4,40.4,39.06,39.06,37.4,40.4,1338422400,0.0,0.165226,17.104073,722717,722717,1068664,1472680,1472680,37.82,37.82,0,0,1512000000,7.86,44.6,0.098160736,25.8646,14.97505,0.0,0.0,TRY,1664324608,0.00561,10000000,40000000,0.75,0.0,3.862,9.787675,1672444800,1703980800,1688083200,3.177,86494800,2.21,0.108,IST,EQUITY,GLBMD.IS,GLBMD.IS,GLOBAL MEN. DEG.,Global Menkul Degerler Anonim Sirketi,1314167400,Europe/Istanbul,TRT,10800000,37.8,none,151072848,3.777,283397440,1.036,1.145,15403308032,183.453,385.083,0.09906,0.7619,175302979,-57238108,3.176,0.309,0.01675,0.0,0.00624,TRY,
4,"Agaoglu My Newwork, Barbaros Mah",Ihlamur Bul. No: 3 / 89 K: 9,Istanbul,34746,Turkey,90 212 244 55 66,90 212 244 55 67,https://www.global.com.tr,Capital Markets,Financial Services,"Global Menkul Degerler Anonim Sirketi provides capital market brokerage services to individuals, financial institutions, and local and international investors in Turkey. The company was founded in 1990 and is headquartered in Istanbul, Turkey. Global Menkul Degerler Anonim Sirketi operates as a subsidiary of GYH Danismanlik ve Yönetim Hizmetleri A.S.",114,"{'maxAge': 1, 'name': 'Zulfiye  Plate', 'title': 'Director of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,39.06,39.06,37.4,40.4,39.06,39.06,37.4,40.4,1338422400,0.0,0.165226,17.104073,722717,722717,1068664,1472680,1472680,37.82,37.82,0,0,1512000000,7.86,44.6,0.098160736,25.8646,14.97505,0.0,0.0,TRY,1664324608,0.00561,10000000,40000000,0.75,0.0,3.862,9.787675,1672444800,1703980800,1688083200,3.177,86494800,2.21,0.108,IST,EQUITY,GLBMD.IS,GLBMD.IS,GLOBAL MEN. DEG.,Global Menkul Degerler Anonim Sirketi,1314167400,Europe/Istanbul,TRT,10800000,37.8,none,151072848,3.777,283397440,1.036,1.145,15403308032,183.453,385.083,0.09906,0.7619,175302979,-57238108,3.176,0.309,0.01675,0.0,0.00624,TRY,
