,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Mr. Bradley S. Jacobs', 'age': 65, 'title': 'Exec. Chairman', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 12389965, 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
1,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Mr. Mario A. Harik', 'age': 41, 'title': 'CEO & Director', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 1646654, 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
2,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Mr. Kyle  Wismans', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
3,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Mr. Jay  Silberkleit', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
4,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Ms. Wendy  Cassity', 'age': 47, 'title': 'Chief Legal Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
5,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Mr. Michael  Abrahams', 'title': 'Chief Communications Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
6,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Mr. Anthony  Hoereth', 'title': 'Sr. VP of Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
7,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Ms. Carolyn  Roach', 'title': 'Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
8,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Mr. Luis-Angel Gomez Izaguirre', 'age': 50, 'title': 'Pres of Transport \x96 Europe', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
9,Five American Lane,Greenwich,CT,06831,United States,855 976 6951,https://www.xpo.com,Trucking,Industrials,"XPO, Inc. provides freight transportation services in the United States, rest of North America, France, the United Kingdom, rest of Europe, and internationally. The company operates in two segments, North American LTL and European Transportation. The North American LTL segment provides customers with less-than-truckload (LTL) services, such as geographic density and day-definite domestic services. This segment also offers cross-border U.S., Mexico, Canada, and the Caribbean, as well as engages in the operation of trailer manufacturing. The European Transportation segment offers dedicated truckload, LTL, truck brokerage, managed transportation, last mile, freight forwarding and multimodal solutions, such as road-rail and road-short sea combinations. It provides its services to customers in various industries, such as industrial and manufacturing, retail and e-commerce, food and beverage, logistics and transportation, and consumer goods. The company was formerly known as XPO Logistics, Inc. and changed its name to XPO, Inc. in December 2022. XPO, Inc. was incorporated in 2000 and is based in Greenwich, Connecticut.",37000,"{'maxAge': 1, 'name': 'Mr. Drew M. Wilkerson', 'age': 38, 'title': 'Pres of North American Transportation', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",4,3,9,1,4,1693526400,1672444800,86400,2,72.18,71.7,69.21,72.14,72.18,71.7,69.21,72.14,0.0,2.051521,81.655174,21.333334,2273470,2273470,1845400,1422170,1422170,71.04,70.95,1000,900,8238295552,24.759357,76.77,1.0838437,69.4012,47.5665,0.0,0.0,USD,11190307840,0.01105,102164757,115967000,6646440,6982996,1690761600,1693440000,0.0573,0.00756,0.96935,4.08,0.0657,9.652,7.360132,1672444800,1703980800,1688083200,-0.766,104000000,0.87,3.33,6.95,1:4,1314921600,1.472,11.213,NYQ,EQUITY,XPO,XPO,"XPO, Inc.","XPO, Inc.",1065533400,America/New_York,EDT,-14400000,71.04,88.0,61.0,77.17,78.0,2.2,buy,23,292000000,2.518,998000000,3244000000,0.848,0.993,7600999936,289.902,65.81,0.04903,0.0736,1619000000,298500000,635000000,-0.766,-0.064,0.21089001,0.1313,0.077360004,USD,7.5555
