,address1,address2,city,zip,country,phone,fax,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,WooriNet Building,"353, Sinjin-daero Dongan-gu",Anyang-Si,14057,South Korea,82 3 1276 5101,82 3 1276 5105,https://www.woori-net.com,"WooriNet, Inc. designs, manufactures, and supplies fiber optics transmission and wireline access network systems to telecommunications service providers in South Korea. The company offers packet optical transport network, packet transport network, multi service provisioning platform, wavelength division multiplexer, and carrier and transport management systems. It also provides access gateways and IoT products, as well as develops and sells OLED manufacturing processes and solutions. The company was founded in 2000 and is based in Anyang, South Korea.",162,"{'maxAge': 1, 'name': 'Mr. Hyun-Kook  Jang', 'age': 59, 'title': 'Chief Exec. Officer', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7980.0,7980.0,7820.0,8560.0,7980.0,7980.0,7820.0,8560.0,1.092755,1527817,1527817,488499,484590,484590,7880.0,7930.0,0,0,50098139136,7490.0,13660.0,0.7495276,8270.2,8767.3,KRW,79756976128,-0.10511,5239465,6365710,0.39196998,0.00518,1672444800,1703980800,1680220800,-7025387008,1.193,-27.294,KOE,EQUITY,115440.KQ,115440.KQ,WooriNet,"WooriNet, Inc.",1264550400,Asia/Seoul,KST,32400000,7870.0,none,31553730560,2934.074,-2922115840,26650984448,0.89,1.96,66839621632,38.633,6750.882,-0.02704,-0.11052,12348187580,-17135102976,-15468142592,0.633,0.22219,-0.043720003,-0.066810004,KRW,
