,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Nesavegen 39,Skudeneshavn,4280,Norway,47 52 85 65 00,https://www.solstad.com,Marine Shipping,Industrials,"Solstad Offshore ASA operates offshore service vessels and maritime services to offshore energy industry. It owns and operates platform supply vessel, anchor handling tug support vessel, and construction service vessels. The company offers subsea construction and renewable energy services, such as geotechnical work, walk to work services, grouting, SURF operations, cable laying and repair, trenching and burial, ROV support, installation of subsea equipment, survey work, IMR operations, node seismic operations, and diving and topside maintenance work. It operates a fleet of 27 construction service vessels, 20 anchor handling tug support vessels, and 39 platform supply vessels. The company was founded in 1964 and is headquartered in Skudeneshavn, Norway.",3400,"{'maxAge': 1, 'name': 'Mr. Lars Peder Solstad', 'title': 'CEO & MD', 'fiscalYear': 2022, 'totalPay': 7684000, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,10,1,10,1693526400,1672444800,86400,2,23.8,24.0,23.56,24.12,23.8,24.0,23.56,24.12,1431993600,0.0,2.838213,3.5682158,496445,496445,983925,880336,880336,24.66,23.88,150000,99500,1839942144,14.28,52.0,0.24980715,21.9602,29.6214,0.0,0.0,NOK,23240742912,0.08073,48127172,77308496,0.41665,0.07548,24.225,0.9824561,1672444800,1703980800,1688083200,-241918000,-3.17,6.67,1:1000,1603238400,3.155,10.322,OSL,EQUITY,SOFF.OL,SOFF.OL,SOLSTAD OFFSHORE,Solstad Offshore ASA,946886400,Europe/Oslo,CEST,7200000,23.8,3.0,hold,1800990976,23.296,2251507968,23213875200,0.199,0.488,7365450240,1247.586,95.269,0.02792,-0.14425999,2359049000,-6385687552,2412772096,0.445,0.61284,0.30569,0.15895,NOK,
1,Nesavegen 39,Skudeneshavn,4280,Norway,47 52 85 65 00,https://www.solstad.com,Marine Shipping,Industrials,"Solstad Offshore ASA operates offshore service vessels and maritime services to offshore energy industry. It owns and operates platform supply vessel, anchor handling tug support vessel, and construction service vessels. The company offers subsea construction and renewable energy services, such as geotechnical work, walk to work services, grouting, SURF operations, cable laying and repair, trenching and burial, ROV support, installation of subsea equipment, survey work, IMR operations, node seismic operations, and diving and topside maintenance work. It operates a fleet of 27 construction service vessels, 20 anchor handling tug support vessels, and 39 platform supply vessels. The company was founded in 1964 and is headquartered in Skudeneshavn, Norway.",3400,"{'maxAge': 1, 'name': 'Mr. Kjetil  Ramstad', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 3837000, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,10,1,10,1693526400,1672444800,86400,2,23.8,24.0,23.56,24.12,23.8,24.0,23.56,24.12,1431993600,0.0,2.838213,3.5682158,496445,496445,983925,880336,880336,24.66,23.88,150000,99500,1839942144,14.28,52.0,0.24980715,21.9602,29.6214,0.0,0.0,NOK,23240742912,0.08073,48127172,77308496,0.41665,0.07548,24.225,0.9824561,1672444800,1703980800,1688083200,-241918000,-3.17,6.67,1:1000,1603238400,3.155,10.322,OSL,EQUITY,SOFF.OL,SOFF.OL,SOLSTAD OFFSHORE,Solstad Offshore ASA,946886400,Europe/Oslo,CEST,7200000,23.8,3.0,hold,1800990976,23.296,2251507968,23213875200,0.199,0.488,7365450240,1247.586,95.269,0.02792,-0.14425999,2359049000,-6385687552,2412772096,0.445,0.61284,0.30569,0.15895,NOK,
2,Nesavegen 39,Skudeneshavn,4280,Norway,47 52 85 65 00,https://www.solstad.com,Marine Shipping,Industrials,"Solstad Offshore ASA operates offshore service vessels and maritime services to offshore energy industry. It owns and operates platform supply vessel, anchor handling tug support vessel, and construction service vessels. The company offers subsea construction and renewable energy services, such as geotechnical work, walk to work services, grouting, SURF operations, cable laying and repair, trenching and burial, ROV support, installation of subsea equipment, survey work, IMR operations, node seismic operations, and diving and topside maintenance work. It operates a fleet of 27 construction service vessels, 20 anchor handling tug support vessels, and 39 platform supply vessels. The company was founded in 1964 and is headquartered in Skudeneshavn, Norway.",3400,"{'maxAge': 1, 'name': 'Mr. Tor Johan Tveit', 'title': 'Chief Operating Officer', 'fiscalYear': 2022, 'totalPay': 3254000, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,10,1,10,1693526400,1672444800,86400,2,23.8,24.0,23.56,24.12,23.8,24.0,23.56,24.12,1431993600,0.0,2.838213,3.5682158,496445,496445,983925,880336,880336,24.66,23.88,150000,99500,1839942144,14.28,52.0,0.24980715,21.9602,29.6214,0.0,0.0,NOK,23240742912,0.08073,48127172,77308496,0.41665,0.07548,24.225,0.9824561,1672444800,1703980800,1688083200,-241918000,-3.17,6.67,1:1000,1603238400,3.155,10.322,OSL,EQUITY,SOFF.OL,SOFF.OL,SOLSTAD OFFSHORE,Solstad Offshore ASA,946886400,Europe/Oslo,CEST,7200000,23.8,3.0,hold,1800990976,23.296,2251507968,23213875200,0.199,0.488,7365450240,1247.586,95.269,0.02792,-0.14425999,2359049000,-6385687552,2412772096,0.445,0.61284,0.30569,0.15895,NOK,
3,Nesavegen 39,Skudeneshavn,4280,Norway,47 52 85 65 00,https://www.solstad.com,Marine Shipping,Industrials,"Solstad Offshore ASA operates offshore service vessels and maritime services to offshore energy industry. It owns and operates platform supply vessel, anchor handling tug support vessel, and construction service vessels. The company offers subsea construction and renewable energy services, such as geotechnical work, walk to work services, grouting, SURF operations, cable laying and repair, trenching and burial, ROV support, installation of subsea equipment, survey work, IMR operations, node seismic operations, and diving and topside maintenance work. It operates a fleet of 27 construction service vessels, 20 anchor handling tug support vessels, and 39 platform supply vessels. The company was founded in 1964 and is headquartered in Skudeneshavn, Norway.",3400,"{'maxAge': 1, 'name': 'Jostein  Fjelland', 'title': 'Accounting Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,10,1,10,1693526400,1672444800,86400,2,23.8,24.0,23.56,24.12,23.8,24.0,23.56,24.12,1431993600,0.0,2.838213,3.5682158,496445,496445,983925,880336,880336,24.66,23.88,150000,99500,1839942144,14.28,52.0,0.24980715,21.9602,29.6214,0.0,0.0,NOK,23240742912,0.08073,48127172,77308496,0.41665,0.07548,24.225,0.9824561,1672444800,1703980800,1688083200,-241918000,-3.17,6.67,1:1000,1603238400,3.155,10.322,OSL,EQUITY,SOFF.OL,SOFF.OL,SOLSTAD OFFSHORE,Solstad Offshore ASA,946886400,Europe/Oslo,CEST,7200000,23.8,3.0,hold,1800990976,23.296,2251507968,23213875200,0.199,0.488,7365450240,1247.586,95.269,0.02792,-0.14425999,2359049000,-6385687552,2412772096,0.445,0.61284,0.30569,0.15895,NOK,
4,Nesavegen 39,Skudeneshavn,4280,Norway,47 52 85 65 00,https://www.solstad.com,Marine Shipping,Industrials,"Solstad Offshore ASA operates offshore service vessels and maritime services to offshore energy industry. It owns and operates platform supply vessel, anchor handling tug support vessel, and construction service vessels. The company offers subsea construction and renewable energy services, such as geotechnical work, walk to work services, grouting, SURF operations, cable laying and repair, trenching and burial, ROV support, installation of subsea equipment, survey work, IMR operations, node seismic operations, and diving and topside maintenance work. It operates a fleet of 27 construction service vessels, 20 anchor handling tug support vessels, and 39 platform supply vessels. The company was founded in 1964 and is headquartered in Skudeneshavn, Norway.",3400,"{'maxAge': 1, 'name': 'Ms. Olaug Hoines Hillesland', 'title': 'Admin. & Communication Director', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,10,1,10,1693526400,1672444800,86400,2,23.8,24.0,23.56,24.12,23.8,24.0,23.56,24.12,1431993600,0.0,2.838213,3.5682158,496445,496445,983925,880336,880336,24.66,23.88,150000,99500,1839942144,14.28,52.0,0.24980715,21.9602,29.6214,0.0,0.0,NOK,23240742912,0.08073,48127172,77308496,0.41665,0.07548,24.225,0.9824561,1672444800,1703980800,1688083200,-241918000,-3.17,6.67,1:1000,1603238400,3.155,10.322,OSL,EQUITY,SOFF.OL,SOFF.OL,SOLSTAD OFFSHORE,Solstad Offshore ASA,946886400,Europe/Oslo,CEST,7200000,23.8,3.0,hold,1800990976,23.296,2251507968,23213875200,0.199,0.488,7365450240,1247.586,95.269,0.02792,-0.14425999,2359049000,-6385687552,2412772096,0.445,0.61284,0.30569,0.15895,NOK,
5,Nesavegen 39,Skudeneshavn,4280,Norway,47 52 85 65 00,https://www.solstad.com,Marine Shipping,Industrials,"Solstad Offshore ASA operates offshore service vessels and maritime services to offshore energy industry. It owns and operates platform supply vessel, anchor handling tug support vessel, and construction service vessels. The company offers subsea construction and renewable energy services, such as geotechnical work, walk to work services, grouting, SURF operations, cable laying and repair, trenching and burial, ROV support, installation of subsea equipment, survey work, IMR operations, node seismic operations, and diving and topside maintenance work. It operates a fleet of 27 construction service vessels, 20 anchor handling tug support vessels, and 39 platform supply vessels. The company was founded in 1964 and is headquartered in Skudeneshavn, Norway.",3400,"{'maxAge': 1, 'name': 'Mr. Per  Stange', 'title': 'HR Director', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,10,1,10,1693526400,1672444800,86400,2,23.8,24.0,23.56,24.12,23.8,24.0,23.56,24.12,1431993600,0.0,2.838213,3.5682158,496445,496445,983925,880336,880336,24.66,23.88,150000,99500,1839942144,14.28,52.0,0.24980715,21.9602,29.6214,0.0,0.0,NOK,23240742912,0.08073,48127172,77308496,0.41665,0.07548,24.225,0.9824561,1672444800,1703980800,1688083200,-241918000,-3.17,6.67,1:1000,1603238400,3.155,10.322,OSL,EQUITY,SOFF.OL,SOFF.OL,SOLSTAD OFFSHORE,Solstad Offshore ASA,946886400,Europe/Oslo,CEST,7200000,23.8,3.0,hold,1800990976,23.296,2251507968,23213875200,0.199,0.488,7365450240,1247.586,95.269,0.02792,-0.14425999,2359049000,-6385687552,2412772096,0.445,0.61284,0.30569,0.15895,NOK,
6,Nesavegen 39,Skudeneshavn,4280,Norway,47 52 85 65 00,https://www.solstad.com,Marine Shipping,Industrials,"Solstad Offshore ASA operates offshore service vessels and maritime services to offshore energy industry. It owns and operates platform supply vessel, anchor handling tug support vessel, and construction service vessels. The company offers subsea construction and renewable energy services, such as geotechnical work, walk to work services, grouting, SURF operations, cable laying and repair, trenching and burial, ROV support, installation of subsea equipment, survey work, IMR operations, node seismic operations, and diving and topside maintenance work. It operates a fleet of 27 construction service vessels, 20 anchor handling tug support vessels, and 39 platform supply vessels. The company was founded in 1964 and is headquartered in Skudeneshavn, Norway.",3400,"{'maxAge': 1, 'name': 'Mr. Hans Knut Skar Jr.', 'title': 'Chief Commercial Officer', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,10,1,10,1693526400,1672444800,86400,2,23.8,24.0,23.56,24.12,23.8,24.0,23.56,24.12,1431993600,0.0,2.838213,3.5682158,496445,496445,983925,880336,880336,24.66,23.88,150000,99500,1839942144,14.28,52.0,0.24980715,21.9602,29.6214,0.0,0.0,NOK,23240742912,0.08073,48127172,77308496,0.41665,0.07548,24.225,0.9824561,1672444800,1703980800,1688083200,-241918000,-3.17,6.67,1:1000,1603238400,3.155,10.322,OSL,EQUITY,SOFF.OL,SOFF.OL,SOLSTAD OFFSHORE,Solstad Offshore ASA,946886400,Europe/Oslo,CEST,7200000,23.8,3.0,hold,1800990976,23.296,2251507968,23213875200,0.199,0.488,7365450240,1247.586,95.269,0.02792,-0.14425999,2359049000,-6385687552,2412772096,0.445,0.61284,0.30569,0.15895,NOK,
7,Nesavegen 39,Skudeneshavn,4280,Norway,47 52 85 65 00,https://www.solstad.com,Marine Shipping,Industrials,"Solstad Offshore ASA operates offshore service vessels and maritime services to offshore energy industry. It owns and operates platform supply vessel, anchor handling tug support vessel, and construction service vessels. The company offers subsea construction and renewable energy services, such as geotechnical work, walk to work services, grouting, SURF operations, cable laying and repair, trenching and burial, ROV support, installation of subsea equipment, survey work, IMR operations, node seismic operations, and diving and topside maintenance work. It operates a fleet of 27 construction service vessels, 20 anchor handling tug support vessels, and 39 platform supply vessels. The company was founded in 1964 and is headquartered in Skudeneshavn, Norway.",3400,"{'maxAge': 1, 'name': 'Leif Henning Stave', 'title': 'Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,10,1,10,1693526400,1672444800,86400,2,23.8,24.0,23.56,24.12,23.8,24.0,23.56,24.12,1431993600,0.0,2.838213,3.5682158,496445,496445,983925,880336,880336,24.66,23.88,150000,99500,1839942144,14.28,52.0,0.24980715,21.9602,29.6214,0.0,0.0,NOK,23240742912,0.08073,48127172,77308496,0.41665,0.07548,24.225,0.9824561,1672444800,1703980800,1688083200,-241918000,-3.17,6.67,1:1000,1603238400,3.155,10.322,OSL,EQUITY,SOFF.OL,SOFF.OL,SOLSTAD OFFSHORE,Solstad Offshore ASA,946886400,Europe/Oslo,CEST,7200000,23.8,3.0,hold,1800990976,23.296,2251507968,23213875200,0.199,0.488,7365450240,1247.586,95.269,0.02792,-0.14425999,2359049000,-6385687552,2412772096,0.445,0.61284,0.30569,0.15895,NOK,
