,address1,city,state,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': 'Mr. Neil  Rossy', 'age': 52, 'title': 'CEO, Pres & Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 5936829, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
1,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': 'Ms. Johanne  Choinière', 'title': 'Chief Operating Officer', 'fiscalYear': 2022, 'totalPay': 1841244, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
2,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': 'Mr. Nicolas  Hien', 'title': 'Chief Information Officer', 'fiscalYear': 2022, 'totalPay': 1094062, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
3,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': 'Mr. Geoffrey  Robillard', 'age': 63, 'title': 'Sr. VP of Import Division', 'yearBorn': 1959, 'fiscalYear': 2022, 'totalPay': 2048000, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
4,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': 'Mr. Michael  Ross A.C.A., F.C.A., FCA, FCPA', 'age': 62, 'title': 'Special Advisor', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 594968, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
5,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': 'Mr. Laurence  Rossy', 'age': 79, 'title': 'Founder & Chairman Emeritus', 'yearBorn': 1943, 'fiscalYear': 2019, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
6,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': ""Laurence  L'Abbe"", 'title': 'Sr. VP of Legal Affairs & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
7,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': 'Mark  Di Pesa', 'title': 'Sr. VP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
8,5805 Royalmount Avenue,Mount Royal,QC,H4P 0A1,Canada,https://www.dollarama.com,Discount Stores,Consumer Defensive,"Dollarama Inc. operates a chain of dollar stores in Canada. Its stores offer general merchandise, consumables, and seasonal products. It also sells its products through online store. The company was formerly known as Dollarama Capital Corporation and changed its name to Dollarama Inc. in September 2009. Dollarama Inc. was founded in 1992 and is headquartered in Mount Royal,Canada.","{'maxAge': 1, 'name': 'Mr. Jean-Philippe  Durivage-Lachance', 'title': 'VP & Treasurer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,4,9,3,1693526400,1672444800,86400,2,96.29,96.28,95.16,96.89,96.29,96.28,95.16,96.89,0.27,0.0028,1696464000,0.081599995,0.34,30.94822,25.099737,2124874,2124874,538467,860510,860510,95.55,95.57,0,0,27031156736,74.36,96.89,4.9029155,87.5268,83.2557,0.252,0.0026170942,CAD,31403792384,0.16115999,279517560,282664000,2903866,3100834,1690761600,1693440000,0.010199999,0.029860001,0.55567,6.32,0.72,132.81944,1674950400,1706486400,1690675200,0.27,888516992,3.09,3.81,1.63,3:1,1529452800,5.696,21.068,TOR,EQUITY,DOL.TO,DOL.TO,DOLLARAMA INC,Dollarama Inc.,1255095000,America/Toronto,EDT,-14400000,95.63,105.0,85.0,99.27,102.0,2.3,buy,13,252480000,0.888,1490571008,4274671104,0.255,1.095,5513282048,2099.647,19.284,0.16952999,22.01725,2350953000,976282240,1283565056,0.303,0.196,0.44985,0.27036,0.23125,CAD,
