,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Thomas  Chou', 'age': 71, 'title': 'Pres', 'yearBorn': 1951, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
1,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Lonnie  Liu', 'age': 62, 'title': 'Exec. VP, Head of Operations Group & Chief Information Security Officer', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
2,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Hui Man  Chen', 'title': 'Director of Legal Affairs & Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
3,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Ms. Yu Chin  Yeh', 'title': 'Chief Compliance Officer of the Head Office', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
4,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Ms. Hwa Chou  Shin', 'title': 'Exec. VP and Head of Financial Strategy Group & HR Group', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
5,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Shaw Y.  Wang', 'age': 82, 'title': 'Exec. Director', 'yearBorn': 1940, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
6,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Liao-Ru  Ben', 'age': 65, 'title': 'Sr. EVP & Head of Financial Markets Group', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
7,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Jiann Jong  Lin', 'age': 65, 'title': 'Chief Exec. VP', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
8,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Tsung-Ming  Chung', 'age': 72, 'title': 'Exec. Director', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
9,"No. 207, Dunhua South Road",27th Floor Section 2 Daan District,Taipei,106,Taiwan,886 2 2378 6868,886 2 2377 9000,https://www.feib.com.tw,Banks—Regional,Financial Services,"Far Eastern International Bank Ltd. provides individual and corporate banking services in Taiwan, rest of the Asia Pacific, and internationally. The company provides savings and checking accounts; remittance, foreign exchange, and wealth management and SME financing services; and mutual funds, ETFs, and offshore stock shares and straight bonds. It also offers insurance products, including compulsory, accident, medical, saving, annuity, and investment-oriented insurance; integrated financial solution schemes through financing, cash managing, and hedging services; accounts receivable, electronic payment, and financial hedging services; and SME credit guarantee trust fund, foreign capital safekeeping, and investment services. In addition, the company offers credit cards; credit card financial management services, such as balance transfer for credit card debt, consumer loans, and cash advances; unsecured loans comprising loans to public functionaries, teachers, and employees of companies, as well as to employees with approximately half a year of service at enterprises and organizations; and mortgage loans for new house interior decoration and used home remodeling; and credit lines for use in wealth management. Further, it provides short, medium, and long term credit facility, trade finance, cash management, foreign exchange, corporate trust, financial advisory, acquisition, project, and structured financing services; and financial market services, as well as phone banking services. Additionally, the company issues letters of credit; handles domestic and foreign remittances; accepts commercial drafts; invests in securities; and acts as an agent for the trading government and corporate bonds, and bank debentures. The company was founded in 1992 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Simon  Tai', 'title': 'Exec. VP & Head of Digital Banking Group', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.85,11.85,11.75,11.85,11.85,11.85,11.75,11.85,0.41,0.0347,1688601600,0.8145,3.78,0.401928,11.456311,3190554,3190554,5416879,3401499,3401499,11.8,11.85,0,0,48019865600,10.1,12.0,4.038759,11.624,11.41125,0.409,0.034514766,TWD,46038065152,0.34217,3261081003,4069479936,0.36705002,0.07328,13.788,0.85581666,1672444800,1703980800,1688083200,0.205,4068345088,1.03,1019:1000,1631836800,3.872,TAI,EQUITY,2845.TW,2845.TW,FAR EASTERN INTERNATIONAL BANK,Far Eastern International Bank Ltd.,946947600,Asia/Taipei,CST,28800000,11.8,none,72403206144,17.792,70421356544,11889757184,3.018,0.00525,0.07795,11194829000,-50539171840,0.047,0.122,0.0,0.0,0.38731998,TWD,
