,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Bettinastrasse 57-59,Frankfurt am Main,60325,Germany,49 69 24 74 79 90,49 69 24 74 79 95,https://www.peh.de,Asset Management,Financial Services,"PEH Wertpapier AG offers asset management services to private customers. The company also provides special products and investment solutions to institutional investors. PEH Wertpapier AG was founded in 1981 and is based in Frankfurt am Main, Germany.",130,"{'maxAge': 1, 'name': 'Mr. Martin  Sturner', 'age': 61, 'title': 'Chairman of the Management Board & CEO', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 383000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.2,21.4,21.4,21.4,21.2,21.4,21.4,21.4,1.8,0.0841,1687824000,0.9626,0.958708,11.44385,161,161,251,114,114,21.4,22.2,17400,17000,34960324,17.1,24.8,0.18399687,21.0,21.483,0.0,0.0,EUR,25454288,0.02306,908453,1633660,0.4107,0.00243,13.008,1.6451414,1640908800,1672444800,1688083200,1.281,4381000,1.87,0.134,2.393,FRA,EQUITY,PEH.F,PEH.F,PEH WERTPAPIER AG,PEH Wertpapier AG,946882800,Europe/Berlin,CEST,7200000,21.4,none,21161000,12.672,10636000,5622000,190004992,20.838,116.674,0.29661,1.227,0.017,0.18992001,0.05598,0.054250002,EUR,
