,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 276-2, Datong Road",4F and 5F Section 1 Xizhi District,New Taipei City,22146,Taiwan,886 2 2647 9356,886 2 2647 9369,https://www.stshine.com.tw,Medical Instruments & Supplies,Healthcare,"St.Shine Optical Co.,Ltd. engages in the manufacture, trading, and sale of contact lenses, optical lenses, and related products in Asia, Europe, America, and Taiwan. The company's product portfolio includes daily disposable, spherical and aspheric frequent replacement, toric frequent replacement, color, and silicone hydrogel soft contact lens, as well as cast-molded soft contact lenses. The company offers its products under the Ticon brand name. It also provides consulting services. The company's products are used to correct vision defects, such as myopia, hyperopia, astigmatism, and presbyopia, as well as for cosmetic purposes comprising changing the color of the cornea. It also exports its products to Japan, Germany, the United Kingdom, Canada, the Netherlands, and Italy, as well as countries in the Southeast Asia, the Middle East, Central/South America, and Africa. The company was formerly known as First Optical Co., Ltd. and changed its name to St.Shine Optical Co.,Ltd. in 1986. St.Shine Optical Co.,Ltd. was founded in 1981 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Mr. Ming-Hsien  Chen', 'title': 'Chairman  & VP of Greater China Bus.es Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,195.5,196.0,195.0,196.0,195.5,196.0,195.0,196.0,13.5,0.0691,1692316800,0.97589993,5.6,0.666555,12.7195835,9.721531,68346,68346,219380,64800,64800,195.5,196.0,0,0,9856425984,187.0,277.5,2.12507,206.64,238.285,13.5,0.06905371,TWD,8138818048,0.16851999,50416500,0.06811,0.26872998,116.81,1.6736581,1672444800,1703980800,1688083200,-0.429,781628032,15.37,20.11,1.65,100:100,1251244800,1.755,7.222,TWO,EQUITY,1565.TWO,1565.TWO,ST SHINE OPTICAL,"St.Shine Optical Co.,Ltd.",1199062800,Asia/Taipei,CST,28800000,195.5,325.0,192.0,254.5,242.5,2.9,hold,6,2234477056,44.32,1126904960,516865984,1.568,2.315,4638164992,8.777,91.997,0.06369,0.1342,525765888,1017788992,-0.429,-0.123,0.26646,0.24295999,0.18252,TWD,
1,"No. 276-2, Datong Road",4F and 5F Section 1 Xizhi District,New Taipei City,22146,Taiwan,886 2 2647 9356,886 2 2647 9369,https://www.stshine.com.tw,Medical Instruments & Supplies,Healthcare,"St.Shine Optical Co.,Ltd. engages in the manufacture, trading, and sale of contact lenses, optical lenses, and related products in Asia, Europe, America, and Taiwan. The company's product portfolio includes daily disposable, spherical and aspheric frequent replacement, toric frequent replacement, color, and silicone hydrogel soft contact lens, as well as cast-molded soft contact lenses. The company offers its products under the Ticon brand name. It also provides consulting services. The company's products are used to correct vision defects, such as myopia, hyperopia, astigmatism, and presbyopia, as well as for cosmetic purposes comprising changing the color of the cornea. It also exports its products to Japan, Germany, the United Kingdom, Canada, the Netherlands, and Italy, as well as countries in the Southeast Asia, the Middle East, Central/South America, and Africa. The company was formerly known as First Optical Co., Ltd. and changed its name to St.Shine Optical Co.,Ltd. in 1986. St.Shine Optical Co.,Ltd. was founded in 1981 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Mr. Yu Ran  Chou', 'title': 'CEO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,195.5,196.0,195.0,196.0,195.5,196.0,195.0,196.0,13.5,0.0691,1692316800,0.97589993,5.6,0.666555,12.7195835,9.721531,68346,68346,219380,64800,64800,195.5,196.0,0,0,9856425984,187.0,277.5,2.12507,206.64,238.285,13.5,0.06905371,TWD,8138818048,0.16851999,50416500,0.06811,0.26872998,116.81,1.6736581,1672444800,1703980800,1688083200,-0.429,781628032,15.37,20.11,1.65,100:100,1251244800,1.755,7.222,TWO,EQUITY,1565.TWO,1565.TWO,ST SHINE OPTICAL,"St.Shine Optical Co.,Ltd.",1199062800,Asia/Taipei,CST,28800000,195.5,325.0,192.0,254.5,242.5,2.9,hold,6,2234477056,44.32,1126904960,516865984,1.568,2.315,4638164992,8.777,91.997,0.06369,0.1342,525765888,1017788992,-0.429,-0.123,0.26646,0.24295999,0.18252,TWD,
2,"No. 276-2, Datong Road",4F and 5F Section 1 Xizhi District,New Taipei City,22146,Taiwan,886 2 2647 9356,886 2 2647 9369,https://www.stshine.com.tw,Medical Instruments & Supplies,Healthcare,"St.Shine Optical Co.,Ltd. engages in the manufacture, trading, and sale of contact lenses, optical lenses, and related products in Asia, Europe, America, and Taiwan. The company's product portfolio includes daily disposable, spherical and aspheric frequent replacement, toric frequent replacement, color, and silicone hydrogel soft contact lens, as well as cast-molded soft contact lenses. The company offers its products under the Ticon brand name. It also provides consulting services. The company's products are used to correct vision defects, such as myopia, hyperopia, astigmatism, and presbyopia, as well as for cosmetic purposes comprising changing the color of the cornea. It also exports its products to Japan, Germany, the United Kingdom, Canada, the Netherlands, and Italy, as well as countries in the Southeast Asia, the Middle East, Central/South America, and Africa. The company was formerly known as First Optical Co., Ltd. and changed its name to St.Shine Optical Co.,Ltd. in 1986. St.Shine Optical Co.,Ltd. was founded in 1981 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Ms. Eris  Lin', 'title': 'Head of Fin. & Accounting Department & Head of Corp. Governance', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,195.5,196.0,195.0,196.0,195.5,196.0,195.0,196.0,13.5,0.0691,1692316800,0.97589993,5.6,0.666555,12.7195835,9.721531,68346,68346,219380,64800,64800,195.5,196.0,0,0,9856425984,187.0,277.5,2.12507,206.64,238.285,13.5,0.06905371,TWD,8138818048,0.16851999,50416500,0.06811,0.26872998,116.81,1.6736581,1672444800,1703980800,1688083200,-0.429,781628032,15.37,20.11,1.65,100:100,1251244800,1.755,7.222,TWO,EQUITY,1565.TWO,1565.TWO,ST SHINE OPTICAL,"St.Shine Optical Co.,Ltd.",1199062800,Asia/Taipei,CST,28800000,195.5,325.0,192.0,254.5,242.5,2.9,hold,6,2234477056,44.32,1126904960,516865984,1.568,2.315,4638164992,8.777,91.997,0.06369,0.1342,525765888,1017788992,-0.429,-0.123,0.26646,0.24295999,0.18252,TWD,
3,"No. 276-2, Datong Road",4F and 5F Section 1 Xizhi District,New Taipei City,22146,Taiwan,886 2 2647 9356,886 2 2647 9369,https://www.stshine.com.tw,Medical Instruments & Supplies,Healthcare,"St.Shine Optical Co.,Ltd. engages in the manufacture, trading, and sale of contact lenses, optical lenses, and related products in Asia, Europe, America, and Taiwan. The company's product portfolio includes daily disposable, spherical and aspheric frequent replacement, toric frequent replacement, color, and silicone hydrogel soft contact lens, as well as cast-molded soft contact lenses. The company offers its products under the Ticon brand name. It also provides consulting services. The company's products are used to correct vision defects, such as myopia, hyperopia, astigmatism, and presbyopia, as well as for cosmetic purposes comprising changing the color of the cornea. It also exports its products to Japan, Germany, the United Kingdom, Canada, the Netherlands, and Italy, as well as countries in the Southeast Asia, the Middle East, Central/South America, and Africa. The company was formerly known as First Optical Co., Ltd. and changed its name to St.Shine Optical Co.,Ltd. in 1986. St.Shine Optical Co.,Ltd. was founded in 1981 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Wan-Cheng  Yang', 'title': 'Investment Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,195.5,196.0,195.0,196.0,195.5,196.0,195.0,196.0,13.5,0.0691,1692316800,0.97589993,5.6,0.666555,12.7195835,9.721531,68346,68346,219380,64800,64800,195.5,196.0,0,0,9856425984,187.0,277.5,2.12507,206.64,238.285,13.5,0.06905371,TWD,8138818048,0.16851999,50416500,0.06811,0.26872998,116.81,1.6736581,1672444800,1703980800,1688083200,-0.429,781628032,15.37,20.11,1.65,100:100,1251244800,1.755,7.222,TWO,EQUITY,1565.TWO,1565.TWO,ST SHINE OPTICAL,"St.Shine Optical Co.,Ltd.",1199062800,Asia/Taipei,CST,28800000,195.5,325.0,192.0,254.5,242.5,2.9,hold,6,2234477056,44.32,1126904960,516865984,1.568,2.315,4638164992,8.777,91.997,0.06369,0.1342,525765888,1017788992,-0.429,-0.123,0.26646,0.24295999,0.18252,TWD,
4,"No. 276-2, Datong Road",4F and 5F Section 1 Xizhi District,New Taipei City,22146,Taiwan,886 2 2647 9356,886 2 2647 9369,https://www.stshine.com.tw,Medical Instruments & Supplies,Healthcare,"St.Shine Optical Co.,Ltd. engages in the manufacture, trading, and sale of contact lenses, optical lenses, and related products in Asia, Europe, America, and Taiwan. The company's product portfolio includes daily disposable, spherical and aspheric frequent replacement, toric frequent replacement, color, and silicone hydrogel soft contact lens, as well as cast-molded soft contact lenses. The company offers its products under the Ticon brand name. It also provides consulting services. The company's products are used to correct vision defects, such as myopia, hyperopia, astigmatism, and presbyopia, as well as for cosmetic purposes comprising changing the color of the cornea. It also exports its products to Japan, Germany, the United Kingdom, Canada, the Netherlands, and Italy, as well as countries in the Southeast Asia, the Middle East, Central/South America, and Africa. The company was formerly known as First Optical Co., Ltd. and changed its name to St.Shine Optical Co.,Ltd. in 1986. St.Shine Optical Co.,Ltd. was founded in 1981 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Mr. Yu-Yu  Chou', 'title': 'Mang. of Admin. Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,195.5,196.0,195.0,196.0,195.5,196.0,195.0,196.0,13.5,0.0691,1692316800,0.97589993,5.6,0.666555,12.7195835,9.721531,68346,68346,219380,64800,64800,195.5,196.0,0,0,9856425984,187.0,277.5,2.12507,206.64,238.285,13.5,0.06905371,TWD,8138818048,0.16851999,50416500,0.06811,0.26872998,116.81,1.6736581,1672444800,1703980800,1688083200,-0.429,781628032,15.37,20.11,1.65,100:100,1251244800,1.755,7.222,TWO,EQUITY,1565.TWO,1565.TWO,ST SHINE OPTICAL,"St.Shine Optical Co.,Ltd.",1199062800,Asia/Taipei,CST,28800000,195.5,325.0,192.0,254.5,242.5,2.9,hold,6,2234477056,44.32,1126904960,516865984,1.568,2.315,4638164992,8.777,91.997,0.06369,0.1342,525765888,1017788992,-0.429,-0.123,0.26646,0.24295999,0.18252,TWD,
5,"No. 276-2, Datong Road",4F and 5F Section 1 Xizhi District,New Taipei City,22146,Taiwan,886 2 2647 9356,886 2 2647 9369,https://www.stshine.com.tw,Medical Instruments & Supplies,Healthcare,"St.Shine Optical Co.,Ltd. engages in the manufacture, trading, and sale of contact lenses, optical lenses, and related products in Asia, Europe, America, and Taiwan. The company's product portfolio includes daily disposable, spherical and aspheric frequent replacement, toric frequent replacement, color, and silicone hydrogel soft contact lens, as well as cast-molded soft contact lenses. The company offers its products under the Ticon brand name. It also provides consulting services. The company's products are used to correct vision defects, such as myopia, hyperopia, astigmatism, and presbyopia, as well as for cosmetic purposes comprising changing the color of the cornea. It also exports its products to Japan, Germany, the United Kingdom, Canada, the Netherlands, and Italy, as well as countries in the Southeast Asia, the Middle East, Central/South America, and Africa. The company was formerly known as First Optical Co., Ltd. and changed its name to St.Shine Optical Co.,Ltd. in 1986. St.Shine Optical Co.,Ltd. was founded in 1981 and is headquartered in New Taipei City, Taiwan.","{'maxAge': 1, 'name': 'Tung-Ya  Luo', 'title': 'Chief Information Security Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,195.5,196.0,195.0,196.0,195.5,196.0,195.0,196.0,13.5,0.0691,1692316800,0.97589993,5.6,0.666555,12.7195835,9.721531,68346,68346,219380,64800,64800,195.5,196.0,0,0,9856425984,187.0,277.5,2.12507,206.64,238.285,13.5,0.06905371,TWD,8138818048,0.16851999,50416500,0.06811,0.26872998,116.81,1.6736581,1672444800,1703980800,1688083200,-0.429,781628032,15.37,20.11,1.65,100:100,1251244800,1.755,7.222,TWO,EQUITY,1565.TWO,1565.TWO,ST SHINE OPTICAL,"St.Shine Optical Co.,Ltd.",1199062800,Asia/Taipei,CST,28800000,195.5,325.0,192.0,254.5,242.5,2.9,hold,6,2234477056,44.32,1126904960,516865984,1.568,2.315,4638164992,8.777,91.997,0.06369,0.1342,525765888,1017788992,-0.429,-0.123,0.26646,0.24295999,0.18252,TWD,
