,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0680,61 7 3303 0681,https://www.dgrglobal.com.au,Other Industrial Metals & Mining,Basic Materials,"DGR Global Limited, together with its subsidiaries, engages in the exploration and development of mineral properties. It explores for a range of commodities, including copper, gold, nickel, silver, tin, uranium, copper, molybdenum, vanadium, iron, lithium, cobalt, and oil and gas, as well as zinc deposits. The company's flagship project is the Kanywataba block that covers approximately 344 square kilometers located in Albertine Graben, Uganda. The company was formerly known as D'Aguilar Gold Limited and changed its name to DGR Global Limited in November 2011. DGR Global Limited was incorporated in 1991 and is based in Brisbane, Australia.","{'maxAge': 1, 'name': 'Mr. Nicholas  Mather B.Sc., B.Sc. (Hons, MAusIMM', 'age': 65, 'title': 'Founder, MD & Exec. Director', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 350457, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.029,0.03,0.029,0.03,0.029,0.03,0.029,0.03,1436313600,0.0,0.305555,200000,200000,176607,34583,34583,0.029,0.033,0,0,30267008,0.0275,0.067,60.88214,0.03232,0.045155,0.0,0.0,AUD,36137532,0.0,827648928,1043689984,0.31826,0.0,0.104,0.27884614,1656547200,1688083200,1672444800,-11055491,-0.01,72.691,-11.69,ASX,EQUITY,DGR.AX,DGR.AX,DGR GLOBAL FPO,DGR Global Limited,1061424000,Australia/Sydney,AEST,36000000,0.029,none,1335438,0.001,-3091195,3987128,2.312,2.745,497141,3.572,0.0,-0.01269,-0.0854,761141,-6442049,-2358525,-0.537,1.0,0.0,-6.3124104,AUD,
1,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0680,61 7 3303 0681,https://www.dgrglobal.com.au,Other Industrial Metals & Mining,Basic Materials,"DGR Global Limited, together with its subsidiaries, engages in the exploration and development of mineral properties. It explores for a range of commodities, including copper, gold, nickel, silver, tin, uranium, copper, molybdenum, vanadium, iron, lithium, cobalt, and oil and gas, as well as zinc deposits. The company's flagship project is the Kanywataba block that covers approximately 344 square kilometers located in Albertine Graben, Uganda. The company was formerly known as D'Aguilar Gold Limited and changed its name to DGR Global Limited in November 2011. DGR Global Limited was incorporated in 1991 and is based in Brisbane, Australia.","{'maxAge': 1, 'name': 'Mr. Geoffrey I. Walker', 'title': 'CFO & Company Sec.', 'fiscalYear': 2022, 'totalPay': 267127, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.029,0.03,0.029,0.03,0.029,0.03,0.029,0.03,1436313600,0.0,0.305555,200000,200000,176607,34583,34583,0.029,0.033,0,0,30267008,0.0275,0.067,60.88214,0.03232,0.045155,0.0,0.0,AUD,36137532,0.0,827648928,1043689984,0.31826,0.0,0.104,0.27884614,1656547200,1688083200,1672444800,-11055491,-0.01,72.691,-11.69,ASX,EQUITY,DGR.AX,DGR.AX,DGR GLOBAL FPO,DGR Global Limited,1061424000,Australia/Sydney,AEST,36000000,0.029,none,1335438,0.001,-3091195,3987128,2.312,2.745,497141,3.572,0.0,-0.01269,-0.0854,761141,-6442049,-2358525,-0.537,1.0,0.0,-6.3124104,AUD,
2,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0680,61 7 3303 0681,https://www.dgrglobal.com.au,Other Industrial Metals & Mining,Basic Materials,"DGR Global Limited, together with its subsidiaries, engages in the exploration and development of mineral properties. It explores for a range of commodities, including copper, gold, nickel, silver, tin, uranium, copper, molybdenum, vanadium, iron, lithium, cobalt, and oil and gas, as well as zinc deposits. The company's flagship project is the Kanywataba block that covers approximately 344 square kilometers located in Albertine Graben, Uganda. The company was formerly known as D'Aguilar Gold Limited and changed its name to DGR Global Limited in November 2011. DGR Global Limited was incorporated in 1991 and is based in Brisbane, Australia.","{'maxAge': 1, 'name': 'Ms. Sarah  Schuiringa', 'title': 'Marketing & Communications Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.029,0.03,0.029,0.03,0.029,0.03,0.029,0.03,1436313600,0.0,0.305555,200000,200000,176607,34583,34583,0.029,0.033,0,0,30267008,0.0275,0.067,60.88214,0.03232,0.045155,0.0,0.0,AUD,36137532,0.0,827648928,1043689984,0.31826,0.0,0.104,0.27884614,1656547200,1688083200,1672444800,-11055491,-0.01,72.691,-11.69,ASX,EQUITY,DGR.AX,DGR.AX,DGR GLOBAL FPO,DGR Global Limited,1061424000,Australia/Sydney,AEST,36000000,0.029,none,1335438,0.001,-3091195,3987128,2.312,2.745,497141,3.572,0.0,-0.01269,-0.0854,761141,-6442049,-2358525,-0.537,1.0,0.0,-6.3124104,AUD,
3,111 Eagle Street,Level 27,Brisbane,QLD,4000,Australia,61 7 3303 0680,61 7 3303 0681,https://www.dgrglobal.com.au,Other Industrial Metals & Mining,Basic Materials,"DGR Global Limited, together with its subsidiaries, engages in the exploration and development of mineral properties. It explores for a range of commodities, including copper, gold, nickel, silver, tin, uranium, copper, molybdenum, vanadium, iron, lithium, cobalt, and oil and gas, as well as zinc deposits. The company's flagship project is the Kanywataba block that covers approximately 344 square kilometers located in Albertine Graben, Uganda. The company was formerly known as D'Aguilar Gold Limited and changed its name to DGR Global Limited in November 2011. DGR Global Limited was incorporated in 1991 and is based in Brisbane, Australia.","{'maxAge': 1, 'name': 'Ms. Robyn  Grayson', 'title': 'Geologist', 'fiscalYear': 2008, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.029,0.03,0.029,0.03,0.029,0.03,0.029,0.03,1436313600,0.0,0.305555,200000,200000,176607,34583,34583,0.029,0.033,0,0,30267008,0.0275,0.067,60.88214,0.03232,0.045155,0.0,0.0,AUD,36137532,0.0,827648928,1043689984,0.31826,0.0,0.104,0.27884614,1656547200,1688083200,1672444800,-11055491,-0.01,72.691,-11.69,ASX,EQUITY,DGR.AX,DGR.AX,DGR GLOBAL FPO,DGR Global Limited,1061424000,Australia/Sydney,AEST,36000000,0.029,none,1335438,0.001,-3091195,3987128,2.312,2.745,497141,3.572,0.0,-0.01269,-0.0854,761141,-6442049,-2358525,-0.537,1.0,0.0,-6.3124104,AUD,
