,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Hasanaga Organize Sanayi Bölgesi,"Sanayi Caddesi, No:53 Nilüfer",Bursa,16280,Turkey,90 224 484 21 70,90 224 484 21 69,https://www.karsan.com.tr,Auto Manufacturers,Consumer Cyclical,"Karsan Otomotiv Sanayii ve Ticaret A.S. engages in the production and sale of automotives and related vehicles, and spare parts in Turkey and internationally. The company provides trucks, minivans, autonomous bus, and electric and diesel busses. It also offers after-sales and marketing services. The company sells its products under the JEST, ATAK, and STAR brand names. The company was incorporated in 1966 and is headquartered in Bursa, Turkey. Karsan Otomotiv Sanayii ve Ticaret A.S. is a subsidiary of Kiraça Holding A.S.",2028,"{'maxAge': 1, 'name': 'Mr. Okan  Bas', 'title': 'CEO & Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.72,11.74,11.47,12.08,11.72,11.74,11.47,12.08,0.0,1.322473,58.449997,38942661,38942661,44147914,51617985,51617985,11.68,11.76,0,0,10520999936,7.08,14.35,2.349827,11.4834,10.0758,0.0,0.0,TRY,13864527872,0.040949997,371826000,900000000,0.58513,0.01459,2.008,5.8217134,1672444800,1703980800,1688083200,-0.473,183326000,0.2,1:1000,1104710400,3.097,15.943,IST,EQUITY,KARSN.IS,KARSN.IS,KARSAN OTOMOTIV,Karsan Otomotiv Sanayii ve Ticaret A.S.,957940200,Europe/Istanbul,TRT,10800000,11.69,none,245290000,0.273,869630016,3495675904,0.625,0.964,4477350912,190.292,4.975,0.08176,0.1375,850461000,-510026112,-99716000,-0.473,0.707,0.29680002,0.19423,0.1832,TRY,
1,Hasanaga Organize Sanayi Bölgesi,"Sanayi Caddesi, No:53 Nilüfer",Bursa,16280,Turkey,90 224 484 21 70,90 224 484 21 69,https://www.karsan.com.tr,Auto Manufacturers,Consumer Cyclical,"Karsan Otomotiv Sanayii ve Ticaret A.S. engages in the production and sale of automotives and related vehicles, and spare parts in Turkey and internationally. The company provides trucks, minivans, autonomous bus, and electric and diesel busses. It also offers after-sales and marketing services. The company sells its products under the JEST, ATAK, and STAR brand names. The company was incorporated in 1966 and is headquartered in Bursa, Turkey. Karsan Otomotiv Sanayii ve Ticaret A.S. is a subsidiary of Kiraça Holding A.S.",2028,"{'maxAge': 1, 'name': 'Mr. Kenan  Kaya', 'title': 'Deputy Gen. Mang. of Financial Affairs & Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.72,11.74,11.47,12.08,11.72,11.74,11.47,12.08,0.0,1.322473,58.449997,38942661,38942661,44147914,51617985,51617985,11.68,11.76,0,0,10520999936,7.08,14.35,2.349827,11.4834,10.0758,0.0,0.0,TRY,13864527872,0.040949997,371826000,900000000,0.58513,0.01459,2.008,5.8217134,1672444800,1703980800,1688083200,-0.473,183326000,0.2,1:1000,1104710400,3.097,15.943,IST,EQUITY,KARSN.IS,KARSN.IS,KARSAN OTOMOTIV,Karsan Otomotiv Sanayii ve Ticaret A.S.,957940200,Europe/Istanbul,TRT,10800000,11.69,none,245290000,0.273,869630016,3495675904,0.625,0.964,4477350912,190.292,4.975,0.08176,0.1375,850461000,-510026112,-99716000,-0.473,0.707,0.29680002,0.19423,0.1832,TRY,
2,Hasanaga Organize Sanayi Bölgesi,"Sanayi Caddesi, No:53 Nilüfer",Bursa,16280,Turkey,90 224 484 21 70,90 224 484 21 69,https://www.karsan.com.tr,Auto Manufacturers,Consumer Cyclical,"Karsan Otomotiv Sanayii ve Ticaret A.S. engages in the production and sale of automotives and related vehicles, and spare parts in Turkey and internationally. The company provides trucks, minivans, autonomous bus, and electric and diesel busses. It also offers after-sales and marketing services. The company sells its products under the JEST, ATAK, and STAR brand names. The company was incorporated in 1966 and is headquartered in Bursa, Turkey. Karsan Otomotiv Sanayii ve Ticaret A.S. is a subsidiary of Kiraça Holding A.S.",2028,"{'maxAge': 1, 'name': 'Deniz  Ozer', 'title': 'Director of Investor Relations Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.72,11.74,11.47,12.08,11.72,11.74,11.47,12.08,0.0,1.322473,58.449997,38942661,38942661,44147914,51617985,51617985,11.68,11.76,0,0,10520999936,7.08,14.35,2.349827,11.4834,10.0758,0.0,0.0,TRY,13864527872,0.040949997,371826000,900000000,0.58513,0.01459,2.008,5.8217134,1672444800,1703980800,1688083200,-0.473,183326000,0.2,1:1000,1104710400,3.097,15.943,IST,EQUITY,KARSN.IS,KARSN.IS,KARSAN OTOMOTIV,Karsan Otomotiv Sanayii ve Ticaret A.S.,957940200,Europe/Istanbul,TRT,10800000,11.69,none,245290000,0.273,869630016,3495675904,0.625,0.964,4477350912,190.292,4.975,0.08176,0.1375,850461000,-510026112,-99716000,-0.473,0.707,0.29680002,0.19423,0.1832,TRY,
3,Hasanaga Organize Sanayi Bölgesi,"Sanayi Caddesi, No:53 Nilüfer",Bursa,16280,Turkey,90 224 484 21 70,90 224 484 21 69,https://www.karsan.com.tr,Auto Manufacturers,Consumer Cyclical,"Karsan Otomotiv Sanayii ve Ticaret A.S. engages in the production and sale of automotives and related vehicles, and spare parts in Turkey and internationally. The company provides trucks, minivans, autonomous bus, and electric and diesel busses. It also offers after-sales and marketing services. The company sells its products under the JEST, ATAK, and STAR brand names. The company was incorporated in 1966 and is headquartered in Bursa, Turkey. Karsan Otomotiv Sanayii ve Ticaret A.S. is a subsidiary of Kiraça Holding A.S.",2028,"{'maxAge': 1, 'name': 'Ms. Asli  Or', 'title': 'Marketing & Export Operations Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.72,11.74,11.47,12.08,11.72,11.74,11.47,12.08,0.0,1.322473,58.449997,38942661,38942661,44147914,51617985,51617985,11.68,11.76,0,0,10520999936,7.08,14.35,2.349827,11.4834,10.0758,0.0,0.0,TRY,13864527872,0.040949997,371826000,900000000,0.58513,0.01459,2.008,5.8217134,1672444800,1703980800,1688083200,-0.473,183326000,0.2,1:1000,1104710400,3.097,15.943,IST,EQUITY,KARSN.IS,KARSN.IS,KARSAN OTOMOTIV,Karsan Otomotiv Sanayii ve Ticaret A.S.,957940200,Europe/Istanbul,TRT,10800000,11.69,none,245290000,0.273,869630016,3495675904,0.625,0.964,4477350912,190.292,4.975,0.08176,0.1375,850461000,-510026112,-99716000,-0.473,0.707,0.29680002,0.19423,0.1832,TRY,
4,Hasanaga Organize Sanayi Bölgesi,"Sanayi Caddesi, No:53 Nilüfer",Bursa,16280,Turkey,90 224 484 21 70,90 224 484 21 69,https://www.karsan.com.tr,Auto Manufacturers,Consumer Cyclical,"Karsan Otomotiv Sanayii ve Ticaret A.S. engages in the production and sale of automotives and related vehicles, and spare parts in Turkey and internationally. The company provides trucks, minivans, autonomous bus, and electric and diesel busses. It also offers after-sales and marketing services. The company sells its products under the JEST, ATAK, and STAR brand names. The company was incorporated in 1966 and is headquartered in Bursa, Turkey. Karsan Otomotiv Sanayii ve Ticaret A.S. is a subsidiary of Kiraça Holding A.S.",2028,"{'maxAge': 1, 'name': 'Mr. Mucahit  Korkut', 'title': 'HR Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,11.72,11.74,11.47,12.08,11.72,11.74,11.47,12.08,0.0,1.322473,58.449997,38942661,38942661,44147914,51617985,51617985,11.68,11.76,0,0,10520999936,7.08,14.35,2.349827,11.4834,10.0758,0.0,0.0,TRY,13864527872,0.040949997,371826000,900000000,0.58513,0.01459,2.008,5.8217134,1672444800,1703980800,1688083200,-0.473,183326000,0.2,1:1000,1104710400,3.097,15.943,IST,EQUITY,KARSN.IS,KARSN.IS,KARSAN OTOMOTIV,Karsan Otomotiv Sanayii ve Ticaret A.S.,957940200,Europe/Istanbul,TRT,10800000,11.69,none,245290000,0.273,869630016,3495675904,0.625,0.964,4477350912,190.292,4.975,0.08176,0.1375,850461000,-510026112,-99716000,-0.473,0.707,0.29680002,0.19423,0.1832,TRY,
