,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Solheimsgaten 15,Bergen,5058,Norway,47 55 60 68 00,https://www.gcrieber-shipping.com,Marine Shipping,Industrials,"GC Rieber Shipping ASA operates as a ship-owning project house with a focus on developing maritime projects in Norway and internationally. The company was incorporated in 2005 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",9,"{'maxAge': 1, 'name': 'Mr. Einar  Ytredal', 'age': 45, 'title': 'Chief Exec. Officer', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 3840000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.78,6.96,6.64,6.96,6.78,6.96,6.64,6.96,0.25,0.0368,1682467200,0.2016,1.074699,5.2419353,109460,109460,57832,76682,76682,6.04,6.76,100000,110000,527067424,6.5,24.8,-223.9029,17.256,14.59625,0.25,0.036873154,NOK,249276992,0.0,8329314,81087296,0.92224,0.01805,14.811,0.438863,1672444800,1703980800,1688083200,0.479,106459000,1.24,10:1,1176422400,-105.895,-6.854,OSL,EQUITY,RISH.OL,RISH.OL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,1110441600,Europe/Oslo,CEST,7200000,6.5,none,337705984,3.922,-36370000,1503000,43.769,113.706,-2354000,0.118,-0.027,-0.02713,0.08535,-766451904,19507000,0.479,0.0,0.0,23.321579,NOK,
1,Solheimsgaten 15,Bergen,5058,Norway,47 55 60 68 00,https://www.gcrieber-shipping.com,Marine Shipping,Industrials,"GC Rieber Shipping ASA operates as a ship-owning project house with a focus on developing maritime projects in Norway and internationally. The company was incorporated in 2005 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",9,"{'maxAge': 1, 'name': 'Mr. Øystein  Kvåle', 'title': 'Chief Commercial Officer', 'fiscalYear': 2022, 'totalPay': 2364000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.78,6.96,6.64,6.96,6.78,6.96,6.64,6.96,0.25,0.0368,1682467200,0.2016,1.074699,5.2419353,109460,109460,57832,76682,76682,6.04,6.76,100000,110000,527067424,6.5,24.8,-223.9029,17.256,14.59625,0.25,0.036873154,NOK,249276992,0.0,8329314,81087296,0.92224,0.01805,14.811,0.438863,1672444800,1703980800,1688083200,0.479,106459000,1.24,10:1,1176422400,-105.895,-6.854,OSL,EQUITY,RISH.OL,RISH.OL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,1110441600,Europe/Oslo,CEST,7200000,6.5,none,337705984,3.922,-36370000,1503000,43.769,113.706,-2354000,0.118,-0.027,-0.02713,0.08535,-766451904,19507000,0.479,0.0,0.0,23.321579,NOK,
2,Solheimsgaten 15,Bergen,5058,Norway,47 55 60 68 00,https://www.gcrieber-shipping.com,Marine Shipping,Industrials,"GC Rieber Shipping ASA operates as a ship-owning project house with a focus on developing maritime projects in Norway and internationally. The company was incorporated in 2005 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",9,"{'maxAge': 1, 'name': 'Ms. Silje Tonning Søgnen', 'title': 'CFO & Group Financial Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.78,6.96,6.64,6.96,6.78,6.96,6.64,6.96,0.25,0.0368,1682467200,0.2016,1.074699,5.2419353,109460,109460,57832,76682,76682,6.04,6.76,100000,110000,527067424,6.5,24.8,-223.9029,17.256,14.59625,0.25,0.036873154,NOK,249276992,0.0,8329314,81087296,0.92224,0.01805,14.811,0.438863,1672444800,1703980800,1688083200,0.479,106459000,1.24,10:1,1176422400,-105.895,-6.854,OSL,EQUITY,RISH.OL,RISH.OL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,1110441600,Europe/Oslo,CEST,7200000,6.5,none,337705984,3.922,-36370000,1503000,43.769,113.706,-2354000,0.118,-0.027,-0.02713,0.08535,-766451904,19507000,0.479,0.0,0.0,23.321579,NOK,
3,Solheimsgaten 15,Bergen,5058,Norway,47 55 60 68 00,https://www.gcrieber-shipping.com,Marine Shipping,Industrials,"GC Rieber Shipping ASA operates as a ship-owning project house with a focus on developing maritime projects in Norway and internationally. The company was incorporated in 2005 and is headquartered in Bergen, Norway. GC Rieber Shipping ASA is a subsidiary of GC Rieber AS.",9,"{'maxAge': 1, 'name': 'Gjert  Florvag', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.78,6.96,6.64,6.96,6.78,6.96,6.64,6.96,0.25,0.0368,1682467200,0.2016,1.074699,5.2419353,109460,109460,57832,76682,76682,6.04,6.76,100000,110000,527067424,6.5,24.8,-223.9029,17.256,14.59625,0.25,0.036873154,NOK,249276992,0.0,8329314,81087296,0.92224,0.01805,14.811,0.438863,1672444800,1703980800,1688083200,0.479,106459000,1.24,10:1,1176422400,-105.895,-6.854,OSL,EQUITY,RISH.OL,RISH.OL,GC RIEBER SHIPPING,GC Rieber Shipping ASA,1110441600,Europe/Oslo,CEST,7200000,6.5,none,337705984,3.922,-36370000,1503000,43.769,113.706,-2354000,0.118,-0.027,-0.02713,0.08535,-766451904,19507000,0.479,0.0,0.0,23.321579,NOK,
