,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Pärnu mnt 18,Tallinn,10141,Estonia,372 6 679 200,372 6 679 201,https://www.trigonproperty.com,Real Estate—Development,Real Estate,"AS Trigon Property Development operates as a property development company in Estonia. The company owns a real estate development project comprising 12.8-hectare area located in the City of Pärnu, Estonia. It also develops and leases properties. AS Trigon Property Development is based in Tallinn, Estonia.","{'maxAge': 1, 'name': 'Mr. Rando  Tomingas', 'title': 'Member of Management Board', 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.838,0.84,0.82,0.85,0.838,0.84,0.82,0.85,0.16,0.1882,1665619200,0.155585,420,420,415,307,307,0.84,0.856,0,0,3824201,0.75,1.0,Infinity,0.84584,0.86117,0.0,0.0,EUR,3680220,0.0,739466,4499060,0.83583,0.0,0.378,2.2486773,1672444800,1703980800,1688083200,-123498,-0.03,TAL,EQUITY,TPD1T.TL,TPD1T.TL,Trigon Property Development,AS Trigon Property Development,1014796800,Europe/Tallinn,EEST,10800000,0.85,none,143981,0.032,0,209.454,2439.354,0,0.0,-0.025929999,-0.06748,330795,114733,41708,0.0,0.0,0.0,EUR,
