,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"410, St-Nicolas Street",Suite 236,Montreal,QC,H2Y 2P5,Canada,514-866-8209,https://www.amexexploration.com,Gold,Gold,Basic Materials,Basic Materials,"Amex Exploration Inc., together with its subsidiaries, engages in the exploration of gold mining properties in Canada. The company holds interest in the Perron project and the Lebel-sur-Quévillon project located in Quebec. It also holds interest in the Eastmain River South, North, and Central projects located in Chibougamau, Quebec. The company was formerly known as Coleraine Mining Resources, Inc. Amex Exploration Inc. was incorporated in 1986 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Dr. Jacques  Trottier', 'age': 58, 'title': 'Exec. Chairman', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 377520, 'exercisedValue': 83375056, 'unexercisedValue': 0}",1672444800,86400,4,1.19,1.17,1.17,1.25,1.19,1.17,1.17,1.25,0.0,2.279446,-41.666668,58557,58557,47256,79970,79970,1.25,1.26,0,0,129053752,1.15,2.46,1.3944,1.6717,0.0,0.0,CAD,116595392,0.0,82438504,103243000,52761,8146,1690761600,1693440000,0.0005,0.20101999,0.09799,1.1,103243000,0.878,1.4236902,1672444800,1703980800,1688083200,-0.66,-1899635,-0.02,-0.03,1:5,1482451200,-33.985,-0.30167598,0.14113986,VAN,EQUITY,AMX.V,AMX.V,AMEX EXPLORATION INC,Amex Exploration Inc.,1122039000,America/Toronto,EDT,308fe1fb-1755-3164-bfd2-7c4e236b02dd,finmb_3109995,-14400000,1.25,4.25,3.4,3.78,3.75,1.8,buy,5,12458356,0.121,-3430765,0,2.778,2.829,-0.0201,-0.02083,-37052056,-5153757,-0.679,0.0,0.0,0.0,CAD,
1,"410, St-Nicolas Street",Suite 236,Montreal,QC,H2Y 2P5,Canada,514-866-8209,https://www.amexexploration.com,Gold,Gold,Basic Materials,Basic Materials,"Amex Exploration Inc., together with its subsidiaries, engages in the exploration of gold mining properties in Canada. The company holds interest in the Perron project and the Lebel-sur-Quévillon project located in Quebec. It also holds interest in the Eastmain River South, North, and Central projects located in Chibougamau, Quebec. The company was formerly known as Coleraine Mining Resources, Inc. Amex Exploration Inc. was incorporated in 1986 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Victor  Cantore', 'age': 56, 'title': 'Pres, CEO & Director', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 460437, 'exercisedValue': 135264224, 'unexercisedValue': 0}",1672444800,86400,4,1.19,1.17,1.17,1.25,1.19,1.17,1.17,1.25,0.0,2.279446,-41.666668,58557,58557,47256,79970,79970,1.25,1.26,0,0,129053752,1.15,2.46,1.3944,1.6717,0.0,0.0,CAD,116595392,0.0,82438504,103243000,52761,8146,1690761600,1693440000,0.0005,0.20101999,0.09799,1.1,103243000,0.878,1.4236902,1672444800,1703980800,1688083200,-0.66,-1899635,-0.02,-0.03,1:5,1482451200,-33.985,-0.30167598,0.14113986,VAN,EQUITY,AMX.V,AMX.V,AMEX EXPLORATION INC,Amex Exploration Inc.,1122039000,America/Toronto,EDT,308fe1fb-1755-3164-bfd2-7c4e236b02dd,finmb_3109995,-14400000,1.25,4.25,3.4,3.78,3.75,1.8,buy,5,12458356,0.121,-3430765,0,2.778,2.829,-0.0201,-0.02083,-37052056,-5153757,-0.679,0.0,0.0,0.0,CAD,
2,"410, St-Nicolas Street",Suite 236,Montreal,QC,H2Y 2P5,Canada,514-866-8209,https://www.amexexploration.com,Gold,Gold,Basic Materials,Basic Materials,"Amex Exploration Inc., together with its subsidiaries, engages in the exploration of gold mining properties in Canada. The company holds interest in the Perron project and the Lebel-sur-Quévillon project located in Quebec. It also holds interest in the Eastmain River South, North, and Central projects located in Chibougamau, Quebec. The company was formerly known as Coleraine Mining Resources, Inc. Amex Exploration Inc. was incorporated in 1986 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Patrick Mpoyi Musampa CGA, CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 105000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.19,1.17,1.17,1.25,1.19,1.17,1.17,1.25,0.0,2.279446,-41.666668,58557,58557,47256,79970,79970,1.25,1.26,0,0,129053752,1.15,2.46,1.3944,1.6717,0.0,0.0,CAD,116595392,0.0,82438504,103243000,52761,8146,1690761600,1693440000,0.0005,0.20101999,0.09799,1.1,103243000,0.878,1.4236902,1672444800,1703980800,1688083200,-0.66,-1899635,-0.02,-0.03,1:5,1482451200,-33.985,-0.30167598,0.14113986,VAN,EQUITY,AMX.V,AMX.V,AMEX EXPLORATION INC,Amex Exploration Inc.,1122039000,America/Toronto,EDT,308fe1fb-1755-3164-bfd2-7c4e236b02dd,finmb_3109995,-14400000,1.25,4.25,3.4,3.78,3.75,1.8,buy,5,12458356,0.121,-3430765,0,2.778,2.829,-0.0201,-0.02083,-37052056,-5153757,-0.679,0.0,0.0,0.0,CAD,
3,"410, St-Nicolas Street",Suite 236,Montreal,QC,H2Y 2P5,Canada,514-866-8209,https://www.amexexploration.com,Gold,Gold,Basic Materials,Basic Materials,"Amex Exploration Inc., together with its subsidiaries, engages in the exploration of gold mining properties in Canada. The company holds interest in the Perron project and the Lebel-sur-Quévillon project located in Quebec. It also holds interest in the Eastmain River South, North, and Central projects located in Chibougamau, Quebec. The company was formerly known as Coleraine Mining Resources, Inc. Amex Exploration Inc. was incorporated in 1986 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Pierre  Carrier', 'age': 68, 'title': 'COO, Corp. Sec. & Director', 'yearBorn': 1954, 'fiscalYear': 2022, 'totalPay': 251680, 'exercisedValue': 36028520, 'unexercisedValue': 0}",1672444800,86400,4,1.19,1.17,1.17,1.25,1.19,1.17,1.17,1.25,0.0,2.279446,-41.666668,58557,58557,47256,79970,79970,1.25,1.26,0,0,129053752,1.15,2.46,1.3944,1.6717,0.0,0.0,CAD,116595392,0.0,82438504,103243000,52761,8146,1690761600,1693440000,0.0005,0.20101999,0.09799,1.1,103243000,0.878,1.4236902,1672444800,1703980800,1688083200,-0.66,-1899635,-0.02,-0.03,1:5,1482451200,-33.985,-0.30167598,0.14113986,VAN,EQUITY,AMX.V,AMX.V,AMEX EXPLORATION INC,Amex Exploration Inc.,1122039000,America/Toronto,EDT,308fe1fb-1755-3164-bfd2-7c4e236b02dd,finmb_3109995,-14400000,1.25,4.25,3.4,3.78,3.75,1.8,buy,5,12458356,0.121,-3430765,0,2.778,2.829,-0.0201,-0.02083,-37052056,-5153757,-0.679,0.0,0.0,0.0,CAD,
4,"410, St-Nicolas Street",Suite 236,Montreal,QC,H2Y 2P5,Canada,514-866-8209,https://www.amexexploration.com,Gold,Gold,Basic Materials,Basic Materials,"Amex Exploration Inc., together with its subsidiaries, engages in the exploration of gold mining properties in Canada. The company holds interest in the Perron project and the Lebel-sur-Quévillon project located in Quebec. It also holds interest in the Eastmain River South, North, and Central projects located in Chibougamau, Quebec. The company was formerly known as Coleraine Mining Resources, Inc. Amex Exploration Inc. was incorporated in 1986 and is based in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Kelly James Malcom P.Geo.', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 251680, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.19,1.17,1.17,1.25,1.19,1.17,1.17,1.25,0.0,2.279446,-41.666668,58557,58557,47256,79970,79970,1.25,1.26,0,0,129053752,1.15,2.46,1.3944,1.6717,0.0,0.0,CAD,116595392,0.0,82438504,103243000,52761,8146,1690761600,1693440000,0.0005,0.20101999,0.09799,1.1,103243000,0.878,1.4236902,1672444800,1703980800,1688083200,-0.66,-1899635,-0.02,-0.03,1:5,1482451200,-33.985,-0.30167598,0.14113986,VAN,EQUITY,AMX.V,AMX.V,AMEX EXPLORATION INC,Amex Exploration Inc.,1122039000,America/Toronto,EDT,308fe1fb-1755-3164-bfd2-7c4e236b02dd,finmb_3109995,-14400000,1.25,4.25,3.4,3.78,3.75,1.8,buy,5,12458356,0.121,-3430765,0,2.778,2.829,-0.0201,-0.02083,-37052056,-5153757,-0.679,0.0,0.0,0.0,CAD,
