,address1,city,state,zip,country,phone,fax,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"4400, 525 – 8th Avenue SW",Calgary,AB,T2P 1G1,Canada,403-441-2345,403-441-2017,Oil & Gas E&P,Energy,"LGX Oil + Gas Inc., a junior oil and natural gas company, engages in the acquisition, exploration, development, and production of oil and natural gas reserves primarily in Western Canada. The company produces light crude oil, natural gas liquids, and natural gas. Its principal properties comprise the Manyberries property, Alberta Bakken properties, and Armada property located in southern Alberta. The company is headquartered in Calgary, Canada.",1,"{'maxAge': 1, 'name': 'Mr. Trent J. Yanko P.Eng.', 'age': 55, 'title': 'Chief Exec. Officer, Pres and Director', 'yearBorn': 1967, 'fiscalYear': 2014, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,1673.5834,1650,1650,26,0,0,0.0,0.0,0,0,8866,0.0001,0.0001,0.001033727,0.0001,0.0001,0.0,0.0,USD,30142698,0.0,88658400,0.07,0.0014285714,1451520000,1483142400,1459382400,-35567160,-0.32,3.514,13.838,PNK,EQUITY,ROAOF,ROAOF,LGX OIL PLUS GAS INC,LGX Oil + Gas Inc.,1361284200,America/New_York,EDT,-14400000,0.0001,none,22168,0.0,2178230,30156000,0.034,0.067,8576733,482.836,0.097,-0.22474001,-1.48181,3841749,11529884,-913794,-0.664,0.39349,0.25397,-3.85793,CAD,
