,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Mr. Michael J. Saylor', 'age': 57, 'title': 'Exec. Chairman', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 670812, 'exercisedValue': 0, 'unexercisedValue': 8056000}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
1,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Mr. Phong Q. Le', 'age': 45, 'title': 'Pres, CEO & Director', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 1849560, 'exercisedValue': 0, 'unexercisedValue': 200800}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
2,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Mr. Andrew  Kang', 'age': 46, 'title': 'Sr. EVP & CFO', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 843071, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
3,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Mr. Wei-Ming  Shao', 'age': 53, 'title': 'Sr. EVP, Gen. Counsel & Sec.', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 1226487, 'exercisedValue': 0, 'unexercisedValue': 62750}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
4,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Ms. Jeanine J. Montgomery', 'age': 60, 'title': 'Sr. VP & Chief Accounting Officer', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
5,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Ponna  Arumugam', 'title': 'Sr. Exec. VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
6,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Shirish  Jajodia', 'title': 'Sr. Director of Treasury & Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
7,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Mr. Hugh  Owen', 'title': 'Exec. VP & Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
8,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Ms. Joty  Paparello', 'title': 'Exec. VP & Chief Human Resource Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
9,1850 Towers Crescent Plaza,Tysons Corner,VA,22182,United States,703 848 8600,703 848 8610,https://www.microstrategy.com,Software—Application,Technology,"MicroStrategy Incorporated provides enterprise analytics software and services in the United States, Canada, Europe, the Middle East, Africa, and internationally. It offers MicroStrategy, an enterprise analytics software platform that enables users to create visualizations, customize apps, and embed analytics directly into workflows; and MicroStrategy Cloud Environment, a managed software-as-a-service solution, which offers always-on threat monitoring and enables rapid analytics development and deployment to deliver security and data privacy requirements. The company also provides MicroStrategy Support that helps customers to achieve their system availability and uptime goals, and to improve the overall experience through highly responsive troubleshooting and proactive technical product support. In addition, it offers MicroStrategy Consulting, which offers customers with architecture and implementation services to help them quickly realize results, as well as helps to achieve returns on investment derived from understanding of data; and MicroStrategy Education that provides free and paid learning options, as well as holds and acquires bitcoin. The company offers its services through enterprise sales force and channel partners. It serves companies from a range of industries, including banking, technology, consulting, manufacturing, insurance, healthcare, and telecommunications, as well as the public sector. The company was incorporated in 1989 and is headquartered in Tysons Corner, Virginia.",2099,"{'maxAge': 1, 'name': 'Ms. Susan Payne Cook', 'title': 'Exec. VP of North American Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,346.4,346.4,336.36,346.4,346.4,346.4,336.36,346.4,0.0,2.467496,35.909378,-176.56995,489471,489471,781995,539600,539600,337.83,341.89,900,1000,4800431616,132.56,475.09,9.596468,386.1974,292.52344,0.0,0.0,USD,7055468544,0.41319,12062591,12122600,2797395,2556706,1690761600,1693440000,0.19860001,0.00528,0.68148005,4.65,0.26569998,58.163,5.859051,1672444800,1703980800,1688083200,206688000,9.49,-1.93,1.14,1:10,1028073600,14.104,-31.795,NMS,EQUITY,MSTR,MSTR,MicroStrategy Incorporated,MicroStrategy Incorporated,897571800,America/New_York,EDT,-14400000,340.78,520.0,210.0,448.6,510.0,2.2,buy,5,65968000,4.683,-221906000,2242255872,0.692,0.768,500228992,273.74,43.334,-0.04946,0.65402,396275000,-666455616,-727000,-0.014,0.78576,-0.44361,-0.46912998,USD,
