,address1,address2,city,country,phone,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,International Commerce Centre,"Unit 01, 82/F. 1 Austin Road West",Kowloon,Hong Kong,852 3960 6394,Shell Companies,Financial Services,"Legacy Ventures International, Inc. does not have significant operations. Previously, it was engaged in the trading and distribution of food, beverages, and body care products. The company was incorporated in 2014 and is based in Kowloon, Hong Kong.","{'maxAge': 1, 'name': 'Mr. Hong Wan  Pak', 'age': 41, 'title': 'Chairman, CEO, CFO, Pres, Treasurer & Sec.', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,0.0,-0.989972,1,1,0,0,0,0.0,0.0,0,0,130819256,2.6,5.0,2.6,3.61,0.0,0.0,USD,130817128,0.0,1110453,50315100,0.97793,0.0,-0.001,1656547200,1688083200,1680220800,23598,-0.75,1:1000,1480896000,PNK,EQUITY,LGYV,LGYV,LEGACY VENTURES INTERNATIONAL I,"Legacy Ventures International, Inc.",1483540200,America/New_York,EDT,-14400000,2.6,none,2040,0.0,0,0.04,0.05,-49433,0.0,0.0,0.0,USD,
