,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Tower-B, Signature Tower",8/13th Floor South City-1,Gurugram,122007,India,91 12 4472 6860,91 12 4238 3332,https://www.unitechgroup.com,Real Estate—Diversified,Real Estate,"Unitech Limited, together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",213,"{'maxAge': 1, 'name': 'Mr. Yudhvir Singh Malik I.A.S.', 'title': 'Chairman & MD', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,1,8,10,1693526400,86400,4,2.7,2.8,2.75,2.8,2.7,2.8,2.75,2.8,1313020800,0.0,0.821808,1.2121212,4142293,4142293,1780355,3195107,3195107,0.0,0.0,0,0,7325640192,1.1,2.8,1.8064722,1.641,1.5615,0.0,0.0,INR,73749340160,0.0,2162215837,2616300032,0.17356001,0.00029,-3.266,1680220800,1711843200,1680220800,-27876532224,-11.47,2.31,2:1,1188432000,18.186,-265.351,NSI,EQUITY,UNITECH.NS,UNITECH.NS,UNITECH LIMITED,Unitech Limited,1025495100,Asia/Kolkata,IST,19800000,2.8,none,3944939008,1.508,-277931008,73223561216,0.088,0.863,4055218944,1.55,-0.00079,-6.9572697,1283784000,10035209216,2510487040,-0.392,0.31656998,-0.06854,-0.08394,INR,
1,"Tower-B, Signature Tower",8/13th Floor South City-1,Gurugram,122007,India,91 12 4472 6860,91 12 4238 3332,https://www.unitechgroup.com,Real Estate—Diversified,Real Estate,"Unitech Limited, together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",213,"{'maxAge': 1, 'name': 'Mr. Ashok Kumar Yadav', 'age': 65, 'title': 'CEO & COO', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,1,8,10,1693526400,86400,4,2.7,2.8,2.75,2.8,2.7,2.8,2.75,2.8,1313020800,0.0,0.821808,1.2121212,4142293,4142293,1780355,3195107,3195107,0.0,0.0,0,0,7325640192,1.1,2.8,1.8064722,1.641,1.5615,0.0,0.0,INR,73749340160,0.0,2162215837,2616300032,0.17356001,0.00029,-3.266,1680220800,1711843200,1680220800,-27876532224,-11.47,2.31,2:1,1188432000,18.186,-265.351,NSI,EQUITY,UNITECH.NS,UNITECH.NS,UNITECH LIMITED,Unitech Limited,1025495100,Asia/Kolkata,IST,19800000,2.8,none,3944939008,1.508,-277931008,73223561216,0.088,0.863,4055218944,1.55,-0.00079,-6.9572697,1283784000,10035209216,2510487040,-0.392,0.31656998,-0.06854,-0.08394,INR,
2,"Tower-B, Signature Tower",8/13th Floor South City-1,Gurugram,122007,India,91 12 4472 6860,91 12 4238 3332,https://www.unitechgroup.com,Real Estate—Diversified,Real Estate,"Unitech Limited, together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",213,"{'maxAge': 1, 'name': 'Mr. H. D. Sharma', 'age': 83, 'title': 'Pres', 'yearBorn': 1939, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,1,8,10,1693526400,86400,4,2.7,2.8,2.75,2.8,2.7,2.8,2.75,2.8,1313020800,0.0,0.821808,1.2121212,4142293,4142293,1780355,3195107,3195107,0.0,0.0,0,0,7325640192,1.1,2.8,1.8064722,1.641,1.5615,0.0,0.0,INR,73749340160,0.0,2162215837,2616300032,0.17356001,0.00029,-3.266,1680220800,1711843200,1680220800,-27876532224,-11.47,2.31,2:1,1188432000,18.186,-265.351,NSI,EQUITY,UNITECH.NS,UNITECH.NS,UNITECH LIMITED,Unitech Limited,1025495100,Asia/Kolkata,IST,19800000,2.8,none,3944939008,1.508,-277931008,73223561216,0.088,0.863,4055218944,1.55,-0.00079,-6.9572697,1283784000,10035209216,2510487040,-0.392,0.31656998,-0.06854,-0.08394,INR,
3,"Tower-B, Signature Tower",8/13th Floor South City-1,Gurugram,122007,India,91 12 4472 6860,91 12 4238 3332,https://www.unitechgroup.com,Real Estate—Diversified,Real Estate,"Unitech Limited, together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",213,"{'maxAge': 1, 'name': 'Mr. Umang  Agrawal', 'title': 'Sr. Mang. of Fin. & Accounts', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,1,8,10,1693526400,86400,4,2.7,2.8,2.75,2.8,2.7,2.8,2.75,2.8,1313020800,0.0,0.821808,1.2121212,4142293,4142293,1780355,3195107,3195107,0.0,0.0,0,0,7325640192,1.1,2.8,1.8064722,1.641,1.5615,0.0,0.0,INR,73749340160,0.0,2162215837,2616300032,0.17356001,0.00029,-3.266,1680220800,1711843200,1680220800,-27876532224,-11.47,2.31,2:1,1188432000,18.186,-265.351,NSI,EQUITY,UNITECH.NS,UNITECH.NS,UNITECH LIMITED,Unitech Limited,1025495100,Asia/Kolkata,IST,19800000,2.8,none,3944939008,1.508,-277931008,73223561216,0.088,0.863,4055218944,1.55,-0.00079,-6.9572697,1283784000,10035209216,2510487040,-0.392,0.31656998,-0.06854,-0.08394,INR,
4,"Tower-B, Signature Tower",8/13th Floor South City-1,Gurugram,122007,India,91 12 4472 6860,91 12 4238 3332,https://www.unitechgroup.com,Real Estate—Diversified,Real Estate,"Unitech Limited, together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",213,"{'maxAge': 1, 'name': 'Ms. Anuradha  Mishra', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,1,8,10,1693526400,86400,4,2.7,2.8,2.75,2.8,2.7,2.8,2.75,2.8,1313020800,0.0,0.821808,1.2121212,4142293,4142293,1780355,3195107,3195107,0.0,0.0,0,0,7325640192,1.1,2.8,1.8064722,1.641,1.5615,0.0,0.0,INR,73749340160,0.0,2162215837,2616300032,0.17356001,0.00029,-3.266,1680220800,1711843200,1680220800,-27876532224,-11.47,2.31,2:1,1188432000,18.186,-265.351,NSI,EQUITY,UNITECH.NS,UNITECH.NS,UNITECH LIMITED,Unitech Limited,1025495100,Asia/Kolkata,IST,19800000,2.8,none,3944939008,1.508,-277931008,73223561216,0.088,0.863,4055218944,1.55,-0.00079,-6.9572697,1283784000,10035209216,2510487040,-0.392,0.31656998,-0.06854,-0.08394,INR,
5,"Tower-B, Signature Tower",8/13th Floor South City-1,Gurugram,122007,India,91 12 4472 6860,91 12 4238 3332,https://www.unitechgroup.com,Real Estate—Diversified,Real Estate,"Unitech Limited, together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",213,"{'maxAge': 1, 'name': 'Mr. Ram Babu Jhalani', 'age': 69, 'title': 'Exec. VP of Construction Division', 'yearBorn': 1953, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,1,8,10,1693526400,86400,4,2.7,2.8,2.75,2.8,2.7,2.8,2.75,2.8,1313020800,0.0,0.821808,1.2121212,4142293,4142293,1780355,3195107,3195107,0.0,0.0,0,0,7325640192,1.1,2.8,1.8064722,1.641,1.5615,0.0,0.0,INR,73749340160,0.0,2162215837,2616300032,0.17356001,0.00029,-3.266,1680220800,1711843200,1680220800,-27876532224,-11.47,2.31,2:1,1188432000,18.186,-265.351,NSI,EQUITY,UNITECH.NS,UNITECH.NS,UNITECH LIMITED,Unitech Limited,1025495100,Asia/Kolkata,IST,19800000,2.8,none,3944939008,1.508,-277931008,73223561216,0.088,0.863,4055218944,1.55,-0.00079,-6.9572697,1283784000,10035209216,2510487040,-0.392,0.31656998,-0.06854,-0.08394,INR,
6,"Tower-B, Signature Tower",8/13th Floor South City-1,Gurugram,122007,India,91 12 4472 6860,91 12 4238 3332,https://www.unitechgroup.com,Real Estate—Diversified,Real Estate,"Unitech Limited, together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",213,"{'maxAge': 1, 'name': 'Mr. Jaideep  Singh', 'age': 50, 'title': 'Sr. VP of Bus. Devel. - Southern States ops', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,1,8,10,1693526400,86400,4,2.7,2.8,2.75,2.8,2.7,2.8,2.75,2.8,1313020800,0.0,0.821808,1.2121212,4142293,4142293,1780355,3195107,3195107,0.0,0.0,0,0,7325640192,1.1,2.8,1.8064722,1.641,1.5615,0.0,0.0,INR,73749340160,0.0,2162215837,2616300032,0.17356001,0.00029,-3.266,1680220800,1711843200,1680220800,-27876532224,-11.47,2.31,2:1,1188432000,18.186,-265.351,NSI,EQUITY,UNITECH.NS,UNITECH.NS,UNITECH LIMITED,Unitech Limited,1025495100,Asia/Kolkata,IST,19800000,2.8,none,3944939008,1.508,-277931008,73223561216,0.088,0.863,4055218944,1.55,-0.00079,-6.9572697,1283784000,10035209216,2510487040,-0.392,0.31656998,-0.06854,-0.08394,INR,
7,"Tower-B, Signature Tower",8/13th Floor South City-1,Gurugram,122007,India,91 12 4472 6860,91 12 4238 3332,https://www.unitechgroup.com,Real Estate—Diversified,Real Estate,"Unitech Limited, together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",213,"{'maxAge': 1, 'name': 'Dr. Pramod K Magu', 'age': 77, 'title': 'Pres of Architecture & Planning', 'yearBorn': 1945, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,1,8,10,1693526400,86400,4,2.7,2.8,2.75,2.8,2.7,2.8,2.75,2.8,1313020800,0.0,0.821808,1.2121212,4142293,4142293,1780355,3195107,3195107,0.0,0.0,0,0,7325640192,1.1,2.8,1.8064722,1.641,1.5615,0.0,0.0,INR,73749340160,0.0,2162215837,2616300032,0.17356001,0.00029,-3.266,1680220800,1711843200,1680220800,-27876532224,-11.47,2.31,2:1,1188432000,18.186,-265.351,NSI,EQUITY,UNITECH.NS,UNITECH.NS,UNITECH LIMITED,Unitech Limited,1025495100,Asia/Kolkata,IST,19800000,2.8,none,3944939008,1.508,-277931008,73223561216,0.088,0.863,4055218944,1.55,-0.00079,-6.9572697,1283784000,10035209216,2510487040,-0.392,0.31656998,-0.06854,-0.08394,INR,
