,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Wisma Lay Hong,"No. 2, Level 10-12 Jalan Empayar Off Persiaran Sultan Ibrahim/KU1",Klang,41150,Malaysia,60 3 3343 4888,60 3 3343 8839,https://layhong.com.my/website/,Farm Products,Consumer Defensive,"Lay Hong Berhad, an investment holding company, engages in the integrated livestock farming in Malaysia. The company operates through Integrated Livestock Farming, Food Manufacturing, and Retail Business segments. It offers table eggs, liquid eggs, chicken and parts, and chilled and frozen dressed chicken, as well as chicken frankfurters and nuggets, fried chicken, etc. The company sells its products under the Nutriplus and Wise Choice brands. It is also involved in the contract package of specialized chicken cuts and chicken-related products for fast food chains. In addition, the company produces organic fertilizers. It operates supermarkets under the G-Mart name, as well as retail shops under the MYSHOP and retail shops under the JT Trading. The company was incorporated in 1983 and is based in Klang, Malaysia.","{'maxAge': 1, 'name': 'Mr. Hoong Chai Yap', 'age': 72, 'title': 'Exec. Chairman', 'yearBorn': 1950, 'fiscalYear': 2023, 'totalPay': 2045000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.0,0.0107,1697587200,0.078099996,0.57746,7.0,625000,625000,1209953,965900,965900,0.28,0.285,0,0,207289312,0.21,0.32,0.1952911,0.295,0.280625,0.003,0.010714286,MYR,454206336,0.026770001,272318941,740318976,0.6337,0.0058999998,0.629,0.44515103,1680220800,1711843200,1688083200,0.084,28417644,0.04,5:1,1476230400,0.428,5.379,KLS,EQUITY,9385.KL,9385.KL,LAYHONG,Lay Hong Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.28,none,21746000,0.029,84444968,256612000,0.467,1.057,1061437568,53.701,1.434,0.03316,0.061729997,172612000,-2592724,88643216,0.084,-0.031,0.15687001,0.07956,0.04777,MYR,
1,Wisma Lay Hong,"No. 2, Level 10-12 Jalan Empayar Off Persiaran Sultan Ibrahim/KU1",Klang,41150,Malaysia,60 3 3343 4888,60 3 3343 8839,https://layhong.com.my/website/,Farm Products,Consumer Defensive,"Lay Hong Berhad, an investment holding company, engages in the integrated livestock farming in Malaysia. The company operates through Integrated Livestock Farming, Food Manufacturing, and Retail Business segments. It offers table eggs, liquid eggs, chicken and parts, and chilled and frozen dressed chicken, as well as chicken frankfurters and nuggets, fried chicken, etc. The company sells its products under the Nutriplus and Wise Choice brands. It is also involved in the contract package of specialized chicken cuts and chicken-related products for fast food chains. In addition, the company produces organic fertilizers. It operates supermarkets under the G-Mart name, as well as retail shops under the MYSHOP and retail shops under the JT Trading. The company was incorporated in 1983 and is based in Klang, Malaysia.","{'maxAge': 1, 'name': 'Mr. Weng Hong Yeap', 'age': 64, 'title': 'Exec. Director', 'yearBorn': 1958, 'fiscalYear': 2023, 'totalPay': 963000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.0,0.0107,1697587200,0.078099996,0.57746,7.0,625000,625000,1209953,965900,965900,0.28,0.285,0,0,207289312,0.21,0.32,0.1952911,0.295,0.280625,0.003,0.010714286,MYR,454206336,0.026770001,272318941,740318976,0.6337,0.0058999998,0.629,0.44515103,1680220800,1711843200,1688083200,0.084,28417644,0.04,5:1,1476230400,0.428,5.379,KLS,EQUITY,9385.KL,9385.KL,LAYHONG,Lay Hong Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.28,none,21746000,0.029,84444968,256612000,0.467,1.057,1061437568,53.701,1.434,0.03316,0.061729997,172612000,-2592724,88643216,0.084,-0.031,0.15687001,0.07956,0.04777,MYR,
2,Wisma Lay Hong,"No. 2, Level 10-12 Jalan Empayar Off Persiaran Sultan Ibrahim/KU1",Klang,41150,Malaysia,60 3 3343 4888,60 3 3343 8839,https://layhong.com.my/website/,Farm Products,Consumer Defensive,"Lay Hong Berhad, an investment holding company, engages in the integrated livestock farming in Malaysia. The company operates through Integrated Livestock Farming, Food Manufacturing, and Retail Business segments. It offers table eggs, liquid eggs, chicken and parts, and chilled and frozen dressed chicken, as well as chicken frankfurters and nuggets, fried chicken, etc. The company sells its products under the Nutriplus and Wise Choice brands. It is also involved in the contract package of specialized chicken cuts and chicken-related products for fast food chains. In addition, the company produces organic fertilizers. It operates supermarkets under the G-Mart name, as well as retail shops under the MYSHOP and retail shops under the JT Trading. The company was incorporated in 1983 and is based in Klang, Malaysia.","{'maxAge': 1, 'name': 'Mr. Kim Tian Ng', 'age': 69, 'title': 'Fin. Director & Exec. Director', 'yearBorn': 1953, 'fiscalYear': 2023, 'totalPay': 1065000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.0,0.0107,1697587200,0.078099996,0.57746,7.0,625000,625000,1209953,965900,965900,0.28,0.285,0,0,207289312,0.21,0.32,0.1952911,0.295,0.280625,0.003,0.010714286,MYR,454206336,0.026770001,272318941,740318976,0.6337,0.0058999998,0.629,0.44515103,1680220800,1711843200,1688083200,0.084,28417644,0.04,5:1,1476230400,0.428,5.379,KLS,EQUITY,9385.KL,9385.KL,LAYHONG,Lay Hong Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.28,none,21746000,0.029,84444968,256612000,0.467,1.057,1061437568,53.701,1.434,0.03316,0.061729997,172612000,-2592724,88643216,0.084,-0.031,0.15687001,0.07956,0.04777,MYR,
3,Wisma Lay Hong,"No. 2, Level 10-12 Jalan Empayar Off Persiaran Sultan Ibrahim/KU1",Klang,41150,Malaysia,60 3 3343 4888,60 3 3343 8839,https://layhong.com.my/website/,Farm Products,Consumer Defensive,"Lay Hong Berhad, an investment holding company, engages in the integrated livestock farming in Malaysia. The company operates through Integrated Livestock Farming, Food Manufacturing, and Retail Business segments. It offers table eggs, liquid eggs, chicken and parts, and chilled and frozen dressed chicken, as well as chicken frankfurters and nuggets, fried chicken, etc. The company sells its products under the Nutriplus and Wise Choice brands. It is also involved in the contract package of specialized chicken cuts and chicken-related products for fast food chains. In addition, the company produces organic fertilizers. It operates supermarkets under the G-Mart name, as well as retail shops under the MYSHOP and retail shops under the JT Trading. The company was incorporated in 1983 and is based in Klang, Malaysia.","{'maxAge': 1, 'name': 'Mr. Chor How Yap', 'age': 45, 'title': 'Exec. Director', 'yearBorn': 1977, 'fiscalYear': 2023, 'totalPay': 1366000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.0,0.0107,1697587200,0.078099996,0.57746,7.0,625000,625000,1209953,965900,965900,0.28,0.285,0,0,207289312,0.21,0.32,0.1952911,0.295,0.280625,0.003,0.010714286,MYR,454206336,0.026770001,272318941,740318976,0.6337,0.0058999998,0.629,0.44515103,1680220800,1711843200,1688083200,0.084,28417644,0.04,5:1,1476230400,0.428,5.379,KLS,EQUITY,9385.KL,9385.KL,LAYHONG,Lay Hong Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.28,none,21746000,0.029,84444968,256612000,0.467,1.057,1061437568,53.701,1.434,0.03316,0.061729997,172612000,-2592724,88643216,0.084,-0.031,0.15687001,0.07956,0.04777,MYR,
4,Wisma Lay Hong,"No. 2, Level 10-12 Jalan Empayar Off Persiaran Sultan Ibrahim/KU1",Klang,41150,Malaysia,60 3 3343 4888,60 3 3343 8839,https://layhong.com.my/website/,Farm Products,Consumer Defensive,"Lay Hong Berhad, an investment holding company, engages in the integrated livestock farming in Malaysia. The company operates through Integrated Livestock Farming, Food Manufacturing, and Retail Business segments. It offers table eggs, liquid eggs, chicken and parts, and chilled and frozen dressed chicken, as well as chicken frankfurters and nuggets, fried chicken, etc. The company sells its products under the Nutriplus and Wise Choice brands. It is also involved in the contract package of specialized chicken cuts and chicken-related products for fast food chains. In addition, the company produces organic fertilizers. It operates supermarkets under the G-Mart name, as well as retail shops under the MYSHOP and retail shops under the JT Trading. The company was incorporated in 1983 and is based in Klang, Malaysia.","{'maxAge': 1, 'name': 'Ms. Yuet Chyn Wong', 'title': 'Joint Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.0,0.0107,1697587200,0.078099996,0.57746,7.0,625000,625000,1209953,965900,965900,0.28,0.285,0,0,207289312,0.21,0.32,0.1952911,0.295,0.280625,0.003,0.010714286,MYR,454206336,0.026770001,272318941,740318976,0.6337,0.0058999998,0.629,0.44515103,1680220800,1711843200,1688083200,0.084,28417644,0.04,5:1,1476230400,0.428,5.379,KLS,EQUITY,9385.KL,9385.KL,LAYHONG,Lay Hong Berhad,946861200,Asia/Kuala_Lumpur,MYT,28800000,0.28,none,21746000,0.029,84444968,256612000,0.467,1.057,1061437568,53.701,1.434,0.03316,0.061729997,172612000,-2592724,88643216,0.084,-0.031,0.15687001,0.07956,0.04777,MYR,
