,address1,address2,city,state,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,8500 Place Marien,Montréal East,Montreal,QC,H1B 5W8,Canada,https://www.bmtc.ca,Specialty Retail,Consumer Cyclical,"BMTC Group Inc., together with its subsidiaries, manages and operates a retail network of furniture, household appliances, and electronic products in Canada. It operates through three divisions, Brault & Martineau, Ameublements Tanguay, and EconoMax. The company was incorporated in 1989 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Ms. Marie-Berthe Des Groseillers', 'title': 'Pres, CEO & Director', 'fiscalYear': 2023, 'totalPay': 700000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,14.7,14.59,14.45,14.59,14.7,14.59,14.45,14.59,0.36,0.024500001,1687392000,0.17729999,2.5,0.721983,7.1182265,16.235954,17550,17550,2558,3940,3940,14.36,14.63,0,0,474537984,11.15,16.42,0.7561744,15.5668,14.53585,0.36,0.024489798,CAD,484310272,0.107030004,10967558,32840000,1999,1873,1690761600,1693440000,0.0001,0.65860003,0.13652,0.89,14.413,1.002567,1675123200,1706659200,1690761600,-0.764,67165000,2.03,0.89,2:1,1270080000,0.772,105.399,TOR,EQUITY,GBT.TO,GBT.TO,BMTC GROUP INC,BMTC Group Inc.,831130200,America/Toronto,EDT,-14400000,14.45,none,5368000,0.163,4595000,6931000,0.201,1.144,627550976,1.464,18.986,0.00054000004,0.15491,-19735876,-19725000,-0.767,-0.228,0.39417,0.00732,0.0008,CAD,
1,8500 Place Marien,Montréal East,Montreal,QC,H1B 5W8,Canada,https://www.bmtc.ca,Specialty Retail,Consumer Cyclical,"BMTC Group Inc., together with its subsidiaries, manages and operates a retail network of furniture, household appliances, and electronic products in Canada. It operates through three divisions, Brault & Martineau, Ameublements Tanguay, and EconoMax. The company was incorporated in 1989 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Ms. Sylvie  Bélanger', 'title': 'Chief Financial Officer', 'fiscalYear': 2023, 'totalPay': 412500, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,14.7,14.59,14.45,14.59,14.7,14.59,14.45,14.59,0.36,0.024500001,1687392000,0.17729999,2.5,0.721983,7.1182265,16.235954,17550,17550,2558,3940,3940,14.36,14.63,0,0,474537984,11.15,16.42,0.7561744,15.5668,14.53585,0.36,0.024489798,CAD,484310272,0.107030004,10967558,32840000,1999,1873,1690761600,1693440000,0.0001,0.65860003,0.13652,0.89,14.413,1.002567,1675123200,1706659200,1690761600,-0.764,67165000,2.03,0.89,2:1,1270080000,0.772,105.399,TOR,EQUITY,GBT.TO,GBT.TO,BMTC GROUP INC,BMTC Group Inc.,831130200,America/Toronto,EDT,-14400000,14.45,none,5368000,0.163,4595000,6931000,0.201,1.144,627550976,1.464,18.986,0.00054000004,0.15491,-19735876,-19725000,-0.767,-0.228,0.39417,0.00732,0.0008,CAD,
2,8500 Place Marien,Montréal East,Montreal,QC,H1B 5W8,Canada,https://www.bmtc.ca,Specialty Retail,Consumer Cyclical,"BMTC Group Inc., together with its subsidiaries, manages and operates a retail network of furniture, household appliances, and electronic products in Canada. It operates through three divisions, Brault & Martineau, Ameublements Tanguay, and EconoMax. The company was incorporated in 1989 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Mr. Jacques  Tanguay', 'title': 'Chief of Operations', 'fiscalYear': 2023, 'totalPay': 576828, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,14.7,14.59,14.45,14.59,14.7,14.59,14.45,14.59,0.36,0.024500001,1687392000,0.17729999,2.5,0.721983,7.1182265,16.235954,17550,17550,2558,3940,3940,14.36,14.63,0,0,474537984,11.15,16.42,0.7561744,15.5668,14.53585,0.36,0.024489798,CAD,484310272,0.107030004,10967558,32840000,1999,1873,1690761600,1693440000,0.0001,0.65860003,0.13652,0.89,14.413,1.002567,1675123200,1706659200,1690761600,-0.764,67165000,2.03,0.89,2:1,1270080000,0.772,105.399,TOR,EQUITY,GBT.TO,GBT.TO,BMTC GROUP INC,BMTC Group Inc.,831130200,America/Toronto,EDT,-14400000,14.45,none,5368000,0.163,4595000,6931000,0.201,1.144,627550976,1.464,18.986,0.00054000004,0.15491,-19735876,-19725000,-0.767,-0.228,0.39417,0.00732,0.0008,CAD,
3,8500 Place Marien,Montréal East,Montreal,QC,H1B 5W8,Canada,https://www.bmtc.ca,Specialty Retail,Consumer Cyclical,"BMTC Group Inc., together with its subsidiaries, manages and operates a retail network of furniture, household appliances, and electronic products in Canada. It operates through three divisions, Brault & Martineau, Ameublements Tanguay, and EconoMax. The company was incorporated in 1989 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Charles  Tanguay', 'title': 'Pres of Brault & Martineau, EconoMax and Ameublements Tanguay divisions', 'fiscalYear': 2023, 'totalPay': 506094, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,14.7,14.59,14.45,14.59,14.7,14.59,14.45,14.59,0.36,0.024500001,1687392000,0.17729999,2.5,0.721983,7.1182265,16.235954,17550,17550,2558,3940,3940,14.36,14.63,0,0,474537984,11.15,16.42,0.7561744,15.5668,14.53585,0.36,0.024489798,CAD,484310272,0.107030004,10967558,32840000,1999,1873,1690761600,1693440000,0.0001,0.65860003,0.13652,0.89,14.413,1.002567,1675123200,1706659200,1690761600,-0.764,67165000,2.03,0.89,2:1,1270080000,0.772,105.399,TOR,EQUITY,GBT.TO,GBT.TO,BMTC GROUP INC,BMTC Group Inc.,831130200,America/Toronto,EDT,-14400000,14.45,none,5368000,0.163,4595000,6931000,0.201,1.144,627550976,1.464,18.986,0.00054000004,0.15491,-19735876,-19725000,-0.767,-0.228,0.39417,0.00732,0.0008,CAD,
4,8500 Place Marien,Montréal East,Montreal,QC,H1B 5W8,Canada,https://www.bmtc.ca,Specialty Retail,Consumer Cyclical,"BMTC Group Inc., together with its subsidiaries, manages and operates a retail network of furniture, household appliances, and electronic products in Canada. It operates through three divisions, Brault & Martineau, Ameublements Tanguay, and EconoMax. The company was incorporated in 1989 and is headquartered in Montreal, Canada.","{'maxAge': 1, 'name': 'Michèle  Des Groseillers', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,14.7,14.59,14.45,14.59,14.7,14.59,14.45,14.59,0.36,0.024500001,1687392000,0.17729999,2.5,0.721983,7.1182265,16.235954,17550,17550,2558,3940,3940,14.36,14.63,0,0,474537984,11.15,16.42,0.7561744,15.5668,14.53585,0.36,0.024489798,CAD,484310272,0.107030004,10967558,32840000,1999,1873,1690761600,1693440000,0.0001,0.65860003,0.13652,0.89,14.413,1.002567,1675123200,1706659200,1690761600,-0.764,67165000,2.03,0.89,2:1,1270080000,0.772,105.399,TOR,EQUITY,GBT.TO,GBT.TO,BMTC GROUP INC,BMTC Group Inc.,831130200,America/Toronto,EDT,-14400000,14.45,none,5368000,0.163,4595000,6931000,0.201,1.144,627550976,1.464,18.986,0.00054000004,0.15491,-19735876,-19725000,-0.767,-0.228,0.39417,0.00732,0.0008,CAD,
