,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalRevenue,revenuePerShare,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1661 South Seguin Avenue,New Braunfels,TX,78130,United States,830-620-4400,830-620-8430,https://www.gap1.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Dyna Group International Inc., through its subsidiary, Great American Products, Ltd., produces and sells hand crafted pewter buckles primarily in the United States. It also offers miniatures, figurines, paperweights, key chains, and lapel pins, as well as drink ware products, including glassware, steins, ceramic coffee mugs, and shot glasses. Dyna Group International Inc. was founded in 1971 and is based in New Braunfels, Texas.","{'maxAge': 1, 'name': 'Mr. Roger R. Tuttle', 'age': 74, 'title': 'Chairman & CEO', 'yearBorn': 1948, 'fiscalYear': 2004, 'totalPay': 187890, 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,6.778354,5.0,1250,1250,312,0,0,0.0,0.0,0,0,7324800,0.44,0.74,0.4553788,0.7042,0.6218,0.0,0.0,USD,6601486,-0.0010899999,0,1419984000,1451520000,1419984000,-0.989,-17554,0.14,0.41,PNK,EQUITY,DGIX,DGIX,DYNA GROUP INTERNATIONAL,Dyna Group International Inc.,604765800,America/New_York,EDT,-14400000,0.7,none,16085070,2.108,-48129,-0.991,0.144,-0.00299,0.0,-0.00299,USD,
1,1661 South Seguin Avenue,New Braunfels,TX,78130,United States,830-620-4400,830-620-8430,https://www.gap1.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Dyna Group International Inc., through its subsidiary, Great American Products, Ltd., produces and sells hand crafted pewter buckles primarily in the United States. It also offers miniatures, figurines, paperweights, key chains, and lapel pins, as well as drink ware products, including glassware, steins, ceramic coffee mugs, and shot glasses. Dyna Group International Inc. was founded in 1971 and is based in New Braunfels, Texas.","{'maxAge': 1, 'name': 'Mr. Jeffrey L. Smith', 'age': 66, 'title': 'Sec., Director, VP - Great American Products and GM - Great American Products', 'yearBorn': 1956, 'fiscalYear': 2004, 'totalPay': 129035, 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,6.778354,5.0,1250,1250,312,0,0,0.0,0.0,0,0,7324800,0.44,0.74,0.4553788,0.7042,0.6218,0.0,0.0,USD,6601486,-0.0010899999,0,1419984000,1451520000,1419984000,-0.989,-17554,0.14,0.41,PNK,EQUITY,DGIX,DGIX,DYNA GROUP INTERNATIONAL,Dyna Group International Inc.,604765800,America/New_York,EDT,-14400000,0.7,none,16085070,2.108,-48129,-0.991,0.144,-0.00299,0.0,-0.00299,USD,
2,1661 South Seguin Avenue,New Braunfels,TX,78130,United States,830-620-4400,830-620-8430,https://www.gap1.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Dyna Group International Inc., through its subsidiary, Great American Products, Ltd., produces and sells hand crafted pewter buckles primarily in the United States. It also offers miniatures, figurines, paperweights, key chains, and lapel pins, as well as drink ware products, including glassware, steins, ceramic coffee mugs, and shot glasses. Dyna Group International Inc. was founded in 1971 and is based in New Braunfels, Texas.","{'maxAge': 1, 'name': 'Kim  Holtz', 'title': 'Pres', 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,6.778354,5.0,1250,1250,312,0,0,0.0,0.0,0,0,7324800,0.44,0.74,0.4553788,0.7042,0.6218,0.0,0.0,USD,6601486,-0.0010899999,0,1419984000,1451520000,1419984000,-0.989,-17554,0.14,0.41,PNK,EQUITY,DGIX,DGIX,DYNA GROUP INTERNATIONAL,Dyna Group International Inc.,604765800,America/New_York,EDT,-14400000,0.7,none,16085070,2.108,-48129,-0.991,0.144,-0.00299,0.0,-0.00299,USD,
3,1661 South Seguin Avenue,New Braunfels,TX,78130,United States,830-620-4400,830-620-8430,https://www.gap1.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"Dyna Group International Inc., through its subsidiary, Great American Products, Ltd., produces and sells hand crafted pewter buckles primarily in the United States. It also offers miniatures, figurines, paperweights, key chains, and lapel pins, as well as drink ware products, including glassware, steins, ceramic coffee mugs, and shot glasses. Dyna Group International Inc. was founded in 1971 and is based in New Braunfels, Texas.","{'maxAge': 1, 'name': 'Ms. Sandra K. Tristan', 'age': 61, 'title': 'Chief Financial Officer, Treasurer, Director and Controller of Great American Products', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,6.778354,5.0,1250,1250,312,0,0,0.0,0.0,0,0,7324800,0.44,0.74,0.4553788,0.7042,0.6218,0.0,0.0,USD,6601486,-0.0010899999,0,1419984000,1451520000,1419984000,-0.989,-17554,0.14,0.41,PNK,EQUITY,DGIX,DGIX,DYNA GROUP INTERNATIONAL,Dyna Group International Inc.,604765800,America/New_York,EDT,-14400000,0.7,none,16085070,2.108,-48129,-0.991,0.144,-0.00299,0.0,-0.00299,USD,
