,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5940 S. Rainbow Boulevard,PMB# 297,Las Vegas,NV,89118,United States,775-375-1500,https://scepterbrands.com,Packaged Foods,Consumer Defensive,"Scepter Holdings, Inc., through its subsidiaries, produces and sells fuel additives. The company was formerly known as Brazos International Exploration, Inc. and changed its name to Scepter Holdings, Inc. Scepter Holdings, Inc. was founded in 2007 and is based in Las Vegas, Nevada.","{'maxAge': 1, 'name': 'Mr. Adam  Nicosia', 'title': 'VP of Sales & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0009,0.0008,0.0005,0.00083,0.0009,0.0008,0.0005,0.00083,-0.716113,Infinity,108826,108826,344527,61920,61920,0.0,0.0,0,0,7149730,0.0001,0.0038,0.000898,0.0014765,0.0,0.0,USD,25505,0.0,4205710080,0.0,0.0,-0.03,1269993600,1301529600,1293753600,-36880,0.0,1:800,1430870400,PNK,EQUITY,BRZL,BRZL,SCEPTER HLDGS INC,"Scepter Holdings, Inc.",1357569000,America/New_York,EDT,-14400000,0.0007,none,22,0.0,24750,0.001,0.001,-1047.7273,-10920,-24750,0.0,0.0,0.0,USD,
