,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"37-39/28, Prospekt Mira",Kostroma,156013,Russia,7 4942 44 00 44,7 4942 44 00 66,https://www.k-sc.ru,Utilities—Regulated Electric,Utilities,"Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania"" is involved in the supply of electricity to consumers in Russia. The company engages in the wholesale and retail of electricity in the Kostroma region. The company was incorporated in 2005 and is based in Kostroma, Russia. Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania"" operates as a subsidiary of Rusenergocapital Management Company.",220,"{'maxAge': 1, 'name': 'Mr. Valriy Vladimirovich Barinov', 'title': 'Chief Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.596,0.604,0.6,0.604,0.596,0.604,0.6,0.604,1364947200,0.0,0.581117,15.000001,8000,8000,0,0,0,0.588,0.604,1000000,1000000,561494400,0.6,0.61,0.056903496,0.61,0.61,0.0,0.0,RUB,508656032,0.00301,18335866,868998016,0.9259,0.0,0.665,0.90225565,1672444800,1703980800,1672444800,29690000,0.04,0.052,12.724,MCX,EQUITY,KTSB.ME,KTSB.ME,KOSTROMSKAYA SBYTO,"Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania""",1267597800,Europe/Moscow,MSK,10800000,0.6,none,259435008,0.299,39977000,246692000,1.203,1.214,9867485184,42.688,9.815,0.00638,0.052729998,-51496376,-4027000,0.096,0.50453,0.00405,0.0022200001,RUB,
