,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,150 Research Drive,Hampton,VA,23666,United States,757 766 6100,https://www.hstglobal.com,Biotechnology,Healthcare,"HST Global, Inc., an integrated health and wellness biotechnology company, develops and/or acquires a network of wellness centers for the homeopathic and alternative treatment of late stage cancer in the United States and internationally. The company also focuses on the homeopathic and alternative product candidates that are undergoing or have already completed clinical testing for the treatment of late stage cancers and other life-threatening diseases. HST Global, Inc. is headquartered in Hampton, Virginia.","{'maxAge': 1, 'name': 'Mr. Ronald R. Howell', 'age': 74, 'title': 'Chairman, CEO, Pres & Interim CFO', 'yearBorn': 1948, 'fiscalYear': 2022, 'totalPay': 120000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.2301,0.2301,0.2301,0.2301,0.2301,0.2301,0.2301,0.2301,0.0,-0.508298,100,100,1237,193,193,0.0,0.0,0,0,1207698,0.1,0.3,0.230052,0.1569861,0.0,0.0,USD,1294649,0.0,1979083,5248580,0.62293,0.0,-0.099,1672444800,1703980800,1688083200,-144928,-0.03,1:15,1574726400,PNK,EQUITY,HSTC,HSTC,HST GLOBAL INC,"HST Global, Inc.",1024925400,America/New_York,EDT,-14400000,0.2301,none,2320,0.0,89271,0.004,0.004,-65.312965,34109,-20239,0.0,0.0,0.0,USD,
