,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalDebt,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2005 Costa Del Mar Road,Suite D,Carlsbad,CA,33351,United States,954-793-0657,Other Industrial Metals & Mining,Basic Materials,"Alaska Pacific Energy Corp., an exploration stage company, engaged in the acquisition, exploration, and development of resource properties in Canada. The company was founded in 2005 and is based in Carlsbad, California.",4,"{'maxAge': 1, 'name': 'Mr. James R. King Sr.', 'age': 87, 'title': 'CEO, Pres, CFO, Sec. & Director', 'yearBorn': 1935, 'fiscalYear': 2010, 'totalPay': 7410, 'exercisedValue': 0, 'unexercisedValue': 0}",1293753600,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,10.349585,1,1,0,0,0,0.0,0.0,0,0,6238,1e-06,0.0001,0.0001,8.02e-05,0.0,0.0,USD,0.0,0,1264896000,1296432000,1335744000,-1082059,1:2500,1451260800,PNK,EQUITY,ASKE,ASKE,ALASKA PACIFIC ENERGY CORP,Alaska Pacific Energy Corp.,1270560600,America/New_York,EDT,-14400000,1e-06,none,1108,188930,-740068,0.0,0.0,0.0,USD,
