,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Mr. Christopher S. Forgy', 'age': 61, 'title': 'CEO, Pres & Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 452092, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
1,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Mr. Samuel D. Bush', 'age': 64, 'title': 'Sr. VP, Treasurer & CFO', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 498501, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
2,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Ms. Catherine A. Bobinski', 'age': 62, 'title': 'Sr. VP of Fin., Chief Accounting Officer & Corp. Controller', 'yearBorn': 1960, 'fiscalYear': 2022, 'totalPay': 332851, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
3,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Ms. Marcia K. Lobaito', 'age': 73, 'title': 'Corp. Sec. & Director', 'yearBorn': 1949, 'fiscalYear': 2022, 'totalPay': 106848, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
4,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Mr. Wayne P. Leland', 'age': 57, 'title': 'Sr. VP of Operations', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
5,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Mr. Tracy  Cleeton', 'title': 'Chief Technical Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
6,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Mr. Eric  Christian', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
7,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Annette  Calcaterra', 'title': 'VP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
8,73 Kercheval Avenue,Suite 201,Grosse Pointe Farms,MI,48236,United States,313 886 7070,313 886 7150,https://www.sagacom.com,Broadcasting,Communication Services,"Saga Communications, Inc., a broadcast company, acquires, develops, and operates broadcast properties in the United States. The company's radio stations employ various programming formats, including classic hits, adult hits, top 40, country, country legends, mainstream/hot/soft adult contemporary, pure oldies, classic rock, and news/talk. It owned FM and AM radio stations, and metro signals serving various markets. The company was founded in 1986 and is headquartered in Grosse Pointe Farms, Michigan.",585,"{'maxAge': 1, 'name': 'Mr. Pat  Paxton', 'title': 'Sr. VP of Content', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,21.39,21.98,21.0001,22.0,21.39,21.98,21.0001,22.0,1.0,0.0469,1684454400,0.71940005,0.478215,15.434782,11.639343,45211,45211,8419,22010,22010,21.0,21.95,1400,1400,130431184,19.07,29.75,1.1383018,21.2586,22.7256,1.0,0.04675082,USD,103423168,0.073699996,3412275,6123530,12268,5524,1690761600,1693440000,0.002,0.18428,0.70209,2.83,0.0058999998,29.474,0.7226708,1672444800,1703980800,1688083200,-0.124,8327000,1.38,1.83,6.81,4:3,1358380800,0.903,6.338,NGM,EQUITY,SGA,SGA,"Saga Communications, Inc.","Saga Communications, Inc.",731082600,America/New_York,EDT,-14400000,21.3,27.0,27.0,27.0,27.0,2.0,buy,1,34439000,5.624,16319000,7431000,3.483,3.733,114584000,4.117,19.056,0.02933,0.044310004,27356000,8211750,15823000,-0.132,-0.022,0.22072001,0.14242,0.097799994,USD,
