,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,130 Queens Quay East,Suite 1224,Toronto,ON,M5A 0P6,Canada,647 276 6002,https://www.trigonmetals.com,Copper,Basic Materials,"Trigon Metals Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and maintenance of mines and mineral properties in the African continent. The company primarily explores for copper, lead, and silver deposits. It holds an 80% interest in its flagship project, the Kombat Mine Property, which consists of five mining licenses that covers approximately 1,219 hectares and prospecting license covering 6,671 hectares located in Northern Namibia. The company was formerly known as Kombat Copper Inc. and changed its name to Trigon Metals Inc. in December 2016. Trigon Metals Inc. was incorporated in 2005 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Jeddiah Kurt Richardson', 'age': 46, 'title': 'Pres, CEO & Director', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 398333, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.195,0.2,0.185,0.2,0.195,0.2,0.185,0.2,0.0,1.715784,195464,195464,283056,105440,105440,0.185,0.19,0,0,38002280,0.11,0.29,56.103355,0.1908,0.199975,0.0,0.0,CAD,21249092,0.0,159779535,200012000,22525,76767,1690761600,1693440000,0.0001,0.22893,0.0037200002,0.12,-0.041,1680220800,1711843200,1688083200,-15463985,-0.13,1:10,1480982400,31.37,-2.055,VAN,EQUITY,TM.V,TM.V,TRIGON METALS INC,Trigon Metals Inc.,1326724200,America/Toronto,EDT,-14400000,0.19,0.6,0.6,0.6,0.6,1.0,strong_buy,1,14125428,0.071,-10342168,178794,5.336,5.378,677362,0.004,-0.24681,-15303408,-7268868,-0.882,-0.39286998,0.0,-15.76916,USD,
1,130 Queens Quay East,Suite 1224,Toronto,ON,M5A 0P6,Canada,647 276 6002,https://www.trigonmetals.com,Copper,Basic Materials,"Trigon Metals Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and maintenance of mines and mineral properties in the African continent. The company primarily explores for copper, lead, and silver deposits. It holds an 80% interest in its flagship project, the Kombat Mine Property, which consists of five mining licenses that covers approximately 1,219 hectares and prospecting license covering 6,671 hectares located in Northern Namibia. The company was formerly known as Kombat Copper Inc. and changed its name to Trigon Metals Inc. in December 2016. Trigon Metals Inc. was incorporated in 2005 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Paul Sandor Bozoki CA, MBA', 'age': 50, 'title': 'Chief Financial Officer', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 40000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.195,0.2,0.185,0.2,0.195,0.2,0.185,0.2,0.0,1.715784,195464,195464,283056,105440,105440,0.185,0.19,0,0,38002280,0.11,0.29,56.103355,0.1908,0.199975,0.0,0.0,CAD,21249092,0.0,159779535,200012000,22525,76767,1690761600,1693440000,0.0001,0.22893,0.0037200002,0.12,-0.041,1680220800,1711843200,1688083200,-15463985,-0.13,1:10,1480982400,31.37,-2.055,VAN,EQUITY,TM.V,TM.V,TRIGON METALS INC,Trigon Metals Inc.,1326724200,America/Toronto,EDT,-14400000,0.19,0.6,0.6,0.6,0.6,1.0,strong_buy,1,14125428,0.071,-10342168,178794,5.336,5.378,677362,0.004,-0.24681,-15303408,-7268868,-0.882,-0.39286998,0.0,-15.76916,USD,
2,130 Queens Quay East,Suite 1224,Toronto,ON,M5A 0P6,Canada,647 276 6002,https://www.trigonmetals.com,Copper,Basic Materials,"Trigon Metals Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and maintenance of mines and mineral properties in the African continent. The company primarily explores for copper, lead, and silver deposits. It holds an 80% interest in its flagship project, the Kombat Mine Property, which consists of five mining licenses that covers approximately 1,219 hectares and prospecting license covering 6,671 hectares located in Northern Namibia. The company was formerly known as Kombat Copper Inc. and changed its name to Trigon Metals Inc. in December 2016. Trigon Metals Inc. was incorporated in 2005 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Fanie  Muller P.Eng.', 'title': 'VP of Operations & Country Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.195,0.2,0.185,0.2,0.195,0.2,0.185,0.2,0.0,1.715784,195464,195464,283056,105440,105440,0.185,0.19,0,0,38002280,0.11,0.29,56.103355,0.1908,0.199975,0.0,0.0,CAD,21249092,0.0,159779535,200012000,22525,76767,1690761600,1693440000,0.0001,0.22893,0.0037200002,0.12,-0.041,1680220800,1711843200,1688083200,-15463985,-0.13,1:10,1480982400,31.37,-2.055,VAN,EQUITY,TM.V,TM.V,TRIGON METALS INC,Trigon Metals Inc.,1326724200,America/Toronto,EDT,-14400000,0.19,0.6,0.6,0.6,0.6,1.0,strong_buy,1,14125428,0.071,-10342168,178794,5.336,5.378,677362,0.004,-0.24681,-15303408,-7268868,-0.882,-0.39286998,0.0,-15.76916,USD,
3,130 Queens Quay East,Suite 1224,Toronto,ON,M5A 0P6,Canada,647 276 6002,https://www.trigonmetals.com,Copper,Basic Materials,"Trigon Metals Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and maintenance of mines and mineral properties in the African continent. The company primarily explores for copper, lead, and silver deposits. It holds an 80% interest in its flagship project, the Kombat Mine Property, which consists of five mining licenses that covers approximately 1,219 hectares and prospecting license covering 6,671 hectares located in Northern Namibia. The company was formerly known as Kombat Copper Inc. and changed its name to Trigon Metals Inc. in December 2016. Trigon Metals Inc. was incorporated in 2005 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Aidan  Sullivan', 'age': 43, 'title': 'VP of Investor Relations', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.195,0.2,0.185,0.2,0.195,0.2,0.185,0.2,0.0,1.715784,195464,195464,283056,105440,105440,0.185,0.19,0,0,38002280,0.11,0.29,56.103355,0.1908,0.199975,0.0,0.0,CAD,21249092,0.0,159779535,200012000,22525,76767,1690761600,1693440000,0.0001,0.22893,0.0037200002,0.12,-0.041,1680220800,1711843200,1688083200,-15463985,-0.13,1:10,1480982400,31.37,-2.055,VAN,EQUITY,TM.V,TM.V,TRIGON METALS INC,Trigon Metals Inc.,1326724200,America/Toronto,EDT,-14400000,0.19,0.6,0.6,0.6,0.6,1.0,strong_buy,1,14125428,0.071,-10342168,178794,5.336,5.378,677362,0.004,-0.24681,-15303408,-7268868,-0.882,-0.39286998,0.0,-15.76916,USD,
4,130 Queens Quay East,Suite 1224,Toronto,ON,M5A 0P6,Canada,647 276 6002,https://www.trigonmetals.com,Copper,Basic Materials,"Trigon Metals Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and maintenance of mines and mineral properties in the African continent. The company primarily explores for copper, lead, and silver deposits. It holds an 80% interest in its flagship project, the Kombat Mine Property, which consists of five mining licenses that covers approximately 1,219 hectares and prospecting license covering 6,671 hectares located in Northern Namibia. The company was formerly known as Kombat Copper Inc. and changed its name to Trigon Metals Inc. in December 2016. Trigon Metals Inc. was incorporated in 2005 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Damian  Lopez', 'age': 39, 'title': 'Legal Counsel & Corp. Sec.', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.195,0.2,0.185,0.2,0.195,0.2,0.185,0.2,0.0,1.715784,195464,195464,283056,105440,105440,0.185,0.19,0,0,38002280,0.11,0.29,56.103355,0.1908,0.199975,0.0,0.0,CAD,21249092,0.0,159779535,200012000,22525,76767,1690761600,1693440000,0.0001,0.22893,0.0037200002,0.12,-0.041,1680220800,1711843200,1688083200,-15463985,-0.13,1:10,1480982400,31.37,-2.055,VAN,EQUITY,TM.V,TM.V,TRIGON METALS INC,Trigon Metals Inc.,1326724200,America/Toronto,EDT,-14400000,0.19,0.6,0.6,0.6,0.6,1.0,strong_buy,1,14125428,0.071,-10342168,178794,5.336,5.378,677362,0.004,-0.24681,-15303408,-7268868,-0.882,-0.39286998,0.0,-15.76916,USD,
5,130 Queens Quay East,Suite 1224,Toronto,ON,M5A 0P6,Canada,647 276 6002,https://www.trigonmetals.com,Copper,Basic Materials,"Trigon Metals Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and maintenance of mines and mineral properties in the African continent. The company primarily explores for copper, lead, and silver deposits. It holds an 80% interest in its flagship project, the Kombat Mine Property, which consists of five mining licenses that covers approximately 1,219 hectares and prospecting license covering 6,671 hectares located in Northern Namibia. The company was formerly known as Kombat Copper Inc. and changed its name to Trigon Metals Inc. in December 2016. Trigon Metals Inc. was incorporated in 2005 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Ms. Sarah  Roberts', 'title': 'VP of Fin., Mergers & Acquisitions', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.195,0.2,0.185,0.2,0.195,0.2,0.185,0.2,0.0,1.715784,195464,195464,283056,105440,105440,0.185,0.19,0,0,38002280,0.11,0.29,56.103355,0.1908,0.199975,0.0,0.0,CAD,21249092,0.0,159779535,200012000,22525,76767,1690761600,1693440000,0.0001,0.22893,0.0037200002,0.12,-0.041,1680220800,1711843200,1688083200,-15463985,-0.13,1:10,1480982400,31.37,-2.055,VAN,EQUITY,TM.V,TM.V,TRIGON METALS INC,Trigon Metals Inc.,1326724200,America/Toronto,EDT,-14400000,0.19,0.6,0.6,0.6,0.6,1.0,strong_buy,1,14125428,0.071,-10342168,178794,5.336,5.378,677362,0.004,-0.24681,-15303408,-7268868,-0.882,-0.39286998,0.0,-15.76916,USD,
6,130 Queens Quay East,Suite 1224,Toronto,ON,M5A 0P6,Canada,647 276 6002,https://www.trigonmetals.com,Copper,Basic Materials,"Trigon Metals Inc., together with its subsidiaries, engages in the acquisition, exploration, development, and maintenance of mines and mineral properties in the African continent. The company primarily explores for copper, lead, and silver deposits. It holds an 80% interest in its flagship project, the Kombat Mine Property, which consists of five mining licenses that covers approximately 1,219 hectares and prospecting license covering 6,671 hectares located in Northern Namibia. The company was formerly known as Kombat Copper Inc. and changed its name to Trigon Metals Inc. in December 2016. Trigon Metals Inc. was incorporated in 2005 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Ms. Heidi  Gerry', 'title': 'Corp. Controller', 'fiscalYear': 2017, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.195,0.2,0.185,0.2,0.195,0.2,0.185,0.2,0.0,1.715784,195464,195464,283056,105440,105440,0.185,0.19,0,0,38002280,0.11,0.29,56.103355,0.1908,0.199975,0.0,0.0,CAD,21249092,0.0,159779535,200012000,22525,76767,1690761600,1693440000,0.0001,0.22893,0.0037200002,0.12,-0.041,1680220800,1711843200,1688083200,-15463985,-0.13,1:10,1480982400,31.37,-2.055,VAN,EQUITY,TM.V,TM.V,TRIGON METALS INC,Trigon Metals Inc.,1326724200,America/Toronto,EDT,-14400000,0.19,0.6,0.6,0.6,0.6,1.0,strong_buy,1,14125428,0.071,-10342168,178794,5.336,5.378,677362,0.004,-0.24681,-15303408,-7268868,-0.882,-0.39286998,0.0,-15.76916,USD,
