,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,210 George Street,Level 8,Sydney,NSW,2000,Australia,61 7 3369 9822,61 7 3369 9722,https://www.cddho.com,Engineering & Construction,Engineering & Construction,Industrials,Industrials,"Cardno Limited, a professional environmental services company, engages in the development and improvement of social infrastructure for communities in Ecuador and Peru. It offers engineering and consulting services in Latin America. The company was founded in 1945 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Nathanial  Thomson BCom (Hons), LLB (Hons)', 'title': 'Exec. Acting Chair & Sec.', 'fiscalYear': 2023, 'totalPay': 73667, 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,2,5,10,1693526400,1703980800,86400,4,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,1657065600,0.0,-0.068318,3.05,4719,4719,20114,17189,17189,0.28,0.32,0,0,11913514,0.28,0.565,1.0719376,0.3656,0.4194375,0.0,0.0,AUD,3733502,0.096269995,15861754,39060700,0.02822,0.66494006,39060700,0.522,0.58429116,1688083200,1719705600,1688083200,-614000,-0.02,0.1,1:10,1640736000,0.336,-30.855,-0.4190476,0.14113986,1.704,1657065600,ASX,EQUITY,CDD.AX,CDD.AX,CARDNO FPO,Cardno Limited,1084924800,Australia/Sydney,AEST,c687e6d6-a3ea-350a-9938-d334afb08b8b,finmb_9560800,36000000,0.305,none,8328000,0.213,-121000,148000,6.221,6.241,11114000,0.725,0.285,-0.00281,-0.01123,3270000,29779000,-3855000,0.29422,-0.01089,-0.02483,AUD,
1,210 George Street,Level 8,Sydney,NSW,2000,Australia,61 7 3369 9822,61 7 3369 9722,https://www.cddho.com,Engineering & Construction,Engineering & Construction,Industrials,Industrials,"Cardno Limited, a professional environmental services company, engages in the development and improvement of social infrastructure for communities in Ecuador and Peru. It offers engineering and consulting services in Latin America. The company was founded in 1945 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Ms. Susan Hilda Rozario', 'title': 'Interim Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,2,5,10,1693526400,1703980800,86400,4,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,1657065600,0.0,-0.068318,3.05,4719,4719,20114,17189,17189,0.28,0.32,0,0,11913514,0.28,0.565,1.0719376,0.3656,0.4194375,0.0,0.0,AUD,3733502,0.096269995,15861754,39060700,0.02822,0.66494006,39060700,0.522,0.58429116,1688083200,1719705600,1688083200,-614000,-0.02,0.1,1:10,1640736000,0.336,-30.855,-0.4190476,0.14113986,1.704,1657065600,ASX,EQUITY,CDD.AX,CDD.AX,CARDNO FPO,Cardno Limited,1084924800,Australia/Sydney,AEST,c687e6d6-a3ea-350a-9938-d334afb08b8b,finmb_9560800,36000000,0.305,none,8328000,0.213,-121000,148000,6.221,6.241,11114000,0.725,0.285,-0.00281,-0.01123,3270000,29779000,-3855000,0.29422,-0.01089,-0.02483,AUD,
2,210 George Street,Level 8,Sydney,NSW,2000,Australia,61 7 3369 9822,61 7 3369 9722,https://www.cddho.com,Engineering & Construction,Engineering & Construction,Industrials,Industrials,"Cardno Limited, a professional environmental services company, engages in the development and improvement of social infrastructure for communities in Ecuador and Peru. It offers engineering and consulting services in Latin America. The company was founded in 1945 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Jackie  McPhee', 'title': 'Corp. Marketing Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,2,5,10,1693526400,1703980800,86400,4,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,1657065600,0.0,-0.068318,3.05,4719,4719,20114,17189,17189,0.28,0.32,0,0,11913514,0.28,0.565,1.0719376,0.3656,0.4194375,0.0,0.0,AUD,3733502,0.096269995,15861754,39060700,0.02822,0.66494006,39060700,0.522,0.58429116,1688083200,1719705600,1688083200,-614000,-0.02,0.1,1:10,1640736000,0.336,-30.855,-0.4190476,0.14113986,1.704,1657065600,ASX,EQUITY,CDD.AX,CDD.AX,CARDNO FPO,Cardno Limited,1084924800,Australia/Sydney,AEST,c687e6d6-a3ea-350a-9938-d334afb08b8b,finmb_9560800,36000000,0.305,none,8328000,0.213,-121000,148000,6.221,6.241,11114000,0.725,0.285,-0.00281,-0.01123,3270000,29779000,-3855000,0.29422,-0.01089,-0.02483,AUD,
3,210 George Street,Level 8,Sydney,NSW,2000,Australia,61 7 3369 9822,61 7 3369 9722,https://www.cddho.com,Engineering & Construction,Engineering & Construction,Industrials,Industrials,"Cardno Limited, a professional environmental services company, engages in the development and improvement of social infrastructure for communities in Ecuador and Peru. It offers engineering and consulting services in Latin America. The company was founded in 1945 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Ms. Shael  Munz', 'title': 'Chief Financial Officer of Construction Sciences Division', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,2,5,10,1693526400,1703980800,86400,4,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,1657065600,0.0,-0.068318,3.05,4719,4719,20114,17189,17189,0.28,0.32,0,0,11913514,0.28,0.565,1.0719376,0.3656,0.4194375,0.0,0.0,AUD,3733502,0.096269995,15861754,39060700,0.02822,0.66494006,39060700,0.522,0.58429116,1688083200,1719705600,1688083200,-614000,-0.02,0.1,1:10,1640736000,0.336,-30.855,-0.4190476,0.14113986,1.704,1657065600,ASX,EQUITY,CDD.AX,CDD.AX,CARDNO FPO,Cardno Limited,1084924800,Australia/Sydney,AEST,c687e6d6-a3ea-350a-9938-d334afb08b8b,finmb_9560800,36000000,0.305,none,8328000,0.213,-121000,148000,6.221,6.241,11114000,0.725,0.285,-0.00281,-0.01123,3270000,29779000,-3855000,0.29422,-0.01089,-0.02483,AUD,
4,210 George Street,Level 8,Sydney,NSW,2000,Australia,61 7 3369 9822,61 7 3369 9722,https://www.cddho.com,Engineering & Construction,Engineering & Construction,Industrials,Industrials,"Cardno Limited, a professional environmental services company, engages in the development and improvement of social infrastructure for communities in Ecuador and Peru. It offers engineering and consulting services in Latin America. The company was founded in 1945 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Jamie  Alonso', 'title': 'Chief Exec. Officer of Asia Pacific Region', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,2,5,10,1693526400,1703980800,86400,4,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,1657065600,0.0,-0.068318,3.05,4719,4719,20114,17189,17189,0.28,0.32,0,0,11913514,0.28,0.565,1.0719376,0.3656,0.4194375,0.0,0.0,AUD,3733502,0.096269995,15861754,39060700,0.02822,0.66494006,39060700,0.522,0.58429116,1688083200,1719705600,1688083200,-614000,-0.02,0.1,1:10,1640736000,0.336,-30.855,-0.4190476,0.14113986,1.704,1657065600,ASX,EQUITY,CDD.AX,CDD.AX,CARDNO FPO,Cardno Limited,1084924800,Australia/Sydney,AEST,c687e6d6-a3ea-350a-9938-d334afb08b8b,finmb_9560800,36000000,0.305,none,8328000,0.213,-121000,148000,6.221,6.241,11114000,0.725,0.285,-0.00281,-0.01123,3270000,29779000,-3855000,0.29422,-0.01089,-0.02483,AUD,
5,210 George Street,Level 8,Sydney,NSW,2000,Australia,61 7 3369 9822,61 7 3369 9722,https://www.cddho.com,Engineering & Construction,Engineering & Construction,Industrials,Industrials,"Cardno Limited, a professional environmental services company, engages in the development and improvement of social infrastructure for communities in Ecuador and Peru. It offers engineering and consulting services in Latin America. The company was founded in 1945 and is based in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Raj  Prasad', 'title': 'Chief Transformation Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,10,2,5,10,1693526400,1703980800,86400,4,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,1657065600,0.0,-0.068318,3.05,4719,4719,20114,17189,17189,0.28,0.32,0,0,11913514,0.28,0.565,1.0719376,0.3656,0.4194375,0.0,0.0,AUD,3733502,0.096269995,15861754,39060700,0.02822,0.66494006,39060700,0.522,0.58429116,1688083200,1719705600,1688083200,-614000,-0.02,0.1,1:10,1640736000,0.336,-30.855,-0.4190476,0.14113986,1.704,1657065600,ASX,EQUITY,CDD.AX,CDD.AX,CARDNO FPO,Cardno Limited,1084924800,Australia/Sydney,AEST,c687e6d6-a3ea-350a-9938-d334afb08b8b,finmb_9560800,36000000,0.305,none,8328000,0.213,-121000,148000,6.221,6.241,11114000,0.725,0.285,-0.00281,-0.01123,3270000,29779000,-3855000,0.29422,-0.01089,-0.02483,AUD,
