,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,680 George Street,Level 12,Sydney,NSW,2000,Australia,61 2 8280 7497,61 2 9287 0350,https://www.xanadumines.com,Other Precious Metals & Mining,Basic Materials,"Xanadu Mines Limited engages in the exploration and development of various mineral projects in Mongolia. The company primarily explores for copper and gold deposits. Its flagship project is the Kharmagtai copper-gold project located in Omnogovi province to the southeast of Ulaanbaatar. The company also holds interest in the Red Mountain copper-gold project located in the Dornogovi Province of southern Mongolia. It has a strategic partnership with Zijin Mining Group Co., Ltd to progress the Kharmagtai copper-gold project through its next phase of project evaluation and decision on future development. The company was incorporated in 2005 and is headquartered in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Colin Francis Moorhead B.Sc.', 'age': 58, 'title': 'Exec. Chairman & MD', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 125346, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.07,0.0033,0.07,0.07,0.07,0.0033,0.07,0.07,0.0,0.415915,94000,94000,1790,0,0,114328200,0.0033,0.11,62.406223,0.0836,0.0636,0.0,0.0,USD,109799696,-2.32205,862674758,1633260032,0.46948,0.09413999,0.039,1.7948718,1672444800,1703980800,1688083200,-4087000,-0.0,59.934,-21.217,PNK,EQUITY,XANAF,XANAF,XANADU MINES LTD,Xanadu Mines Limited,1393252200,America/New_York,EDT,-14400000,0.07,0.07,0.07,0.07,0.07,none,1,5077000,0.003,-5175000,229000,5.442,5.453,1832000,0.357,0.001,-0.05375,-0.073979996,-1931250,-4916000,1.0,-2.82478,-2.84771,AUD,
1,680 George Street,Level 12,Sydney,NSW,2000,Australia,61 2 8280 7497,61 2 9287 0350,https://www.xanadumines.com,Other Precious Metals & Mining,Basic Materials,"Xanadu Mines Limited engages in the exploration and development of various mineral projects in Mongolia. The company primarily explores for copper and gold deposits. Its flagship project is the Kharmagtai copper-gold project located in Omnogovi province to the southeast of Ulaanbaatar. The company also holds interest in the Red Mountain copper-gold project located in the Dornogovi Province of southern Mongolia. It has a strategic partnership with Zijin Mining Group Co., Ltd to progress the Kharmagtai copper-gold project through its next phase of project evaluation and decision on future development. The company was incorporated in 2005 and is headquartered in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Ganbayar  Lkhagvasuren M.IBL', 'title': 'Co-Founder, Country Mang. & Exec. Director', 'fiscalYear': 2022, 'totalPay': 305691, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.07,0.0033,0.07,0.07,0.07,0.0033,0.07,0.07,0.0,0.415915,94000,94000,1790,0,0,114328200,0.0033,0.11,62.406223,0.0836,0.0636,0.0,0.0,USD,109799696,-2.32205,862674758,1633260032,0.46948,0.09413999,0.039,1.7948718,1672444800,1703980800,1688083200,-4087000,-0.0,59.934,-21.217,PNK,EQUITY,XANAF,XANAF,XANADU MINES LTD,Xanadu Mines Limited,1393252200,America/New_York,EDT,-14400000,0.07,0.07,0.07,0.07,0.07,none,1,5077000,0.003,-5175000,229000,5.442,5.453,1832000,0.357,0.001,-0.05375,-0.073979996,-1931250,-4916000,1.0,-2.82478,-2.84771,AUD,
2,680 George Street,Level 12,Sydney,NSW,2000,Australia,61 2 8280 7497,61 2 9287 0350,https://www.xanadumines.com,Other Precious Metals & Mining,Basic Materials,"Xanadu Mines Limited engages in the exploration and development of various mineral projects in Mongolia. The company primarily explores for copper and gold deposits. Its flagship project is the Kharmagtai copper-gold project located in Omnogovi province to the southeast of Ulaanbaatar. The company also holds interest in the Red Mountain copper-gold project located in the Dornogovi Province of southern Mongolia. It has a strategic partnership with Zijin Mining Group Co., Ltd to progress the Kharmagtai copper-gold project through its next phase of project evaluation and decision on future development. The company was incorporated in 2005 and is headquartered in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Spencer  Cole B.Sc., C.P.A., M.B.A., M.Sc.', 'title': 'Chief Devel. Officer & CFO', 'fiscalYear': 2022, 'totalPay': 277617, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.07,0.0033,0.07,0.07,0.07,0.0033,0.07,0.07,0.0,0.415915,94000,94000,1790,0,0,114328200,0.0033,0.11,62.406223,0.0836,0.0636,0.0,0.0,USD,109799696,-2.32205,862674758,1633260032,0.46948,0.09413999,0.039,1.7948718,1672444800,1703980800,1688083200,-4087000,-0.0,59.934,-21.217,PNK,EQUITY,XANAF,XANAF,XANADU MINES LTD,Xanadu Mines Limited,1393252200,America/New_York,EDT,-14400000,0.07,0.07,0.07,0.07,0.07,none,1,5077000,0.003,-5175000,229000,5.442,5.453,1832000,0.357,0.001,-0.05375,-0.073979996,-1931250,-4916000,1.0,-2.82478,-2.84771,AUD,
3,680 George Street,Level 12,Sydney,NSW,2000,Australia,61 2 8280 7497,61 2 9287 0350,https://www.xanadumines.com,Other Precious Metals & Mining,Basic Materials,"Xanadu Mines Limited engages in the exploration and development of various mineral projects in Mongolia. The company primarily explores for copper and gold deposits. Its flagship project is the Kharmagtai copper-gold project located in Omnogovi province to the southeast of Ulaanbaatar. The company also holds interest in the Red Mountain copper-gold project located in the Dornogovi Province of southern Mongolia. It has a strategic partnership with Zijin Mining Group Co., Ltd to progress the Kharmagtai copper-gold project through its next phase of project evaluation and decision on future development. The company was incorporated in 2005 and is headquartered in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Munkhsaikhan  Dambiinyam M.Sc., MSc Fin', 'title': 'Chief Operating Officer', 'fiscalYear': 2022, 'totalPay': 207429, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.07,0.0033,0.07,0.07,0.07,0.0033,0.07,0.07,0.0,0.415915,94000,94000,1790,0,0,114328200,0.0033,0.11,62.406223,0.0836,0.0636,0.0,0.0,USD,109799696,-2.32205,862674758,1633260032,0.46948,0.09413999,0.039,1.7948718,1672444800,1703980800,1688083200,-4087000,-0.0,59.934,-21.217,PNK,EQUITY,XANAF,XANAF,XANADU MINES LTD,Xanadu Mines Limited,1393252200,America/New_York,EDT,-14400000,0.07,0.07,0.07,0.07,0.07,none,1,5077000,0.003,-5175000,229000,5.442,5.453,1832000,0.357,0.001,-0.05375,-0.073979996,-1931250,-4916000,1.0,-2.82478,-2.84771,AUD,
4,680 George Street,Level 12,Sydney,NSW,2000,Australia,61 2 8280 7497,61 2 9287 0350,https://www.xanadumines.com,Other Precious Metals & Mining,Basic Materials,"Xanadu Mines Limited engages in the exploration and development of various mineral projects in Mongolia. The company primarily explores for copper and gold deposits. Its flagship project is the Kharmagtai copper-gold project located in Omnogovi province to the southeast of Ulaanbaatar. The company also holds interest in the Red Mountain copper-gold project located in the Dornogovi Province of southern Mongolia. It has a strategic partnership with Zijin Mining Group Co., Ltd to progress the Kharmagtai copper-gold project through its next phase of project evaluation and decision on future development. The company was incorporated in 2005 and is headquartered in Sydney, Australia.","{'maxAge': 1, 'name': 'Dr. Andrew Lachlan Stewart B.Sc., BSc, M.A.I.C.D., MAIG, MSEG', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 329737, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.07,0.0033,0.07,0.07,0.07,0.0033,0.07,0.07,0.0,0.415915,94000,94000,1790,0,0,114328200,0.0033,0.11,62.406223,0.0836,0.0636,0.0,0.0,USD,109799696,-2.32205,862674758,1633260032,0.46948,0.09413999,0.039,1.7948718,1672444800,1703980800,1688083200,-4087000,-0.0,59.934,-21.217,PNK,EQUITY,XANAF,XANAF,XANADU MINES LTD,Xanadu Mines Limited,1393252200,America/New_York,EDT,-14400000,0.07,0.07,0.07,0.07,0.07,none,1,5077000,0.003,-5175000,229000,5.442,5.453,1832000,0.357,0.001,-0.05375,-0.073979996,-1931250,-4916000,1.0,-2.82478,-2.84771,AUD,
5,680 George Street,Level 12,Sydney,NSW,2000,Australia,61 2 8280 7497,61 2 9287 0350,https://www.xanadumines.com,Other Precious Metals & Mining,Basic Materials,"Xanadu Mines Limited engages in the exploration and development of various mineral projects in Mongolia. The company primarily explores for copper and gold deposits. Its flagship project is the Kharmagtai copper-gold project located in Omnogovi province to the southeast of Ulaanbaatar. The company also holds interest in the Red Mountain copper-gold project located in the Dornogovi Province of southern Mongolia. It has a strategic partnership with Zijin Mining Group Co., Ltd to progress the Kharmagtai copper-gold project through its next phase of project evaluation and decision on future development. The company was incorporated in 2005 and is headquartered in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Matthew  Brown B.Sc.', 'title': 'Chief Geologist', 'fiscalYear': 2022, 'totalPay': 178144, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.07,0.0033,0.07,0.07,0.07,0.0033,0.07,0.07,0.0,0.415915,94000,94000,1790,0,0,114328200,0.0033,0.11,62.406223,0.0836,0.0636,0.0,0.0,USD,109799696,-2.32205,862674758,1633260032,0.46948,0.09413999,0.039,1.7948718,1672444800,1703980800,1688083200,-4087000,-0.0,59.934,-21.217,PNK,EQUITY,XANAF,XANAF,XANADU MINES LTD,Xanadu Mines Limited,1393252200,America/New_York,EDT,-14400000,0.07,0.07,0.07,0.07,0.07,none,1,5077000,0.003,-5175000,229000,5.442,5.453,1832000,0.357,0.001,-0.05375,-0.073979996,-1931250,-4916000,1.0,-2.82478,-2.84771,AUD,
6,680 George Street,Level 12,Sydney,NSW,2000,Australia,61 2 8280 7497,61 2 9287 0350,https://www.xanadumines.com,Other Precious Metals & Mining,Basic Materials,"Xanadu Mines Limited engages in the exploration and development of various mineral projects in Mongolia. The company primarily explores for copper and gold deposits. Its flagship project is the Kharmagtai copper-gold project located in Omnogovi province to the southeast of Ulaanbaatar. The company also holds interest in the Red Mountain copper-gold project located in the Dornogovi Province of southern Mongolia. It has a strategic partnership with Zijin Mining Group Co., Ltd to progress the Kharmagtai copper-gold project through its next phase of project evaluation and decision on future development. The company was incorporated in 2005 and is headquartered in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. William  Hundy B.Com., B.Sc., L.L.B.', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.07,0.0033,0.07,0.07,0.07,0.0033,0.07,0.07,0.0,0.415915,94000,94000,1790,0,0,114328200,0.0033,0.11,62.406223,0.0836,0.0636,0.0,0.0,USD,109799696,-2.32205,862674758,1633260032,0.46948,0.09413999,0.039,1.7948718,1672444800,1703980800,1688083200,-4087000,-0.0,59.934,-21.217,PNK,EQUITY,XANAF,XANAF,XANADU MINES LTD,Xanadu Mines Limited,1393252200,America/New_York,EDT,-14400000,0.07,0.07,0.07,0.07,0.07,none,1,5077000,0.003,-5175000,229000,5.442,5.453,1832000,0.357,0.001,-0.05375,-0.073979996,-1931250,-4916000,1.0,-2.82478,-2.84771,AUD,
7,680 George Street,Level 12,Sydney,NSW,2000,Australia,61 2 8280 7497,61 2 9287 0350,https://www.xanadumines.com,Other Precious Metals & Mining,Basic Materials,"Xanadu Mines Limited engages in the exploration and development of various mineral projects in Mongolia. The company primarily explores for copper and gold deposits. Its flagship project is the Kharmagtai copper-gold project located in Omnogovi province to the southeast of Ulaanbaatar. The company also holds interest in the Red Mountain copper-gold project located in the Dornogovi Province of southern Mongolia. It has a strategic partnership with Zijin Mining Group Co., Ltd to progress the Kharmagtai copper-gold project through its next phase of project evaluation and decision on future development. The company was incorporated in 2005 and is headquartered in Sydney, Australia.","{'maxAge': 1, 'name': 'Mr. Stefan  Pierrou', 'title': 'Devel. Project Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.07,0.0033,0.07,0.07,0.07,0.0033,0.07,0.07,0.0,0.415915,94000,94000,1790,0,0,114328200,0.0033,0.11,62.406223,0.0836,0.0636,0.0,0.0,USD,109799696,-2.32205,862674758,1633260032,0.46948,0.09413999,0.039,1.7948718,1672444800,1703980800,1688083200,-4087000,-0.0,59.934,-21.217,PNK,EQUITY,XANAF,XANAF,XANADU MINES LTD,Xanadu Mines Limited,1393252200,America/New_York,EDT,-14400000,0.07,0.07,0.07,0.07,0.07,none,1,5077000,0.003,-5175000,229000,5.442,5.453,1832000,0.357,0.001,-0.05375,-0.073979996,-1931250,-4916000,1.0,-2.82478,-2.84771,AUD,
