,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"1305, Panchratna Building","Mama Parmanand Marg Opera House Girgaon Division, Street No. 184",Mumbai,400004,India,91 22 2367 6030,91 22 2367 6020,https://www.goenkadiamonds.com,Luxury Goods,Consumer Cyclical,"Goenka Diamond and Jewels Limited engages in cutting and polishing of diamonds, color stones, and precious and semi precious stones in India. It operates in two segments, Diamond and Jewellery. The company is also involved in the manufacture and retail of diamond jewellery. It supplies polished diamonds primarily to wholesalers, jewellery manufacturers, traders, and retailers in India, Hong Kong, South East Asia, and the United States. The company was incorporated in 1990 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Nandlal Shubhkaran Goenka', 'age': 73, 'title': 'Chairman & CEO', 'yearBorn': 1949, 'fiscalYear': 2022, 'totalPay': 643200, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1379462400,0.0,0.808178,149363,149363,150422,57668,57668,0.0,0.0,0,0,332849984,0.65,2.0,28.10521,0.878,1.01475,0.0,0.0,INR,2206128128,-2.3031301,144988835,317000000,0.5755,0.03464,8.546,0.1228645,1680220800,1711843200,1688083200,-27276000,-0.08,10:1,1351123200,186.281,-145.686,NSI,EQUITY,GOENKA.NS,GOENKA.NS,GOENKA DIAMOND & J,Goenka Diamond and Jewels Limited,1271389500,Asia/Kolkata,IST,19800000,1.05,none,5879000,0.015,-15143000,1812449024,11843000,75.922,0.035,-913000,-0.84,-0.22857,-1.2786499,-1.76552,INR,
1,"1305, Panchratna Building","Mama Parmanand Marg Opera House Girgaon Division, Street No. 184",Mumbai,400004,India,91 22 2367 6030,91 22 2367 6020,https://www.goenkadiamonds.com,Luxury Goods,Consumer Cyclical,"Goenka Diamond and Jewels Limited engages in cutting and polishing of diamonds, color stones, and precious and semi precious stones in India. It operates in two segments, Diamond and Jewellery. The company is also involved in the manufacture and retail of diamond jewellery. It supplies polished diamonds primarily to wholesalers, jewellery manufacturers, traders, and retailers in India, Hong Kong, South East Asia, and the United States. The company was incorporated in 1990 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Navneet  Goenka', 'age': 46, 'title': 'Vice Chairman, MD & CFO', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 514560, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1379462400,0.0,0.808178,149363,149363,150422,57668,57668,0.0,0.0,0,0,332849984,0.65,2.0,28.10521,0.878,1.01475,0.0,0.0,INR,2206128128,-2.3031301,144988835,317000000,0.5755,0.03464,8.546,0.1228645,1680220800,1711843200,1688083200,-27276000,-0.08,10:1,1351123200,186.281,-145.686,NSI,EQUITY,GOENKA.NS,GOENKA.NS,GOENKA DIAMOND & J,Goenka Diamond and Jewels Limited,1271389500,Asia/Kolkata,IST,19800000,1.05,none,5879000,0.015,-15143000,1812449024,11843000,75.922,0.035,-913000,-0.84,-0.22857,-1.2786499,-1.76552,INR,
2,"1305, Panchratna Building","Mama Parmanand Marg Opera House Girgaon Division, Street No. 184",Mumbai,400004,India,91 22 2367 6030,91 22 2367 6020,https://www.goenkadiamonds.com,Luxury Goods,Consumer Cyclical,"Goenka Diamond and Jewels Limited engages in cutting and polishing of diamonds, color stones, and precious and semi precious stones in India. It operates in two segments, Diamond and Jewellery. The company is also involved in the manufacture and retail of diamond jewellery. It supplies polished diamonds primarily to wholesalers, jewellery manufacturers, traders, and retailers in India, Hong Kong, South East Asia, and the United States. The company was incorporated in 1990 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Sanjeev Kumar Jain', 'age': 52, 'title': 'Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 422400, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1379462400,0.0,0.808178,149363,149363,150422,57668,57668,0.0,0.0,0,0,332849984,0.65,2.0,28.10521,0.878,1.01475,0.0,0.0,INR,2206128128,-2.3031301,144988835,317000000,0.5755,0.03464,8.546,0.1228645,1680220800,1711843200,1688083200,-27276000,-0.08,10:1,1351123200,186.281,-145.686,NSI,EQUITY,GOENKA.NS,GOENKA.NS,GOENKA DIAMOND & J,Goenka Diamond and Jewels Limited,1271389500,Asia/Kolkata,IST,19800000,1.05,none,5879000,0.015,-15143000,1812449024,11843000,75.922,0.035,-913000,-0.84,-0.22857,-1.2786499,-1.76552,INR,
3,"1305, Panchratna Building","Mama Parmanand Marg Opera House Girgaon Division, Street No. 184",Mumbai,400004,India,91 22 2367 6030,91 22 2367 6020,https://www.goenkadiamonds.com,Luxury Goods,Consumer Cyclical,"Goenka Diamond and Jewels Limited engages in cutting and polishing of diamonds, color stones, and precious and semi precious stones in India. It operates in two segments, Diamond and Jewellery. The company is also involved in the manufacture and retail of diamond jewellery. It supplies polished diamonds primarily to wholesalers, jewellery manufacturers, traders, and retailers in India, Hong Kong, South East Asia, and the United States. The company was incorporated in 1990 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Arvind  Gupta', 'age': 44, 'title': 'Chief Operating Officer', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1379462400,0.0,0.808178,149363,149363,150422,57668,57668,0.0,0.0,0,0,332849984,0.65,2.0,28.10521,0.878,1.01475,0.0,0.0,INR,2206128128,-2.3031301,144988835,317000000,0.5755,0.03464,8.546,0.1228645,1680220800,1711843200,1688083200,-27276000,-0.08,10:1,1351123200,186.281,-145.686,NSI,EQUITY,GOENKA.NS,GOENKA.NS,GOENKA DIAMOND & J,Goenka Diamond and Jewels Limited,1271389500,Asia/Kolkata,IST,19800000,1.05,none,5879000,0.015,-15143000,1812449024,11843000,75.922,0.035,-913000,-0.84,-0.22857,-1.2786499,-1.76552,INR,
4,"1305, Panchratna Building","Mama Parmanand Marg Opera House Girgaon Division, Street No. 184",Mumbai,400004,India,91 22 2367 6030,91 22 2367 6020,https://www.goenkadiamonds.com,Luxury Goods,Consumer Cyclical,"Goenka Diamond and Jewels Limited engages in cutting and polishing of diamonds, color stones, and precious and semi precious stones in India. It operates in two segments, Diamond and Jewellery. The company is also involved in the manufacture and retail of diamond jewellery. It supplies polished diamonds primarily to wholesalers, jewellery manufacturers, traders, and retailers in India, Hong Kong, South East Asia, and the United States. The company was incorporated in 1990 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Ms. Dimple  Jaiswal', 'title': 'Company Sec. & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1379462400,0.0,0.808178,149363,149363,150422,57668,57668,0.0,0.0,0,0,332849984,0.65,2.0,28.10521,0.878,1.01475,0.0,0.0,INR,2206128128,-2.3031301,144988835,317000000,0.5755,0.03464,8.546,0.1228645,1680220800,1711843200,1688083200,-27276000,-0.08,10:1,1351123200,186.281,-145.686,NSI,EQUITY,GOENKA.NS,GOENKA.NS,GOENKA DIAMOND & J,Goenka Diamond and Jewels Limited,1271389500,Asia/Kolkata,IST,19800000,1.05,none,5879000,0.015,-15143000,1812449024,11843000,75.922,0.035,-913000,-0.84,-0.22857,-1.2786499,-1.76552,INR,
5,"1305, Panchratna Building","Mama Parmanand Marg Opera House Girgaon Division, Street No. 184",Mumbai,400004,India,91 22 2367 6030,91 22 2367 6020,https://www.goenkadiamonds.com,Luxury Goods,Consumer Cyclical,"Goenka Diamond and Jewels Limited engages in cutting and polishing of diamonds, color stones, and precious and semi precious stones in India. It operates in two segments, Diamond and Jewellery. The company is also involved in the manufacture and retail of diamond jewellery. It supplies polished diamonds primarily to wholesalers, jewellery manufacturers, traders, and retailers in India, Hong Kong, South East Asia, and the United States. The company was incorporated in 1990 and is based in Mumbai, India.","{'maxAge': 1, 'name': 'Mr. Harshad  Mehta', 'age': 57, 'title': 'Gen. Mang. of Sales', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1379462400,0.0,0.808178,149363,149363,150422,57668,57668,0.0,0.0,0,0,332849984,0.65,2.0,28.10521,0.878,1.01475,0.0,0.0,INR,2206128128,-2.3031301,144988835,317000000,0.5755,0.03464,8.546,0.1228645,1680220800,1711843200,1688083200,-27276000,-0.08,10:1,1351123200,186.281,-145.686,NSI,EQUITY,GOENKA.NS,GOENKA.NS,GOENKA DIAMOND & J,Goenka Diamond and Jewels Limited,1271389500,Asia/Kolkata,IST,19800000,1.05,none,5879000,0.015,-15143000,1812449024,11843000,75.922,0.035,-913000,-0.84,-0.22857,-1.2786499,-1.76552,INR,
