,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Nicolaus-Otto-Str. 2,Munich,82205,Germany,49 8105 2083 0,49 8105 2083 148,https://www.hoenle.de,Electrical Equipment & Parts,Industrials,"Dr. Hönle AG supplies industrial UV technologies and systems in Germany and internationally. The company operates through three segments: Adhesives, Equipment & Systems, and Glass & Lamps. The Adhesives segment provides industrial adhesives for applications, such as consumer electronics, medical technology, optics and opto electronics, automotive, and glass processing. The Equipment & Systems segment engages in the drying of inks and coatings, curing of adhesives and plastics, disinfecting surfaces, and solar simulation. The Glass & Lamps segment offers quartz glass tubing and rods for the lamp, automotive, semiconductor, and fibre cable industries, as well as lamps for water disinfection, and the drying of coatings and adhesives. The company was founded in 1976 and is headquartered in Munich, Germany.",581,"{'maxAge': 1, 'name': 'Mr. Rainer  Pumpe', 'age': 54, 'title': 'MD of Dev., Production, logistics & Service and Member of the Management Board', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 335000, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,9,1,10,1693526400,1672444800,86400,2,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1648166400,0.0,1.673423,10.459184,159,159,59,0,0,20.0,20.5,30000,30000,124267928,12.32,24.3,1.0424463,21.401,20.227,0.0,0.0,EUR,173965008,-0.20665,4845361,6061850,0.26392,0.24028999,16.392,1.25061,1664496000,1696032000,1688083200,-26505000,-4.46,1.96,1.459,-34.954,FRA,EQUITY,HNL.F,HNL.F,DR. HOENLE AG O.N.,Dr. Hönle AG,980319600,Europe/Berlin,CEST,7200000,20.5,52.0,52.0,52.0,52.0,1.0,strong_buy,1,6950000,1.147,-4977000,56212000,0.86,2.105,119208000,56.324,19.665,-0.053790003,-0.23977,61403000,19284376,-2104000,-0.014,0.49046,-0.041750003,-0.14007,EUR,
1,Nicolaus-Otto-Str. 2,Munich,82205,Germany,49 8105 2083 0,49 8105 2083 148,https://www.hoenle.de,Electrical Equipment & Parts,Industrials,"Dr. Hönle AG supplies industrial UV technologies and systems in Germany and internationally. The company operates through three segments: Adhesives, Equipment & Systems, and Glass & Lamps. The Adhesives segment provides industrial adhesives for applications, such as consumer electronics, medical technology, optics and opto electronics, automotive, and glass processing. The Equipment & Systems segment engages in the drying of inks and coatings, curing of adhesives and plastics, disinfecting surfaces, and solar simulation. The Glass & Lamps segment offers quartz glass tubing and rods for the lamp, automotive, semiconductor, and fibre cable industries, as well as lamps for water disinfection, and the drying of coatings and adhesives. The company was founded in 1976 and is headquartered in Munich, Germany.",581,"{'maxAge': 1, 'name': 'Dr. Franz  Richter', 'age': 67, 'title': 'Chairman of the Management Board & Interim CEO', 'yearBorn': 1955, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,9,1,10,1693526400,1672444800,86400,2,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1648166400,0.0,1.673423,10.459184,159,159,59,0,0,20.0,20.5,30000,30000,124267928,12.32,24.3,1.0424463,21.401,20.227,0.0,0.0,EUR,173965008,-0.20665,4845361,6061850,0.26392,0.24028999,16.392,1.25061,1664496000,1696032000,1688083200,-26505000,-4.46,1.96,1.459,-34.954,FRA,EQUITY,HNL.F,HNL.F,DR. HOENLE AG O.N.,Dr. Hönle AG,980319600,Europe/Berlin,CEST,7200000,20.5,52.0,52.0,52.0,52.0,1.0,strong_buy,1,6950000,1.147,-4977000,56212000,0.86,2.105,119208000,56.324,19.665,-0.053790003,-0.23977,61403000,19284376,-2104000,-0.014,0.49046,-0.041750003,-0.14007,EUR,
2,Nicolaus-Otto-Str. 2,Munich,82205,Germany,49 8105 2083 0,49 8105 2083 148,https://www.hoenle.de,Electrical Equipment & Parts,Industrials,"Dr. Hönle AG supplies industrial UV technologies and systems in Germany and internationally. The company operates through three segments: Adhesives, Equipment & Systems, and Glass & Lamps. The Adhesives segment provides industrial adhesives for applications, such as consumer electronics, medical technology, optics and opto electronics, automotive, and glass processing. The Equipment & Systems segment engages in the drying of inks and coatings, curing of adhesives and plastics, disinfecting surfaces, and solar simulation. The Glass & Lamps segment offers quartz glass tubing and rods for the lamp, automotive, semiconductor, and fibre cable industries, as well as lamps for water disinfection, and the drying of coatings and adhesives. The company was founded in 1976 and is headquartered in Munich, Germany.",581,"{'maxAge': 1, 'name': 'Peter  Weinert', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,9,1,10,1693526400,1672444800,86400,2,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1648166400,0.0,1.673423,10.459184,159,159,59,0,0,20.0,20.5,30000,30000,124267928,12.32,24.3,1.0424463,21.401,20.227,0.0,0.0,EUR,173965008,-0.20665,4845361,6061850,0.26392,0.24028999,16.392,1.25061,1664496000,1696032000,1688083200,-26505000,-4.46,1.96,1.459,-34.954,FRA,EQUITY,HNL.F,HNL.F,DR. HOENLE AG O.N.,Dr. Hönle AG,980319600,Europe/Berlin,CEST,7200000,20.5,52.0,52.0,52.0,52.0,1.0,strong_buy,1,6950000,1.147,-4977000,56212000,0.86,2.105,119208000,56.324,19.665,-0.053790003,-0.23977,61403000,19284376,-2104000,-0.014,0.49046,-0.041750003,-0.14007,EUR,
