,address1,address2,city,state,zip,country,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Exchange Tower,130 King Street West Suite 740,Toronto,ON,M5X 2A2,Canada,416 304 4000,https://www.torexgold.com,Gold,Basic Materials,"Torex Gold Resources Inc. operates as an intermediate gold producer in Mexico. It primarily holds a 100% interest in the Morelos Gold property that covers an area of 29,000 hectares located southwest of Mexico City. The company's principal assets include the El Limón Guajes mining complex comprising the El Limón Guajes open pits, the El Limón Guajes underground mine, and the processing plant and related infrastructure, and the Media Luna deposit, which is an advanced stage development project. It also mines for silver, copper, and carbon deposits. The company was formerly known as Gleichen Resources Ltd. and changed its name to Torex Gold Resources Inc. in April 2010. Torex Gold Resources Inc. was incorporated in 1980 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Ms. Jody L. M. Kuzenko L.L.B.', 'age': 52, 'title': 'CEO, Pres & Non-Independent Director', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 1430756, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,1,1,1693526400,1672444800,86400,2,10.49,10.4,10.4,10.89,10.49,10.4,10.4,10.89,0.0,0.889842,4.15625,22482,22482,30129,60710,60710,0.0,0.0,0,0,913821824,5.75,19.0,1.0553434,12.325,13.6166,0.0,0.0,USD,627138432,0.25638,85647550,85885504,0.00223,0.77099,16.699,0.63716394,1672444800,1703980800,1688083200,0.071,222000000,2.56,1:10,1467676800,0.724,1.388,PNK,EQUITY,TORXF,TORXF,TOREX GOLD RESOURCES INC,Torex Gold Resources Inc.,1262701800,America/New_York,EDT,-14400000,10.64,none,285300000,3.322,451900000,11500000,1.775,2.396,865900032,0.802,10.085,0.09979,0.16781001,505200000,23100000,371100000,0.07,-0.101,0.5757,0.52188,0.28802,USD,
1,Exchange Tower,130 King Street West Suite 740,Toronto,ON,M5X 2A2,Canada,416 304 4000,https://www.torexgold.com,Gold,Basic Materials,"Torex Gold Resources Inc. operates as an intermediate gold producer in Mexico. It primarily holds a 100% interest in the Morelos Gold property that covers an area of 29,000 hectares located southwest of Mexico City. The company's principal assets include the El Limón Guajes mining complex comprising the El Limón Guajes open pits, the El Limón Guajes underground mine, and the processing plant and related infrastructure, and the Media Luna deposit, which is an advanced stage development project. It also mines for silver, copper, and carbon deposits. The company was formerly known as Gleichen Resources Ltd. and changed its name to Torex Gold Resources Inc. in April 2010. Torex Gold Resources Inc. was incorporated in 1980 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Andrew P. Snowden C.A., CPA', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 639088, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,1,1,1693526400,1672444800,86400,2,10.49,10.4,10.4,10.89,10.49,10.4,10.4,10.89,0.0,0.889842,4.15625,22482,22482,30129,60710,60710,0.0,0.0,0,0,913821824,5.75,19.0,1.0553434,12.325,13.6166,0.0,0.0,USD,627138432,0.25638,85647550,85885504,0.00223,0.77099,16.699,0.63716394,1672444800,1703980800,1688083200,0.071,222000000,2.56,1:10,1467676800,0.724,1.388,PNK,EQUITY,TORXF,TORXF,TOREX GOLD RESOURCES INC,Torex Gold Resources Inc.,1262701800,America/New_York,EDT,-14400000,10.64,none,285300000,3.322,451900000,11500000,1.775,2.396,865900032,0.802,10.085,0.09979,0.16781001,505200000,23100000,371100000,0.07,-0.101,0.5757,0.52188,0.28802,USD,
2,Exchange Tower,130 King Street West Suite 740,Toronto,ON,M5X 2A2,Canada,416 304 4000,https://www.torexgold.com,Gold,Basic Materials,"Torex Gold Resources Inc. operates as an intermediate gold producer in Mexico. It primarily holds a 100% interest in the Morelos Gold property that covers an area of 29,000 hectares located southwest of Mexico City. The company's principal assets include the El Limón Guajes mining complex comprising the El Limón Guajes open pits, the El Limón Guajes underground mine, and the processing plant and related infrastructure, and the Media Luna deposit, which is an advanced stage development project. It also mines for silver, copper, and carbon deposits. The company was formerly known as Gleichen Resources Ltd. and changed its name to Torex Gold Resources Inc. in April 2010. Torex Gold Resources Inc. was incorporated in 1980 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Dave  Stefanuto P.Eng.', 'title': 'Exec. VP of Technical Services & Capital Projects', 'fiscalYear': 2022, 'totalPay': 561702, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,1,1,1693526400,1672444800,86400,2,10.49,10.4,10.4,10.89,10.49,10.4,10.4,10.89,0.0,0.889842,4.15625,22482,22482,30129,60710,60710,0.0,0.0,0,0,913821824,5.75,19.0,1.0553434,12.325,13.6166,0.0,0.0,USD,627138432,0.25638,85647550,85885504,0.00223,0.77099,16.699,0.63716394,1672444800,1703980800,1688083200,0.071,222000000,2.56,1:10,1467676800,0.724,1.388,PNK,EQUITY,TORXF,TORXF,TOREX GOLD RESOURCES INC,Torex Gold Resources Inc.,1262701800,America/New_York,EDT,-14400000,10.64,none,285300000,3.322,451900000,11500000,1.775,2.396,865900032,0.802,10.085,0.09979,0.16781001,505200000,23100000,371100000,0.07,-0.101,0.5757,0.52188,0.28802,USD,
3,Exchange Tower,130 King Street West Suite 740,Toronto,ON,M5X 2A2,Canada,416 304 4000,https://www.torexgold.com,Gold,Basic Materials,"Torex Gold Resources Inc. operates as an intermediate gold producer in Mexico. It primarily holds a 100% interest in the Morelos Gold property that covers an area of 29,000 hectares located southwest of Mexico City. The company's principal assets include the El Limón Guajes mining complex comprising the El Limón Guajes open pits, the El Limón Guajes underground mine, and the processing plant and related infrastructure, and the Media Luna deposit, which is an advanced stage development project. It also mines for silver, copper, and carbon deposits. The company was formerly known as Gleichen Resources Ltd. and changed its name to Torex Gold Resources Inc. in April 2010. Torex Gold Resources Inc. was incorporated in 1980 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Ms. Angela Mary Robson', 'title': 'Sr. VP of HR, ESG & Communications', 'fiscalYear': 2022, 'totalPay': 469512, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,1,1,1693526400,1672444800,86400,2,10.49,10.4,10.4,10.89,10.49,10.4,10.4,10.89,0.0,0.889842,4.15625,22482,22482,30129,60710,60710,0.0,0.0,0,0,913821824,5.75,19.0,1.0553434,12.325,13.6166,0.0,0.0,USD,627138432,0.25638,85647550,85885504,0.00223,0.77099,16.699,0.63716394,1672444800,1703980800,1688083200,0.071,222000000,2.56,1:10,1467676800,0.724,1.388,PNK,EQUITY,TORXF,TORXF,TOREX GOLD RESOURCES INC,Torex Gold Resources Inc.,1262701800,America/New_York,EDT,-14400000,10.64,none,285300000,3.322,451900000,11500000,1.775,2.396,865900032,0.802,10.085,0.09979,0.16781001,505200000,23100000,371100000,0.07,-0.101,0.5757,0.52188,0.28802,USD,
4,Exchange Tower,130 King Street West Suite 740,Toronto,ON,M5X 2A2,Canada,416 304 4000,https://www.torexgold.com,Gold,Basic Materials,"Torex Gold Resources Inc. operates as an intermediate gold producer in Mexico. It primarily holds a 100% interest in the Morelos Gold property that covers an area of 29,000 hectares located southwest of Mexico City. The company's principal assets include the El Limón Guajes mining complex comprising the El Limón Guajes open pits, the El Limón Guajes underground mine, and the processing plant and related infrastructure, and the Media Luna deposit, which is an advanced stage development project. It also mines for silver, copper, and carbon deposits. The company was formerly known as Gleichen Resources Ltd. and changed its name to Torex Gold Resources Inc. in April 2010. Torex Gold Resources Inc. was incorporated in 1980 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Faysal  Rodriguez', 'title': 'Sr. VP of Mexico', 'fiscalYear': 2022, 'totalPay': 483579, 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,1,1,1693526400,1672444800,86400,2,10.49,10.4,10.4,10.89,10.49,10.4,10.4,10.89,0.0,0.889842,4.15625,22482,22482,30129,60710,60710,0.0,0.0,0,0,913821824,5.75,19.0,1.0553434,12.325,13.6166,0.0,0.0,USD,627138432,0.25638,85647550,85885504,0.00223,0.77099,16.699,0.63716394,1672444800,1703980800,1688083200,0.071,222000000,2.56,1:10,1467676800,0.724,1.388,PNK,EQUITY,TORXF,TORXF,TOREX GOLD RESOURCES INC,Torex Gold Resources Inc.,1262701800,America/New_York,EDT,-14400000,10.64,none,285300000,3.322,451900000,11500000,1.775,2.396,865900032,0.802,10.085,0.09979,0.16781001,505200000,23100000,371100000,0.07,-0.101,0.5757,0.52188,0.28802,USD,
5,Exchange Tower,130 King Street West Suite 740,Toronto,ON,M5X 2A2,Canada,416 304 4000,https://www.torexgold.com,Gold,Basic Materials,"Torex Gold Resources Inc. operates as an intermediate gold producer in Mexico. It primarily holds a 100% interest in the Morelos Gold property that covers an area of 29,000 hectares located southwest of Mexico City. The company's principal assets include the El Limón Guajes mining complex comprising the El Limón Guajes open pits, the El Limón Guajes underground mine, and the processing plant and related infrastructure, and the Media Luna deposit, which is an advanced stage development project. It also mines for silver, copper, and carbon deposits. The company was formerly known as Gleichen Resources Ltd. and changed its name to Torex Gold Resources Inc. in April 2010. Torex Gold Resources Inc. was incorporated in 1980 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Mr. Daniel James Thomas Rollins C.F.A.', 'title': 'Sr. VP of Corp. Devel. & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,1,1,1693526400,1672444800,86400,2,10.49,10.4,10.4,10.89,10.49,10.4,10.4,10.89,0.0,0.889842,4.15625,22482,22482,30129,60710,60710,0.0,0.0,0,0,913821824,5.75,19.0,1.0553434,12.325,13.6166,0.0,0.0,USD,627138432,0.25638,85647550,85885504,0.00223,0.77099,16.699,0.63716394,1672444800,1703980800,1688083200,0.071,222000000,2.56,1:10,1467676800,0.724,1.388,PNK,EQUITY,TORXF,TORXF,TOREX GOLD RESOURCES INC,Torex Gold Resources Inc.,1262701800,America/New_York,EDT,-14400000,10.64,none,285300000,3.322,451900000,11500000,1.775,2.396,865900032,0.802,10.085,0.09979,0.16781001,505200000,23100000,371100000,0.07,-0.101,0.5757,0.52188,0.28802,USD,
6,Exchange Tower,130 King Street West Suite 740,Toronto,ON,M5X 2A2,Canada,416 304 4000,https://www.torexgold.com,Gold,Basic Materials,"Torex Gold Resources Inc. operates as an intermediate gold producer in Mexico. It primarily holds a 100% interest in the Morelos Gold property that covers an area of 29,000 hectares located southwest of Mexico City. The company's principal assets include the El Limón Guajes mining complex comprising the El Limón Guajes open pits, the El Limón Guajes underground mine, and the processing plant and related infrastructure, and the Media Luna deposit, which is an advanced stage development project. It also mines for silver, copper, and carbon deposits. The company was formerly known as Gleichen Resources Ltd. and changed its name to Torex Gold Resources Inc. in April 2010. Torex Gold Resources Inc. was incorporated in 1980 and is headquartered in Toronto, Canada.","{'maxAge': 1, 'name': 'Ms. Mary Delores Batoff L.L.B., LLB', 'title': 'Gen. Counsel & Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1,4,1,1,1,1693526400,1672444800,86400,2,10.49,10.4,10.4,10.89,10.49,10.4,10.4,10.89,0.0,0.889842,4.15625,22482,22482,30129,60710,60710,0.0,0.0,0,0,913821824,5.75,19.0,1.0553434,12.325,13.6166,0.0,0.0,USD,627138432,0.25638,85647550,85885504,0.00223,0.77099,16.699,0.63716394,1672444800,1703980800,1688083200,0.071,222000000,2.56,1:10,1467676800,0.724,1.388,PNK,EQUITY,TORXF,TORXF,TOREX GOLD RESOURCES INC,Torex Gold Resources Inc.,1262701800,America/New_York,EDT,-14400000,10.64,none,285300000,3.322,451900000,11500000,1.775,2.396,865900032,0.802,10.085,0.09979,0.16781001,505200000,23100000,371100000,0.07,-0.101,0.5757,0.52188,0.28802,USD,
