,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Mr. Christian  Cocks', 'age': 48, 'title': 'CEO & Director', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 1570158, 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
1,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Ms. Cynthia W. Williams', 'age': 54, 'title': 'Pres of Wizards - Coast & Hasbro Gaming', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 1313126, 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
2,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Ms. Gina  Goetter', 'title': 'Exec. VP & CFO', 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
3,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Mr. Steven L. Zoltick', 'title': 'Exec. VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
4,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Ms. Debbie  Hancock', 'title': 'Sr. VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
5,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Mr. Tarrant L. Sibley', 'age': 53, 'title': 'Exec. VP, Chief Legal Officer & Corp. Sec.', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
6,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Ms. Roberta  Thomson', 'title': 'Exec. VP & Chief Communications Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
7,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Mr. Jason  Bunge', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
8,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Ms. Najuma  Atkinson', 'age': 50, 'title': 'Exec. VP & Chief People Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
9,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Consumer Cyclical,"Hasbro, Inc., together with its subsidiaries, operates as a play and entertainment company in the United States and internationally. The company operates through Consumer Products, Wizards of the Coast and Digital Gaming, and Entertainment segments. The Consumer Products segment engages in the sourcing, marketing, and sale of toy and game products. This segment also promotes its brands through the out-licensing of trademarks, characters, and other brand and intellectual property rights to third parties through the sale of branded consumer products, such as toys and apparels. Its toys and games include action figures, arts and crafts and creative play products, fashion and other dolls, play sets, preschool toys, plush products, sports action blasters and accessories, vehicles and toy-related specialty products, games, and other consumer products; and licensed products, such as apparels, publishing products, home goods and electronics, and toy products. The Wizards of the Coast and Digital Gaming segment engages in the promotion of its brands through the development of trading card, role-playing, and digital game experiences based on Hasbro and Wizards of the Coast games. The Entertainment segment engages in the development, acquisition, production, distribution, and sale of world-class entertainment content, including film, scripted and unscripted television, family programming, digital content, and live entertainment. The company sells its products to retailers, distributors, wholesalers, discount stores, drug stores, mail order houses, catalog stores, department stores, and other traditional retailers, as well as ecommerce retailers; and directly to customer through Hasbro PULSE e-commerce website. The company was founded in 1923 and is headquartered in Pawtucket, Rhode Island.",6490,"{'maxAge': 1, 'name': 'Jeff  Jackson', 'title': 'VP', 'exercisedValue': 0, 'unexercisedValue': 0}",9,1,5,8,6,1693526400,1672444800,86400,2,68.13,67.41,66.25,67.67,68.13,67.41,66.25,67.67,2.8,0.041100003,1698710400,3.27,0.709889,13.247505,3742099,3742099,1673746,2051030,2051030,66.2,66.74,800,1000,9208240128,45.75,77.71,1.6545514,66.3612,60.25185,2.8,0.0410979,USD,13335015424,-0.04614,130663380,138740992,8811672,7976805,1690761600,1693440000,0.0635,0.06033,0.87374,4.57,0.0718,17.611,3.7686675,1671926400,1703462400,1688256000,-256800000,-1.85,5.01,62.63,3:2,921542400,2.396,15.65,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,-14400000,66.37,94.0,64.0,81.0,80.0,1.6,buy,8,211700000,1.526,852099968,4067099904,0.558,1.286,5565400064,164.647,40.198,0.04382,-0.09335,2915700000,981000000,344300000,-0.096,0.48606,0.15311,0.1141,USD,1.2056
