,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Mr. Xiaolong  Xiang', 'age': 58, 'title': 'Exec. Chairman', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
1,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Mr. Wensheng  Tao', 'age': 52, 'title': 'GM & Exec. Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
2,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Mr. Xiaoguang  Yang', 'age': 59, 'title': 'Exec. Vice Chairman', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
3,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Mr. Yu  Huang', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
4,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Mr. Zhang  Xianxiang', 'age': 48, 'title': 'Gen. Counsel', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
5,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Mr. Jiping  Chen', 'age': 51, 'title': 'Exec. Director', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
6,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Ms. Ping  Deng', 'age': 52, 'title': 'Deputy Gen. Mang.', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
7,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Mr. Changming  Wu', 'age': 51, 'title': 'Deputy GM & Sec. of the Board', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
8,520 Wangjiang West Road,Hefei,230088,China,86 551 6373 8701,86 551 6533 8696,https://www.anhui-expressway.net,Infrastructure Operations,Industrials,"Anhui Expressway Company Limited constructs, operates, manages, and develops toll roads and associated service sections in Anhui province, the People's Republic of China. The company owns interests in the Hening Expressway, New Tianchang Section of National Trunk 205, Gaojie Expressway, Xuanguang Expressway, Ninghuai Expressway Tianchang Section, Lianhuo Highway Anhui Section, Guangci Expressway, Ningxuanhang Expressway, Anquing Yangtze River Expressway Bridge, and Yuewu Expressway Anhui section. It also provides pawn loan services. Anhui Expressway Company Limited was incorporated in 1996 and is headquartered in Hefei, the People's Republic of China.",1910,"{'maxAge': 1, 'name': 'Hongbin  Wang', 'title': 'Chief Engineer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.9848,0.08,0.0788,1686614400,0.5751,0.700825,7.5753846,1000,1000,40,0,0,2290634752,0.74,1.04,0.48592648,0.9686,0.8586,0.55,0.5584891,USD,4510080000,0.34279,624085185,493009984,0.18741,0.21490999,7.156,0.13761878,1672444800,1703980800,1688083200,0.458,1615906048,0.13,0.957,1.373,PNK,EQUITY,AUHEF,AUHEF,ANHUI EXPRESSWAY COMPANY LTD,Anhui Expressway Company Limited,1262701800,America/New_York,EDT,-14400000,0.9848,none,5151909888,3.106,3284878080,6577274880,2.307,2.309,4713953280,49.38,2.842,0.06791,0.12895,1269989376,2268952064,0.458,-0.363,0.53933,0.69684,0.49692002,CNY,
