,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Mr. Manish  Bhatnagar', 'age': 53, 'title': 'MD, CEO & Director', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 41031122, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
1,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Mr. Shailesh Kumar Sharma', 'age': 53, 'title': 'Whole Time Director, Director Manufacturing & Head Industrial Distribution Bus.', 'yearBorn': 1969, 'fiscalYear': 2023, 'totalPay': 14294758, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
2,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Mr. Ashish  Saraf', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
3,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Mr. Alagesan  Thasari', 'title': 'Director of Technology', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
4,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Ms. Dilnavaz  Gulestani', 'title': 'Deputy Mang. of Legal & Secretarial', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
5,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Mr. Ranjan  Kumar', 'title': 'Compliance Officer, Director of Ethics, Legal & Internal Audit and Company Sec.', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
6,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Ms. Aparna  Srivastava', 'title': 'Head of Corp. Communications, CSR & Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
7,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Mr. Gautam  Kumar', 'title': 'Director of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
8,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Ms. Bharti  Deshpande', 'age': 52, 'title': 'Head of Internal Audit', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
9,Chinchwad,Pune,411033,India,91 20 6611 2500,91 20 6611 2396,https://www.skf.com/in,Tools & Accessories,Industrials,"SKF India Limited provides bearings technology and solutions to industrial and automotive sectors in India. It offers rolling bearings including ball and roller bearing, bearing accessories, track rollers, and engineered products; mounted bearing and housing, such as ball and roller bearing units, and bearing housing; and super-precision bearing including angular contact ball, cylindrical roller, double direction angular contact thrust ball, and axial-radial cylindrical roller bearings, as well as angular contact thrust bearing for screw drives, and precision lock nuts and gauges. The company also provides slewing bearings; plain bearing, which includes spherical plain bearings and rod ends, and bushing, thrust washer, and strips; magnetic bearing systems; thin section bearing, such as reali-slim and ultra-slim thin section bearings, and customized thin section bearings; and industrial seals including power transmission, hydraulic, fluid handling, and machined seals. In addition, it offers automotive seals, such as bearing, body, driveline, engine, eDrive unit, suspension, and wheel seals, as well as two wheeler sealing solution; lubrication management comprising lubricants, manual lubricant tools, lubricators, automatic lubrication system, and lubrication system components; and maintenances products including hydraulic and mechanical tools, and heaters for mounting and dismounting, as well as alignment tools. Further, the company provides condition monitoring system, which includes surveillance and machine protection systems, software, sensor, product support and training, and inactive or obsolete products; power transmission solutions comprising belts, pulleys, chains, sprockets, bushing and hub, coupling, bolts and tightening systems, and v-belts; and test and measuring equipment, such as waviness and roundness analyzer, noise and vibration tester, and grease test rigs. SKF India Limited was founded in 1923 and is headquartered in Pune, India.",1662,"{'maxAge': 1, 'name': 'Mr. Soami  Pamnani', 'age': 58, 'title': 'Head of Knowledge Engineering', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,5201.1,5250.0,5150.0,5268.25,5201.1,5250.0,5150.0,5268.25,40.0,0.0077,1687996800,0.35939997,0.483377,46.727734,20057,20057,34213,50309,50309,0.0,0.0,0,0,257131921408,3960.1,5534.95,5.8441997,5168.671,4656.605,0.0,0.0,INR,246575923200,0.12505001,23229416,49438000,0.53012,0.33227003,473.6,10.933065,1680220800,1711843200,1688083200,0.196,5501799936,110.81,5.604,30.399,NSI,EQUITY,SKFINDIA.NS,SKFINDIA.NS,SKF INDIA,SKF India Limited,1029123900,Asia/Kolkata,IST,19800000,5177.9,none,9553300480,193.238,8111300096,144400000,43997798400,0.617,889.859,0.195,0.09,0.39227,0.18436001,0.17005,INR,
