,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,W237 N2889 Woodgate Road,Suite F,Pewaukee,WI,53072,United States,262-364-5200,https://www.firstime.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"FirsTime Design Limited, through its subsidiaries, designs, imports, and distributes home goods and other sleep environment products in the United States. It provides clocks, headboards, tables, lamps, armoires, and folding beds. It sells its products through various retailers, as well as through a network of e-commerce channels. The company was formerly known as The Middleton Doll Company. FirsTime Design Limited was founded in 1980 and is based in Pewaukee, Wisconsin.","{'maxAge': 1, 'name': 'Mr. Christopher D. Bering', 'age': 47, 'title': 'Chairman, CEO, Pres, Sec. & Director', 'yearBorn': 1975, 'fiscalYear': 2012, 'totalPay': 100000, 'exercisedValue': 0, 'unexercisedValue': 0}",1356912000,86400,4,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,1468368000,0.0,0.381742,Infinity,42478,42478,1269,4719,4719,0.0,0.0,0,0,1177744,0.0006,2.78,0.21038401,0.008436,1.093984,0.05,62.500004,USD,-501509,-0.11942001,1154650,0,486,1084233600,1089590400,0.0,0.0,6.0000002e-05,0.0,2.223,0.00035987401,1325289600,1356912000,1341014400,-668521,0.0,1:10,1298332800,-0.09,16.976,PNK,EQUITY,FTDL,FTDL,FIRSTIME DESIGN LIMITED,FirsTime Design Limited,547911000,America/New_York,EDT,-14400000,0.0008,none,502730,0.33,-29542,0,3.109,5.815,5598068,3.514,-0.00775,-0.17762,971770,-653427,-639665,0.433,0.23156999,-0.00528,-0.0095,USD,
