,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,888 Dunsmuir Street,Suite 888,Vancouver,BC,V6C 3K4,Canada,604-488-3900,https://www.ximenminingcorp.com,Gold,Basic Materials,"Ximen Mining Corp. engages in the acquisition, exploration, and evaluation of mineral properties in Canada. The company primarily explores for gold, silver, lead, and zinc deposits. It owns a 100% interest in its precious metal projects, including the Amelia Gold Mine and the Brett Epithermal Gold Project located in southern British Columbia. The company also owns the Treasure Mountain Silver Project adjacent to the past producing Huldra Silver Mine, which is under an option agreement. The company was formerly known as Elm Tree Minerals Inc. and changed its name to Ximen Mining Corp. in September 2013. Ximen Mining Corp. was incorporated in 2006 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Christopher Ross Anderson', 'title': 'Pres, CEO & Director', 'fiscalYear': 2021, 'totalPay': 211980, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.048,0.0479,0.0479,0.0487,0.048,0.0479,0.0479,0.0487,0.0,1.417739,16642,16642,9388,2860,2860,0.0,0.0,0,0,7157390,0.029,0.124,0.05628,0.08035,0.0,0.0,USD,6920735,0.0,133450449,146968992,0.051570002,0.0,0.011,4.427273,1656547200,1688083200,1680220800,-5228439,-0.03,1:5,1515369600,-1.373,PNK,EQUITY,XXMMF,XXMMF,XIMEN MINING CORPORATION,Ximen Mining Corp.,1396359000,America/New_York,EDT,-14400000,0.0487,none,83333,0.001,-5040602,0,0.125,0.146,-0.8837,-2.0505,-1844388,-4099960,0.0,0.0,0.0,CAD,
1,888 Dunsmuir Street,Suite 888,Vancouver,BC,V6C 3K4,Canada,604-488-3900,https://www.ximenminingcorp.com,Gold,Basic Materials,"Ximen Mining Corp. engages in the acquisition, exploration, and evaluation of mineral properties in Canada. The company primarily explores for gold, silver, lead, and zinc deposits. It owns a 100% interest in its precious metal projects, including the Amelia Gold Mine and the Brett Epithermal Gold Project located in southern British Columbia. The company also owns the Treasure Mountain Silver Project adjacent to the past producing Huldra Silver Mine, which is under an option agreement. The company was formerly known as Elm Tree Minerals Inc. and changed its name to Ximen Mining Corp. in September 2013. Ximen Mining Corp. was incorporated in 2006 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Roy  Davis ARSM, BSc', 'title': 'Interim CFO & Director', 'fiscalYear': 2021, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.048,0.0479,0.0479,0.0487,0.048,0.0479,0.0479,0.0487,0.0,1.417739,16642,16642,9388,2860,2860,0.0,0.0,0,0,7157390,0.029,0.124,0.05628,0.08035,0.0,0.0,USD,6920735,0.0,133450449,146968992,0.051570002,0.0,0.011,4.427273,1656547200,1688083200,1680220800,-5228439,-0.03,1:5,1515369600,-1.373,PNK,EQUITY,XXMMF,XXMMF,XIMEN MINING CORPORATION,Ximen Mining Corp.,1396359000,America/New_York,EDT,-14400000,0.0487,none,83333,0.001,-5040602,0,0.125,0.146,-0.8837,-2.0505,-1844388,-4099960,0.0,0.0,0.0,CAD,
2,888 Dunsmuir Street,Suite 888,Vancouver,BC,V6C 3K4,Canada,604-488-3900,https://www.ximenminingcorp.com,Gold,Basic Materials,"Ximen Mining Corp. engages in the acquisition, exploration, and evaluation of mineral properties in Canada. The company primarily explores for gold, silver, lead, and zinc deposits. It owns a 100% interest in its precious metal projects, including the Amelia Gold Mine and the Brett Epithermal Gold Project located in southern British Columbia. The company also owns the Treasure Mountain Silver Project adjacent to the past producing Huldra Silver Mine, which is under an option agreement. The company was formerly known as Elm Tree Minerals Inc. and changed its name to Ximen Mining Corp. in September 2013. Ximen Mining Corp. was incorporated in 2006 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. Allan J. Beaton P. Geo, P.Eng., P.Eng. Mining', 'age': 72, 'title': 'Active Member of Technical Team & Advisor', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.048,0.0479,0.0479,0.0487,0.048,0.0479,0.0479,0.0487,0.0,1.417739,16642,16642,9388,2860,2860,0.0,0.0,0,0,7157390,0.029,0.124,0.05628,0.08035,0.0,0.0,USD,6920735,0.0,133450449,146968992,0.051570002,0.0,0.011,4.427273,1656547200,1688083200,1680220800,-5228439,-0.03,1:5,1515369600,-1.373,PNK,EQUITY,XXMMF,XXMMF,XIMEN MINING CORPORATION,Ximen Mining Corp.,1396359000,America/New_York,EDT,-14400000,0.0487,none,83333,0.001,-5040602,0,0.125,0.146,-0.8837,-2.0505,-1844388,-4099960,0.0,0.0,0.0,CAD,
3,888 Dunsmuir Street,Suite 888,Vancouver,BC,V6C 3K4,Canada,604-488-3900,https://www.ximenminingcorp.com,Gold,Basic Materials,"Ximen Mining Corp. engages in the acquisition, exploration, and evaluation of mineral properties in Canada. The company primarily explores for gold, silver, lead, and zinc deposits. It owns a 100% interest in its precious metal projects, including the Amelia Gold Mine and the Brett Epithermal Gold Project located in southern British Columbia. The company also owns the Treasure Mountain Silver Project adjacent to the past producing Huldra Silver Mine, which is under an option agreement. The company was formerly known as Elm Tree Minerals Inc. and changed its name to Ximen Mining Corp. in September 2013. Ximen Mining Corp. was incorporated in 2006 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Dr. Mathew  Ball P.Geo.', 'title': 'VP of Exploration', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.048,0.0479,0.0479,0.0487,0.048,0.0479,0.0479,0.0487,0.0,1.417739,16642,16642,9388,2860,2860,0.0,0.0,0,0,7157390,0.029,0.124,0.05628,0.08035,0.0,0.0,USD,6920735,0.0,133450449,146968992,0.051570002,0.0,0.011,4.427273,1656547200,1688083200,1680220800,-5228439,-0.03,1:5,1515369600,-1.373,PNK,EQUITY,XXMMF,XXMMF,XIMEN MINING CORPORATION,Ximen Mining Corp.,1396359000,America/New_York,EDT,-14400000,0.0487,none,83333,0.001,-5040602,0,0.125,0.146,-0.8837,-2.0505,-1844388,-4099960,0.0,0.0,0.0,CAD,
