,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,602 Cedar Street,Suite 205,Wallace,ID,83873,United States,(707)-291-6198,https://magellangoldcorp.com,Other Precious Metals & Mining,Basic Materials,"Magellan Gold Corporation, an exploration stage company, engages in the acquisition, exploration, and development of mineral resources in Idaho. The company's flagship project is 100% owned Center Star Gold Mine that consists of 31 unpatented lode claims totaling 620 acres located near Elk City, Idaho. It is also evaluating opportunities in mining districts in the Western United States. The company was incorporated in 2010 and is headquartered in Wallace, Idaho.","{'maxAge': 1, 'name': 'Mr. Michael B. Lavigne', 'age': 63, 'title': 'Pres, CEO & Director', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.0,3.559128,100,100,2604,3442,3442,0.0,0.0,0,0,3410242,0.061,0.22,0.1607712,0.1551641,0.0,0.0,USD,4219954,0.0,13595546,19487100,0.30238,0.0,-0.014,1672444800,1703980800,1680220800,-1486104,-0.21,1:50,1546819200,PNK,EQUITY,MAGE,MAGE,MAGELLAN GOLD CORP,Magellan Gold Corporation,1337866200,America/New_York,EDT,-14400000,0.175,none,27261,0.001,836978,0.017,0.081,-0.10283,-16329,-205891,0.0,0.0,0.0,USD,
