,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1245 Oehang-ro,Gunsan-si,54003,South Korea,82 6 3440 5000,82 6 3440 5050,https://www.papercorea.co.kr,Paper & Paper Products,Basic Materials,"PaperCorea Inc. manufactures and sells paper products in South Korea and internationally. The paper manufacturing business include sack kraft papers, shopping bags, woven lamination paper, container board, and newsprint products, as well as specialty papers for PCB, saturating paper, saturating news, etc. It also engages in the real estate development comprising education, culture, art, shopping, and residence projects. The company was founded in 1944 and is headquartered in Gunsan-si, South Korea.","{'maxAge': 1, 'name': 'Mr. Myung-Cheol  Lee', 'age': 72, 'title': 'Chief Exec. Officer', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,908.0,911.0,898.0,917.0,908.0,911.0,898.0,917.0,0.0,1.497672,64640,64640,241151,151886,151886,905.0,910.0,0,0,161908097024,778.0,2180.0,0.38722783,880.06,1088.815,KRW,394850140160,0.01239,45961542,177920992,0.56536,2.0000001e-05,1672444800,1703980800,1688083200,5182516224,1:10,1506470400,0.944,9.219,KSC,EQUITY,001020.KS,001020.KS,PaperCorea,PaperCorea Inc.,946944000,Asia/Seoul,KST,32400000,910.0,none,58268078080,1226.568,42832072704,409883770880,0.237,0.702,418121023488,634.844,8794.39,0.0364,0.08517,59244737040,-25590802432,-15117107200,0.068,0.15386,0.10244001,0.07204,KRW,
