,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,9426 Dayton Way,Beverly Hills,CA,90210,United States,310-288-8393,310-288-0125,https://www.daviskin.com,Household & Personal Products,Consumer Defensive,"Davi Luxury Brand Group, Inc. develops and markets a line of skin care/cosmetic products based on grape and botanical-based luxury branded skin care products for women and men under the Davi, Davi Skin, and Davi Napa brand names. The company offers skin care, cosmetics, hair care, and other products. It provides approximately 30 Davi branded products of which approximately 20 are sold through its daviskin.com Website. The company's target customers include retail stores, luxury hotels, and in-flight and duty-free shops. The company was formerly known as Dafoe Corp. and changed its name to Davi Luxury Brand Group, Inc. in January 2011. Davi Luxury Brand Group, Inc. was founded in 2007 and is headquartered in Beverly Hills, California.",2,"{'maxAge': 1, 'name': 'Mr. Parrish  Medley', 'age': 61, 'title': 'Chairman, CEO, Pres, Interim CFO & Sec.', 'yearBorn': 1961, 'fiscalYear': 2013, 'totalPay': 124000, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,4,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.0,-0.412517,60,60,228,0,0,1138872,0.0005,0.006,3.1691587,0.003,0.001168,0.0,0.0,USD,-341653,-1.84479,14235900,0.021,0.2857143,1380499200,1412035200,1396224000,-662946,-0.0,1:10,1336608000,-0.951,0.65,PNK,EQUITY,MDAV,MDAV,DAVI LUXURY BRAND GROUP INC,"Davi Luxury Brand Group, Inc.",1260887400,America/New_York,EDT,-14400000,0.006,none,427069,0.03,-525562,0,1.384,1.531,359361,0.027,-0.55576,-2.0795,436028,-33852,-341769,-0.63,0.99097,-1.46249,-1.5442599,USD,
