,address1,address2,city,country,phone,website,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"14, Samjak-ro",178 beon-gil,Bucheon-Si,South Korea,82 3 2679 1477,https://www.freems.co.kr,"FreeMs Corporation manufactures and sells heavy construction equipment. It also offers computers and peripherals, network equipment, LCD modules, financial terminals, and electronic equipment. The company was founded in 1989 and is headquartered in Bucheon-si, South Korea.",80,"{'maxAge': 1, 'name': 'Mr. Heung-Sik  Park', 'age': 62, 'title': 'Chief Exec. Officer, Pres and Representative Director', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7870.0,8020.0,7870.0,8020.0,7870.0,8020.0,7870.0,8020.0,1.844617,6716,6716,52970,18466,18466,7930.0,7990.0,37921329152,5630.0,11200.0,1.2707449,9681.4,8213.8,KRW,26616547328,0.07321,2639740,4794100,0.45629,0.0,1672444800,1703980800,1680220800,2184689408,0.892,19.367,KOE,EQUITY,053160.KQ,053160.KQ,Freems,FreeMs Corporation,1004400000,Asia/Seoul,KST,32400000,7910.0,none,32026509312,5935.194,1374314752,419848608,10.081,12.082,29841809408,0.708,5530.323,0.0114,0.037550002,5889169110,-424302816,758445184,0.033,0.22034,0.04605,0.03923,KRW,
