,address1,address2,city,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Building 1,House 20 Leningrad Avenue,Moscow,125040,Russia,https://www.invest-development.ru,Real Estate Services,Real Estate,"Public Joint Stock Company INVEST-DEVELOPMENT engages in the design, reconstruction, construction, and overhaul of real estate in Russia. It is also involved in the investment project management, financial intermediation, securities and trade, and intermediary transactions with movable and real estate. The company was founded in 2014 and is based in Moscow, Russia.","{'maxAge': 1, 'name': 'Mr. Vladimir Boychev Shteryanov', 'title': 'Gen. Director & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,129000.0,129000.0,129000.0,129000.0,129000.0,129000.0,129000.0,129000.0,0.0,-0.921542,24807.693,1,1,0,0,0,0.0,0.0,272257073152,26000.0,129000.0,8184.49,26000.0,26000.0,0.0,0.0,RUB,26387288064,13.843261,43962,2110520,0.95047,0.0,1348.736,95.64511,1672444800,1703980800,1672444800,14.841,460496000,5.2,793.245,-52.946,MCX,EQUITY,IDVP.ME,IDVP.ME,INVEST-DEVELOPMENT,Public Joint Stock Company INVEST-DEVELOPMENT,1432535400,Europe/Moscow,MSK,10800000,129000.0,none,1069000,0.507,-498383008,811857024,0.005,0.366,33265000,26.216,15.761,-0.07162,0.16061,106893128,-21015000,14.841,3.891,1.0,0.0,-15.00983,RUB,
