,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,55 Rue Sainte Anne,Paris,75002,France,33 1 42 86 16 00,https://www.voyageursdumonde.fr,Travel Services,Consumer Cyclical,"Voyageurs du Monde SA operates as a travel agency in France and internationally. It organizes honeymoons, family holidays, romantic weekend trips, summer holidays, cruise tours, world tours, diving, and business trips to Japan, Italy, Egypt, Australia, South Africa, Indonesia, the United States, Brazil, and Greece. The company was incorporated in 1979 and is headquartered in Paris, France. Voyageurs du Monde SA is a subsidiary of Avantage SA.",1567,"{'maxAge': 1, 'name': 'Mr. Jean-François  Rial', 'title': 'Chairman & CEO', 'fiscalYear': 2020, 'totalPay': 198000, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,118.0,118.0,115.0,119.0,118.0,118.0,115.0,119.0,3.0,0.025999999,1687392000,0.0,1.407657,462.0,14.732142,1355,1355,1328,997,997,0.0,0.0,0,0,454829760,78.2,132.0,0.91463333,120.95,112.6675,3.0,0.025423728,EUR,298083360,0.06012,3758920,0.59701,0.12777,35.675,3.2375615,1672444800,1703980800,1672444800,5.576,29896000,0.25,7.84,0.8,0.599,5.761,PAR,EQUITY,ALVDM.PA,ALVDM.PA,VOYAGEURS DU MONDE,Voyageurs du Monde SA,1152514800,Europe/Paris,CEST,7200000,115.5,204.0,143.0,166.3,152.0,1.7,buy,3,279520000,74.41,51739000,136590000,1.528,1.69,497280992,96.769,131.685,0.06151,0.27389,67797000,54183000,3.908,1.701,0.100209996,0.104040004,0.09247,EUR,
1,55 Rue Sainte Anne,Paris,75002,France,33 1 42 86 16 00,https://www.voyageursdumonde.fr,Travel Services,Consumer Cyclical,"Voyageurs du Monde SA operates as a travel agency in France and internationally. It organizes honeymoons, family holidays, romantic weekend trips, summer holidays, cruise tours, world tours, diving, and business trips to Japan, Italy, Egypt, Australia, South Africa, Indonesia, the United States, Brazil, and Greece. The company was incorporated in 1979 and is headquartered in Paris, France. Voyageurs du Monde SA is a subsidiary of Avantage SA.",1567,"{'maxAge': 1, 'name': 'Mr. Alain  Capestan', 'title': 'Deputy CEO & Director', 'fiscalYear': 2020, 'totalPay': 198000, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,118.0,118.0,115.0,119.0,118.0,118.0,115.0,119.0,3.0,0.025999999,1687392000,0.0,1.407657,462.0,14.732142,1355,1355,1328,997,997,0.0,0.0,0,0,454829760,78.2,132.0,0.91463333,120.95,112.6675,3.0,0.025423728,EUR,298083360,0.06012,3758920,0.59701,0.12777,35.675,3.2375615,1672444800,1703980800,1672444800,5.576,29896000,0.25,7.84,0.8,0.599,5.761,PAR,EQUITY,ALVDM.PA,ALVDM.PA,VOYAGEURS DU MONDE,Voyageurs du Monde SA,1152514800,Europe/Paris,CEST,7200000,115.5,204.0,143.0,166.3,152.0,1.7,buy,3,279520000,74.41,51739000,136590000,1.528,1.69,497280992,96.769,131.685,0.06151,0.27389,67797000,54183000,3.908,1.701,0.100209996,0.104040004,0.09247,EUR,
2,55 Rue Sainte Anne,Paris,75002,France,33 1 42 86 16 00,https://www.voyageursdumonde.fr,Travel Services,Consumer Cyclical,"Voyageurs du Monde SA operates as a travel agency in France and internationally. It organizes honeymoons, family holidays, romantic weekend trips, summer holidays, cruise tours, world tours, diving, and business trips to Japan, Italy, Egypt, Australia, South Africa, Indonesia, the United States, Brazil, and Greece. The company was incorporated in 1979 and is headquartered in Paris, France. Voyageurs du Monde SA is a subsidiary of Avantage SA.",1567,"{'maxAge': 1, 'name': 'Mr. Lionel  Habasque', 'title': 'Deputy CEO & Director', 'fiscalYear': 2020, 'totalPay': 198000, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,118.0,118.0,115.0,119.0,118.0,118.0,115.0,119.0,3.0,0.025999999,1687392000,0.0,1.407657,462.0,14.732142,1355,1355,1328,997,997,0.0,0.0,0,0,454829760,78.2,132.0,0.91463333,120.95,112.6675,3.0,0.025423728,EUR,298083360,0.06012,3758920,0.59701,0.12777,35.675,3.2375615,1672444800,1703980800,1672444800,5.576,29896000,0.25,7.84,0.8,0.599,5.761,PAR,EQUITY,ALVDM.PA,ALVDM.PA,VOYAGEURS DU MONDE,Voyageurs du Monde SA,1152514800,Europe/Paris,CEST,7200000,115.5,204.0,143.0,166.3,152.0,1.7,buy,3,279520000,74.41,51739000,136590000,1.528,1.69,497280992,96.769,131.685,0.06151,0.27389,67797000,54183000,3.908,1.701,0.100209996,0.104040004,0.09247,EUR,
3,55 Rue Sainte Anne,Paris,75002,France,33 1 42 86 16 00,https://www.voyageursdumonde.fr,Travel Services,Consumer Cyclical,"Voyageurs du Monde SA operates as a travel agency in France and internationally. It organizes honeymoons, family holidays, romantic weekend trips, summer holidays, cruise tours, world tours, diving, and business trips to Japan, Italy, Egypt, Australia, South Africa, Indonesia, the United States, Brazil, and Greece. The company was incorporated in 1979 and is headquartered in Paris, France. Voyageurs du Monde SA is a subsidiary of Avantage SA.",1567,"{'maxAge': 1, 'name': 'Mr. Frédéric  Moulin', 'title': 'Deputy CEO & Director', 'fiscalYear': 2020, 'totalPay': 82170, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,118.0,118.0,115.0,119.0,118.0,118.0,115.0,119.0,3.0,0.025999999,1687392000,0.0,1.407657,462.0,14.732142,1355,1355,1328,997,997,0.0,0.0,0,0,454829760,78.2,132.0,0.91463333,120.95,112.6675,3.0,0.025423728,EUR,298083360,0.06012,3758920,0.59701,0.12777,35.675,3.2375615,1672444800,1703980800,1672444800,5.576,29896000,0.25,7.84,0.8,0.599,5.761,PAR,EQUITY,ALVDM.PA,ALVDM.PA,VOYAGEURS DU MONDE,Voyageurs du Monde SA,1152514800,Europe/Paris,CEST,7200000,115.5,204.0,143.0,166.3,152.0,1.7,buy,3,279520000,74.41,51739000,136590000,1.528,1.69,497280992,96.769,131.685,0.06151,0.27389,67797000,54183000,3.908,1.701,0.100209996,0.104040004,0.09247,EUR,
4,55 Rue Sainte Anne,Paris,75002,France,33 1 42 86 16 00,https://www.voyageursdumonde.fr,Travel Services,Consumer Cyclical,"Voyageurs du Monde SA operates as a travel agency in France and internationally. It organizes honeymoons, family holidays, romantic weekend trips, summer holidays, cruise tours, world tours, diving, and business trips to Japan, Italy, Egypt, Australia, South Africa, Indonesia, the United States, Brazil, and Greece. The company was incorporated in 1979 and is headquartered in Paris, France. Voyageurs du Monde SA is a subsidiary of Avantage SA.",1567,"{'maxAge': 1, 'name': 'Mr. Loïc  Minvielle', 'title': 'Deputy CEO & Director', 'fiscalYear': 2020, 'totalPay': 109890, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,2,118.0,118.0,115.0,119.0,118.0,118.0,115.0,119.0,3.0,0.025999999,1687392000,0.0,1.407657,462.0,14.732142,1355,1355,1328,997,997,0.0,0.0,0,0,454829760,78.2,132.0,0.91463333,120.95,112.6675,3.0,0.025423728,EUR,298083360,0.06012,3758920,0.59701,0.12777,35.675,3.2375615,1672444800,1703980800,1672444800,5.576,29896000,0.25,7.84,0.8,0.599,5.761,PAR,EQUITY,ALVDM.PA,ALVDM.PA,VOYAGEURS DU MONDE,Voyageurs du Monde SA,1152514800,Europe/Paris,CEST,7200000,115.5,204.0,143.0,166.3,152.0,1.7,buy,3,279520000,74.41,51739000,136590000,1.528,1.69,497280992,96.769,131.685,0.06151,0.27389,67797000,54183000,3.908,1.701,0.100209996,0.104040004,0.09247,EUR,
