,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1620 Dickson Avenue,Suite 630,Kelowna,BC,V1Y 9Y2,Canada,250 862 3212,250 862 3214,https://www.diamcormining.com,Other Precious Metals & Mining,Basic Materials,"Diamcor Mining Inc., a junior mining and exploration company, identifies, acquires, explores for, evaluates, operates, and develops diamond-based resource properties. It holds interests in the Krone-Endora at Venetia project that consists of Krone 104MS and Endora 66MS farms covering a combined surface area of approximately 5,888 hectares located in South Africa. The company was incorporated in 1985 and is based in Kelowna, Canada.","{'maxAge': 1, 'name': 'Mr. Dean H. Taylor', 'title': 'Chairman, Pres & CEO', 'fiscalYear': 2022, 'totalPay': 232818, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0645,0.07015,0.0677,0.07015,0.0645,0.07015,0.0677,0.07015,0.0,1.391988,74440,74440,64262,56930,56930,0.0,0.0,0,0,9452477,0.06,0.17,1.2566397,0.0882,0.10745,0.0,0.0,USD,14258356,-0.20955,78203032,128503000,0.35487,0.0,-0.009,1680220800,1711843200,1688083200,-1576246,-0.01,1.896,9.941,PNK,EQUITY,DMIFF,DMIFF,DIAMCOR MINING INC,Diamcor Mining Inc.,1329921000,America/New_York,EDT,-14400000,0.0677,none,410676,0.003,1434268,9175492,0.072,0.142,7522026,0.056,0.057010002,-620318,351697,0.445,0.46469003,0.19067,0.090050004,CAD,
1,1620 Dickson Avenue,Suite 630,Kelowna,BC,V1Y 9Y2,Canada,250 862 3212,250 862 3214,https://www.diamcormining.com,Other Precious Metals & Mining,Basic Materials,"Diamcor Mining Inc., a junior mining and exploration company, identifies, acquires, explores for, evaluates, operates, and develops diamond-based resource properties. It holds interests in the Krone-Endora at Venetia project that consists of Krone 104MS and Endora 66MS farms covering a combined surface area of approximately 5,888 hectares located in South Africa. The company was incorporated in 1985 and is based in Kelowna, Canada.","{'maxAge': 1, 'name': 'Mr. Darren  Vucurevich CPA', 'title': 'CFO & Director', 'fiscalYear': 2022, 'totalPay': 84097, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0645,0.07015,0.0677,0.07015,0.0645,0.07015,0.0677,0.07015,0.0,1.391988,74440,74440,64262,56930,56930,0.0,0.0,0,0,9452477,0.06,0.17,1.2566397,0.0882,0.10745,0.0,0.0,USD,14258356,-0.20955,78203032,128503000,0.35487,0.0,-0.009,1680220800,1711843200,1688083200,-1576246,-0.01,1.896,9.941,PNK,EQUITY,DMIFF,DMIFF,DIAMCOR MINING INC,Diamcor Mining Inc.,1329921000,America/New_York,EDT,-14400000,0.0677,none,410676,0.003,1434268,9175492,0.072,0.142,7522026,0.056,0.057010002,-620318,351697,0.445,0.46469003,0.19067,0.090050004,CAD,
2,1620 Dickson Avenue,Suite 630,Kelowna,BC,V1Y 9Y2,Canada,250 862 3212,250 862 3214,https://www.diamcormining.com,Other Precious Metals & Mining,Basic Materials,"Diamcor Mining Inc., a junior mining and exploration company, identifies, acquires, explores for, evaluates, operates, and develops diamond-based resource properties. It holds interests in the Krone-Endora at Venetia project that consists of Krone 104MS and Endora 66MS farms covering a combined surface area of approximately 5,888 hectares located in South Africa. The company was incorporated in 1985 and is based in Kelowna, Canada.","{'maxAge': 1, 'name': 'Dr. Kurt  Petersen', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0645,0.07015,0.0677,0.07015,0.0645,0.07015,0.0677,0.07015,0.0,1.391988,74440,74440,64262,56930,56930,0.0,0.0,0,0,9452477,0.06,0.17,1.2566397,0.0882,0.10745,0.0,0.0,USD,14258356,-0.20955,78203032,128503000,0.35487,0.0,-0.009,1680220800,1711843200,1688083200,-1576246,-0.01,1.896,9.941,PNK,EQUITY,DMIFF,DMIFF,DIAMCOR MINING INC,Diamcor Mining Inc.,1329921000,America/New_York,EDT,-14400000,0.0677,none,410676,0.003,1434268,9175492,0.072,0.142,7522026,0.056,0.057010002,-620318,351697,0.445,0.46469003,0.19067,0.090050004,CAD,
3,1620 Dickson Avenue,Suite 630,Kelowna,BC,V1Y 9Y2,Canada,250 862 3212,250 862 3214,https://www.diamcormining.com,Other Precious Metals & Mining,Basic Materials,"Diamcor Mining Inc., a junior mining and exploration company, identifies, acquires, explores for, evaluates, operates, and develops diamond-based resource properties. It holds interests in the Krone-Endora at Venetia project that consists of Krone 104MS and Endora 66MS farms covering a combined surface area of approximately 5,888 hectares located in South Africa. The company was incorporated in 1985 and is based in Kelowna, Canada.","{'maxAge': 1, 'name': 'Mr. James P. Hawkins', 'title': 'Exploration Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0645,0.07015,0.0677,0.07015,0.0645,0.07015,0.0677,0.07015,0.0,1.391988,74440,74440,64262,56930,56930,0.0,0.0,0,0,9452477,0.06,0.17,1.2566397,0.0882,0.10745,0.0,0.0,USD,14258356,-0.20955,78203032,128503000,0.35487,0.0,-0.009,1680220800,1711843200,1688083200,-1576246,-0.01,1.896,9.941,PNK,EQUITY,DMIFF,DMIFF,DIAMCOR MINING INC,Diamcor Mining Inc.,1329921000,America/New_York,EDT,-14400000,0.0677,none,410676,0.003,1434268,9175492,0.072,0.142,7522026,0.056,0.057010002,-620318,351697,0.445,0.46469003,0.19067,0.090050004,CAD,
4,1620 Dickson Avenue,Suite 630,Kelowna,BC,V1Y 9Y2,Canada,250 862 3212,250 862 3214,https://www.diamcormining.com,Other Precious Metals & Mining,Basic Materials,"Diamcor Mining Inc., a junior mining and exploration company, identifies, acquires, explores for, evaluates, operates, and develops diamond-based resource properties. It holds interests in the Krone-Endora at Venetia project that consists of Krone 104MS and Endora 66MS farms covering a combined surface area of approximately 5,888 hectares located in South Africa. The company was incorporated in 1985 and is based in Kelowna, Canada.","{'maxAge': 1, 'name': 'Mr. Mark  Smith', 'title': 'Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0645,0.07015,0.0677,0.07015,0.0645,0.07015,0.0677,0.07015,0.0,1.391988,74440,74440,64262,56930,56930,0.0,0.0,0,0,9452477,0.06,0.17,1.2566397,0.0882,0.10745,0.0,0.0,USD,14258356,-0.20955,78203032,128503000,0.35487,0.0,-0.009,1680220800,1711843200,1688083200,-1576246,-0.01,1.896,9.941,PNK,EQUITY,DMIFF,DMIFF,DIAMCOR MINING INC,Diamcor Mining Inc.,1329921000,America/New_York,EDT,-14400000,0.0677,none,410676,0.003,1434268,9175492,0.072,0.142,7522026,0.056,0.057010002,-620318,351697,0.445,0.46469003,0.19067,0.090050004,CAD,
