,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Rua Dona Francisca, 8300",Block H,Joinville,SC,89239-270,Brazil,55 47 3451 4033,https://www.wetzel.com.br,Auto Parts,Consumer Cyclical,"Wetzel S.A. engages in the manufacture and sale of electrical, lighting, and automotive components. It offers conduits and boxes, lighting products, cable glands, and aluminum accessories for electrical installation, and commercial and industrial lighting. The company also develops, produces, and sells aluminum and iron components and castings for the automotive segment. Wetzel S.A. was incorporated in 1932 and is based in Joinville, Brazil.",1059,"{'maxAge': 1, 'name': 'Mr. Andre Luis Wetzel Da Silva', 'title': 'Investor Relations Director, Chairman & Member of Exec. Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,13.3,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.395944,0.8902276,0,0,4,0,0,5.0,27.0,0,0,22840224,0.0,35.1,0.07887607,13.287,22.63375,0.0,0.0,BRL,97506128,0.1062,1034107,685894,0.97266996,0.0,-5.813,1672444800,1703980800,1688083200,30754000,14.94,1:10,1441929600,0.337,9.041,SAO,EQUITY,MWET3.SA,MWET3.SA,WETZEL S/A  ON,Wetzel S.A.,946900800,America/Sao_Paulo,BRT,-10800000,13.3,none,380000,0.185,10785000,72105000,0.596,0.861,289571008,140.705,0.015829999,46815000,-18676876,5793000,-0.08,0.15332,0.03724,0.0226,BRL,
1,"Rua Dona Francisca, 8300",Block H,Joinville,SC,89239-270,Brazil,55 47 3451 4033,https://www.wetzel.com.br,Auto Parts,Consumer Cyclical,"Wetzel S.A. engages in the manufacture and sale of electrical, lighting, and automotive components. It offers conduits and boxes, lighting products, cable glands, and aluminum accessories for electrical installation, and commercial and industrial lighting. The company also develops, produces, and sells aluminum and iron components and castings for the automotive segment. Wetzel S.A. was incorporated in 1932 and is based in Joinville, Brazil.",1059,"{'maxAge': 1, 'name': 'Rodrigo Moretti Ramalho Camara', 'title': 'CEO & Member of Exec. Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,13.3,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.395944,0.8902276,0,0,4,0,0,5.0,27.0,0,0,22840224,0.0,35.1,0.07887607,13.287,22.63375,0.0,0.0,BRL,97506128,0.1062,1034107,685894,0.97266996,0.0,-5.813,1672444800,1703980800,1688083200,30754000,14.94,1:10,1441929600,0.337,9.041,SAO,EQUITY,MWET3.SA,MWET3.SA,WETZEL S/A  ON,Wetzel S.A.,946900800,America/Sao_Paulo,BRT,-10800000,13.3,none,380000,0.185,10785000,72105000,0.596,0.861,289571008,140.705,0.015829999,46815000,-18676876,5793000,-0.08,0.15332,0.03724,0.0226,BRL,
2,"Rua Dona Francisca, 8300",Block H,Joinville,SC,89239-270,Brazil,55 47 3451 4033,https://www.wetzel.com.br,Auto Parts,Consumer Cyclical,"Wetzel S.A. engages in the manufacture and sale of electrical, lighting, and automotive components. It offers conduits and boxes, lighting products, cable glands, and aluminum accessories for electrical installation, and commercial and industrial lighting. The company also develops, produces, and sells aluminum and iron components and castings for the automotive segment. Wetzel S.A. was incorporated in 1932 and is based in Joinville, Brazil.",1059,"{'maxAge': 1, 'name': 'Fernando Cesar Moreira', 'title': 'CFO & Member of Exec. Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,13.3,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.395944,0.8902276,0,0,4,0,0,5.0,27.0,0,0,22840224,0.0,35.1,0.07887607,13.287,22.63375,0.0,0.0,BRL,97506128,0.1062,1034107,685894,0.97266996,0.0,-5.813,1672444800,1703980800,1688083200,30754000,14.94,1:10,1441929600,0.337,9.041,SAO,EQUITY,MWET3.SA,MWET3.SA,WETZEL S/A  ON,Wetzel S.A.,946900800,America/Sao_Paulo,BRT,-10800000,13.3,none,380000,0.185,10785000,72105000,0.596,0.861,289571008,140.705,0.015829999,46815000,-18676876,5793000,-0.08,0.15332,0.03724,0.0226,BRL,
