,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Building No 48, Q03 Building",First Floor Office No: 10 Msheireb Downtown-Area No:03 Al Kharaba South-Street No:908,Doha,Qatar,974 44 498 832,974 44 498 802,https://inma.qa,Capital Markets,Financial Services,"INMA Holding Company Q.P.S.C. invests in shares and bonds in Qatar. It operates through three segments: Brokerage, Real Estate, and Others. The Brokerage segment provides financial brokerage services. The Real Estate segment offers property management, marketing, and sales services for real estate. The company was formerly known as Islamic Holding Group (Q.P.S.C). INMA Holding Company Q.P.S.C. was founded in 2003 and is based in Doha, Qatar.","{'maxAge': 1, 'name': 'Dr. Yousuf Ahmad Hussain Al-Nama', 'title': 'Managing Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,4.595,4.581,4.555,4.65,4.595,4.581,4.555,4.65,0.05,0.0109,1678752000,0.48080003,0.880319,46.49,165344,165344,660118,357879,357879,4.558,4.644,0,0,263299840,2.8,6.37,10.83762,4.86724,4.40054,0.05,0.010881393,QAR,241076144,0.24302,38892377,56635800,0.31574,0.0,2.659,1.7484018,1672444800,1703980800,1688083200,1.407,5904058,0.1,10:1,1560384000,9.923,DOH,EQUITY,IHGS.QA,IHGS.QA,Inma Holding QPSC,INMA Holding Company Q.P.S.C.,1286692200,Asia/Qatar,AST,10800000,4.649,none,53657704,0.947,34492304,0.359,1.315,24294988,22.907,0.429,0.01435,0.03929,22678249,1642083,0.85,-0.236,0.79263,0.0,0.23324,QAR,
