,address1,address2,city,state,zip,country,phone,fax,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2515 McKinney Avenue,Suite 900,Dallas,TX,75201,United States,214-871-0400,214-871-0406,Oil & Gas E&P,Energy,"Cross Border Resources, Inc., an independent natural gas and oil company, engages in the acquisition, exploration, development, and exploitation of natural gas and oil reserves in North America. The company focuses on the southeastern New Mexico. It owns approximately 865,893 gross mineral and lease acres in New Mexico. The company is headquartered in Dallas, Texas. Cross Border Resources, Inc. is a subsidiary of Red Mountain Resources, Inc.","{'maxAge': 1, 'name': 'Mr. Earl M. Sebring', 'age': 73, 'title': 'Principal Exec. Officer and Interim Pres', 'yearBorn': 1949, 'fiscalYear': 2014, 'totalPay': 200000, 'exercisedValue': 0, 'unexercisedValue': 0}",1419984000,86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,-52.07711,9,9,155,111,111,5649879,0.0001,0.0003,0.59848875,0.0001,0.000101,0.0,0.0,USD,7486351,-0.38669997,17336200,0.996,0.0001004016,1419984000,1451520000,1427760000,-3650543,-0.0,1:55,1293408000,0.793,1.191,PNK,EQUITY,XBOR,XBOR,CROSS BORDER RESOURCES INC,"Cross Border Resources, Inc.",1195655400,America/New_York,EDT,-14400000,0.0001,none,715382,0.041,6284400,8200000,0.14,1.167,9440243,47.482,0.545,-0.03856,-0.19118,8962260,-8247390,11093823,-0.592,0.71757007,0.6657,-0.24312,USD,
