,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,245 Churchill Avenue,Suite 7,Subiaco,WA,6008,Australia,61 8 9381 1436,61 8 9381 1068,https://bannermanenergy.com,Uranium,Energy,"Bannerman Energy Ltd engages in the exploration and development of uranium properties in Namibia, Southern Africa. Its principal property is its 95% owned Etango Project located in the Erongo uranium mining region of Namibia. The company was formerly known as Bannerman Resources Limited and changed its name to Bannerman Energy Ltd in July 2021. Bannerman Energy Ltd was incorporated in 2005 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Mr. Brandon Mackay Munro BEc, F.Fin, GAICD, Grad Dip App, LLB', 'title': 'CEO, MD & Exec. Director', 'fiscalYear': 2022, 'totalPay': 261947, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.665,1.67,1.67,1.73,1.665,1.67,1.67,1.73,0.0,1.780405,117586,117586,32537,57010,57010,262337648,0.76,1.73,1943.2418,1.194,1.1092,0.0,0.0,USD,205717408,0.0,126564606,150511008,0.05905,0.25320998,0.768,2.1940103,1656547200,1688083200,1672444800,-4956000,-0.02,1523.833,-49.547,PNK,EQUITY,BNNLF,BNNLF,BANNERMAN ENERGY LTD,Bannerman Energy Ltd,1173965400,America/New_York,EDT,-14400000,1.685,none,47569000,0.316,-4152000,31000,36.744,36.831,135000,0.027,0.001,-0.03912,-0.05638,-5433875,-2508000,12.037,1.0,0.0,-42.22963,AUD,
1,245 Churchill Avenue,Suite 7,Subiaco,WA,6008,Australia,61 8 9381 1436,61 8 9381 1068,https://bannermanenergy.com,Uranium,Energy,"Bannerman Energy Ltd engages in the exploration and development of uranium properties in Namibia, Southern Africa. Its principal property is its 95% owned Etango Project located in the Erongo uranium mining region of Namibia. The company was formerly known as Bannerman Resources Limited and changed its name to Bannerman Energy Ltd in July 2021. Bannerman Energy Ltd was incorporated in 2005 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Mr. Stephen  Herlihy C.A., CTA, FCPA, M.A.I.C.D., M.B.A.', 'title': 'CFO & Company Sec.', 'fiscalYear': 2022, 'totalPay': 189453, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.665,1.67,1.67,1.73,1.665,1.67,1.67,1.73,0.0,1.780405,117586,117586,32537,57010,57010,262337648,0.76,1.73,1943.2418,1.194,1.1092,0.0,0.0,USD,205717408,0.0,126564606,150511008,0.05905,0.25320998,0.768,2.1940103,1656547200,1688083200,1672444800,-4956000,-0.02,1523.833,-49.547,PNK,EQUITY,BNNLF,BNNLF,BANNERMAN ENERGY LTD,Bannerman Energy Ltd,1173965400,America/New_York,EDT,-14400000,1.685,none,47569000,0.316,-4152000,31000,36.744,36.831,135000,0.027,0.001,-0.03912,-0.05638,-5433875,-2508000,12.037,1.0,0.0,-42.22963,AUD,
2,245 Churchill Avenue,Suite 7,Subiaco,WA,6008,Australia,61 8 9381 1436,61 8 9381 1068,https://bannermanenergy.com,Uranium,Energy,"Bannerman Energy Ltd engages in the exploration and development of uranium properties in Namibia, Southern Africa. Its principal property is its 95% owned Etango Project located in the Erongo uranium mining region of Namibia. The company was formerly known as Bannerman Resources Limited and changed its name to Bannerman Energy Ltd in July 2021. Bannerman Energy Ltd was incorporated in 2005 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Mr. Werner  Ewald B.Sc., BEng, BSc (Elect), M.B.A., MBA', 'title': 'Managing Director of Bannerman Mining Resources (Namibia) (Pty) Ltd', 'fiscalYear': 2022, 'totalPay': 190589, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.665,1.67,1.67,1.73,1.665,1.67,1.67,1.73,0.0,1.780405,117586,117586,32537,57010,57010,262337648,0.76,1.73,1943.2418,1.194,1.1092,0.0,0.0,USD,205717408,0.0,126564606,150511008,0.05905,0.25320998,0.768,2.1940103,1656547200,1688083200,1672444800,-4956000,-0.02,1523.833,-49.547,PNK,EQUITY,BNNLF,BNNLF,BANNERMAN ENERGY LTD,Bannerman Energy Ltd,1173965400,America/New_York,EDT,-14400000,1.685,none,47569000,0.316,-4152000,31000,36.744,36.831,135000,0.027,0.001,-0.03912,-0.05638,-5433875,-2508000,12.037,1.0,0.0,-42.22963,AUD,
3,245 Churchill Avenue,Suite 7,Subiaco,WA,6008,Australia,61 8 9381 1436,61 8 9381 1068,https://bannermanenergy.com,Uranium,Energy,"Bannerman Energy Ltd engages in the exploration and development of uranium properties in Namibia, Southern Africa. Its principal property is its 95% owned Etango Project located in the Erongo uranium mining region of Namibia. The company was formerly known as Bannerman Resources Limited and changed its name to Bannerman Energy Ltd in July 2021. Bannerman Energy Ltd was incorporated in 2005 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Mr. Gavin  Chamberlain', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.665,1.67,1.67,1.73,1.665,1.67,1.67,1.73,0.0,1.780405,117586,117586,32537,57010,57010,262337648,0.76,1.73,1943.2418,1.194,1.1092,0.0,0.0,USD,205717408,0.0,126564606,150511008,0.05905,0.25320998,0.768,2.1940103,1656547200,1688083200,1672444800,-4956000,-0.02,1523.833,-49.547,PNK,EQUITY,BNNLF,BNNLF,BANNERMAN ENERGY LTD,Bannerman Energy Ltd,1173965400,America/New_York,EDT,-14400000,1.685,none,47569000,0.316,-4152000,31000,36.744,36.831,135000,0.027,0.001,-0.03912,-0.05638,-5433875,-2508000,12.037,1.0,0.0,-42.22963,AUD,
4,245 Churchill Avenue,Suite 7,Subiaco,WA,6008,Australia,61 8 9381 1436,61 8 9381 1068,https://bannermanenergy.com,Uranium,Energy,"Bannerman Energy Ltd engages in the exploration and development of uranium properties in Namibia, Southern Africa. Its principal property is its 95% owned Etango Project located in the Erongo uranium mining region of Namibia. The company was formerly known as Bannerman Resources Limited and changed its name to Bannerman Energy Ltd in July 2021. Bannerman Energy Ltd was incorporated in 2005 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Melvin  Yeo', 'title': 'Chief Legal Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.665,1.67,1.67,1.73,1.665,1.67,1.67,1.73,0.0,1.780405,117586,117586,32537,57010,57010,262337648,0.76,1.73,1943.2418,1.194,1.1092,0.0,0.0,USD,205717408,0.0,126564606,150511008,0.05905,0.25320998,0.768,2.1940103,1656547200,1688083200,1672444800,-4956000,-0.02,1523.833,-49.547,PNK,EQUITY,BNNLF,BNNLF,BANNERMAN ENERGY LTD,Bannerman Energy Ltd,1173965400,America/New_York,EDT,-14400000,1.685,none,47569000,0.316,-4152000,31000,36.744,36.831,135000,0.027,0.001,-0.03912,-0.05638,-5433875,-2508000,12.037,1.0,0.0,-42.22963,AUD,
5,245 Churchill Avenue,Suite 7,Subiaco,WA,6008,Australia,61 8 9381 1436,61 8 9381 1068,https://bannermanenergy.com,Uranium,Energy,"Bannerman Energy Ltd engages in the exploration and development of uranium properties in Namibia, Southern Africa. Its principal property is its 95% owned Etango Project located in the Erongo uranium mining region of Namibia. The company was formerly known as Bannerman Resources Limited and changed its name to Bannerman Energy Ltd in July 2021. Bannerman Energy Ltd was incorporated in 2005 and is based in Subiaco, Australia.","{'maxAge': 1, 'name': 'Jim  Bawden', 'title': 'Sustainability Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.665,1.67,1.67,1.73,1.665,1.67,1.67,1.73,0.0,1.780405,117586,117586,32537,57010,57010,262337648,0.76,1.73,1943.2418,1.194,1.1092,0.0,0.0,USD,205717408,0.0,126564606,150511008,0.05905,0.25320998,0.768,2.1940103,1656547200,1688083200,1672444800,-4956000,-0.02,1523.833,-49.547,PNK,EQUITY,BNNLF,BNNLF,BANNERMAN ENERGY LTD,Bannerman Energy Ltd,1173965400,America/New_York,EDT,-14400000,1.685,none,47569000,0.316,-4152000,31000,36.744,36.831,135000,0.027,0.001,-0.03912,-0.05638,-5433875,-2508000,12.037,1.0,0.0,-42.22963,AUD,
