,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Mimarsinan Org. San. BOel Mahallesi 5.,Cadde No:9 Melikgazi,Kayseri,38260,Turkey,90 352 321 20 66,90 352 321 20 41,https://www.temapol.com.tr,Specialty Chemicals,Basic Materials,"Temapol Polimer Plastik ve Insaat Sanayi Ticaret Anonim Sirketi manufactures and sells thermoplastic sheets in Turkey and internationally. Its products are used in furniture, sanitary ware, automotive and vehicle, white goods, advertisement, and medical and sanitary industries. The company also offers temaglass and high gloss acrylic sheets. Temapol Polimer Plastik ve Insaat Sanayi Ticaret Anonim Sirketi was incorporated in 2007 and is based in Kayseri, Turkey.",136,"{'maxAge': 1, 'name': 'Ms. Dilek  Karagöz', 'age': 44, 'title': 'Fin. Director', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,51.5,51.6,51.3,54.5,51.5,51.6,51.3,54.5,1654646400,0.0787,0.563497,22.110655,273666,273666,737019,673304,673304,53.65,53.55,0,0,764741248,17.78,62.85,2.1299434,46.1606,32.52255,0.0,0.0,TRY,1152523264,0.16197,6896988,14175000,0.51344,0.0,20.397,2.644997,1672444800,1703980800,1688083200,4.95,58155192,2.44,2:1,1438128000,3.21,25.098,IST,EQUITY,TMPOL.IS,TMPOL.IS,TEMAPOL POLIMER PLASTIK,Temapol Polimer Plastik ve Insaat Sanayi Ticaret Anonim Sirketi,1387179000,Europe/Istanbul,TRT,10800000,53.95,none,59021432,4.164,45921360,446663264,0.605,1.548,359042976,154.413,25.329,0.035940003,0.3192,77547352,-193478864,-114270120,2.828,0.135,0.23688999,0.1279,0.09707,TRY,
1,Mimarsinan Org. San. BOel Mahallesi 5.,Cadde No:9 Melikgazi,Kayseri,38260,Turkey,90 352 321 20 66,90 352 321 20 41,https://www.temapol.com.tr,Specialty Chemicals,Basic Materials,"Temapol Polimer Plastik ve Insaat Sanayi Ticaret Anonim Sirketi manufactures and sells thermoplastic sheets in Turkey and internationally. Its products are used in furniture, sanitary ware, automotive and vehicle, white goods, advertisement, and medical and sanitary industries. The company also offers temaglass and high gloss acrylic sheets. Temapol Polimer Plastik ve Insaat Sanayi Ticaret Anonim Sirketi was incorporated in 2007 and is based in Kayseri, Turkey.",136,"{'maxAge': 1, 'name': 'Mr. Özcan  Saka', 'age': 44, 'title': 'Sales and Marketing Director', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,51.5,51.6,51.3,54.5,51.5,51.6,51.3,54.5,1654646400,0.0787,0.563497,22.110655,273666,273666,737019,673304,673304,53.65,53.55,0,0,764741248,17.78,62.85,2.1299434,46.1606,32.52255,0.0,0.0,TRY,1152523264,0.16197,6896988,14175000,0.51344,0.0,20.397,2.644997,1672444800,1703980800,1688083200,4.95,58155192,2.44,2:1,1438128000,3.21,25.098,IST,EQUITY,TMPOL.IS,TMPOL.IS,TEMAPOL POLIMER PLASTIK,Temapol Polimer Plastik ve Insaat Sanayi Ticaret Anonim Sirketi,1387179000,Europe/Istanbul,TRT,10800000,53.95,none,59021432,4.164,45921360,446663264,0.605,1.548,359042976,154.413,25.329,0.035940003,0.3192,77547352,-193478864,-114270120,2.828,0.135,0.23688999,0.1279,0.09707,TRY,
