,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,700 Universe Boulevard,Juno Beach,FL,33408,United States,561 694 4000,https://www.nexteraenergypartners.com,Utilities—Renewable,Utilities,"NextEra Energy Partners, LP acquires, owns, and manages contracted clean energy projects in the United States. It owns a portfolio of contracted renewable generation assets consisting of wind, solar, and battery storage projects, as well as contracted natural gas pipeline assets. NextEra Energy Partners, LP was incorporated in 2014 and is headquartered in Juno Beach, Florida.","{'maxAge': 1, 'name': 'Mr. John W. Ketchum', 'age': 51, 'title': 'Chairman & CEO', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,6,4,9,1693526400,86400,2,50.44,50.3,50.2118,51.275,50.44,50.3,50.2118,51.275,3.3,0.0654,1691020800,1.9192,3.85,0.863762,30.491018,39.16923,831119,831119,902885,693330,693330,50.95,52.26,800,800,4757582336,44.236,83.525,3.906061,51.5884,62.35595,3.296,0.06534497,USD,21746737152,0.12151,92351523,93432496,2998222,3527427,1690761600,1693440000,0.0321,0.01129,0.91986,2.72,0.0324,38.081,1.3371496,1672444800,1703980800,1688083200,-0.776,148000000,1.67,1.3,2.17,17.854,31.887,NYQ,EQUITY,NEP,NEP,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",1403875800,America/New_York,EDT,-14400000,50.92,86.0,60.0,74.44,75.0,2.1,buy,16,587000000,6.283,682000000,6545999872,0.986,1.222,1218000000,44.734,13.865,0.00261,0.014149999,642000000,-420124992,663000000,-0.797,-0.033,0.51724,0.55993,0.07225,USD,
1,700 Universe Boulevard,Juno Beach,FL,33408,United States,561 694 4000,https://www.nexteraenergypartners.com,Utilities—Renewable,Utilities,"NextEra Energy Partners, LP acquires, owns, and manages contracted clean energy projects in the United States. It owns a portfolio of contracted renewable generation assets consisting of wind, solar, and battery storage projects, as well as contracted natural gas pipeline assets. NextEra Energy Partners, LP was incorporated in 2014 and is headquartered in Juno Beach, Florida.","{'maxAge': 1, 'name': 'Ms. Rebecca J. Kujawa', 'age': 46, 'title': 'Pres & Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,6,4,9,1693526400,86400,2,50.44,50.3,50.2118,51.275,50.44,50.3,50.2118,51.275,3.3,0.0654,1691020800,1.9192,3.85,0.863762,30.491018,39.16923,831119,831119,902885,693330,693330,50.95,52.26,800,800,4757582336,44.236,83.525,3.906061,51.5884,62.35595,3.296,0.06534497,USD,21746737152,0.12151,92351523,93432496,2998222,3527427,1690761600,1693440000,0.0321,0.01129,0.91986,2.72,0.0324,38.081,1.3371496,1672444800,1703980800,1688083200,-0.776,148000000,1.67,1.3,2.17,17.854,31.887,NYQ,EQUITY,NEP,NEP,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",1403875800,America/New_York,EDT,-14400000,50.92,86.0,60.0,74.44,75.0,2.1,buy,16,587000000,6.283,682000000,6545999872,0.986,1.222,1218000000,44.734,13.865,0.00261,0.014149999,642000000,-420124992,663000000,-0.797,-0.033,0.51724,0.55993,0.07225,USD,
2,700 Universe Boulevard,Juno Beach,FL,33408,United States,561 694 4000,https://www.nexteraenergypartners.com,Utilities—Renewable,Utilities,"NextEra Energy Partners, LP acquires, owns, and manages contracted clean energy projects in the United States. It owns a portfolio of contracted renewable generation assets consisting of wind, solar, and battery storage projects, as well as contracted natural gas pipeline assets. NextEra Energy Partners, LP was incorporated in 2014 and is headquartered in Juno Beach, Florida.","{'maxAge': 1, 'name': 'Mr. Terrell Kirk Crews II', 'age': 44, 'title': 'CFO & Director', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,6,4,9,1693526400,86400,2,50.44,50.3,50.2118,51.275,50.44,50.3,50.2118,51.275,3.3,0.0654,1691020800,1.9192,3.85,0.863762,30.491018,39.16923,831119,831119,902885,693330,693330,50.95,52.26,800,800,4757582336,44.236,83.525,3.906061,51.5884,62.35595,3.296,0.06534497,USD,21746737152,0.12151,92351523,93432496,2998222,3527427,1690761600,1693440000,0.0321,0.01129,0.91986,2.72,0.0324,38.081,1.3371496,1672444800,1703980800,1688083200,-0.776,148000000,1.67,1.3,2.17,17.854,31.887,NYQ,EQUITY,NEP,NEP,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",1403875800,America/New_York,EDT,-14400000,50.92,86.0,60.0,74.44,75.0,2.1,buy,16,587000000,6.283,682000000,6545999872,0.986,1.222,1218000000,44.734,13.865,0.00261,0.014149999,642000000,-420124992,663000000,-0.797,-0.033,0.51724,0.55993,0.07225,USD,
3,700 Universe Boulevard,Juno Beach,FL,33408,United States,561 694 4000,https://www.nexteraenergypartners.com,Utilities—Renewable,Utilities,"NextEra Energy Partners, LP acquires, owns, and manages contracted clean energy projects in the United States. It owns a portfolio of contracted renewable generation assets consisting of wind, solar, and battery storage projects, as well as contracted natural gas pipeline assets. NextEra Energy Partners, LP was incorporated in 2014 and is headquartered in Juno Beach, Florida.","{'maxAge': 1, 'name': 'Mr. James Michael May', 'age': 45, 'title': 'Controller & Chief Accounting Officer', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,6,4,9,1693526400,86400,2,50.44,50.3,50.2118,51.275,50.44,50.3,50.2118,51.275,3.3,0.0654,1691020800,1.9192,3.85,0.863762,30.491018,39.16923,831119,831119,902885,693330,693330,50.95,52.26,800,800,4757582336,44.236,83.525,3.906061,51.5884,62.35595,3.296,0.06534497,USD,21746737152,0.12151,92351523,93432496,2998222,3527427,1690761600,1693440000,0.0321,0.01129,0.91986,2.72,0.0324,38.081,1.3371496,1672444800,1703980800,1688083200,-0.776,148000000,1.67,1.3,2.17,17.854,31.887,NYQ,EQUITY,NEP,NEP,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",1403875800,America/New_York,EDT,-14400000,50.92,86.0,60.0,74.44,75.0,2.1,buy,16,587000000,6.283,682000000,6545999872,0.986,1.222,1218000000,44.734,13.865,0.00261,0.014149999,642000000,-420124992,663000000,-0.797,-0.033,0.51724,0.55993,0.07225,USD,
4,700 Universe Boulevard,Juno Beach,FL,33408,United States,561 694 4000,https://www.nexteraenergypartners.com,Utilities—Renewable,Utilities,"NextEra Energy Partners, LP acquires, owns, and manages contracted clean energy projects in the United States. It owns a portfolio of contracted renewable generation assets consisting of wind, solar, and battery storage projects, as well as contracted natural gas pipeline assets. NextEra Energy Partners, LP was incorporated in 2014 and is headquartered in Juno Beach, Florida.","{'maxAge': 1, 'name': 'Mr. Charles E. Sieving', 'age': 49, 'title': 'Gen. Counsel', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,6,4,9,1693526400,86400,2,50.44,50.3,50.2118,51.275,50.44,50.3,50.2118,51.275,3.3,0.0654,1691020800,1.9192,3.85,0.863762,30.491018,39.16923,831119,831119,902885,693330,693330,50.95,52.26,800,800,4757582336,44.236,83.525,3.906061,51.5884,62.35595,3.296,0.06534497,USD,21746737152,0.12151,92351523,93432496,2998222,3527427,1690761600,1693440000,0.0321,0.01129,0.91986,2.72,0.0324,38.081,1.3371496,1672444800,1703980800,1688083200,-0.776,148000000,1.67,1.3,2.17,17.854,31.887,NYQ,EQUITY,NEP,NEP,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",1403875800,America/New_York,EDT,-14400000,50.92,86.0,60.0,74.44,75.0,2.1,buy,16,587000000,6.283,682000000,6545999872,0.986,1.222,1218000000,44.734,13.865,0.00261,0.014149999,642000000,-420124992,663000000,-0.797,-0.033,0.51724,0.55993,0.07225,USD,
5,700 Universe Boulevard,Juno Beach,FL,33408,United States,561 694 4000,https://www.nexteraenergypartners.com,Utilities—Renewable,Utilities,"NextEra Energy Partners, LP acquires, owns, and manages contracted clean energy projects in the United States. It owns a portfolio of contracted renewable generation assets consisting of wind, solar, and battery storage projects, as well as contracted natural gas pipeline assets. NextEra Energy Partners, LP was incorporated in 2014 and is headquartered in Juno Beach, Florida.","{'maxAge': 1, 'name': 'Mr. Mark E. Hickson', 'age': 54, 'title': 'Exec. VP of Strategy & Corp. Devel. and Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,6,4,9,1693526400,86400,2,50.44,50.3,50.2118,51.275,50.44,50.3,50.2118,51.275,3.3,0.0654,1691020800,1.9192,3.85,0.863762,30.491018,39.16923,831119,831119,902885,693330,693330,50.95,52.26,800,800,4757582336,44.236,83.525,3.906061,51.5884,62.35595,3.296,0.06534497,USD,21746737152,0.12151,92351523,93432496,2998222,3527427,1690761600,1693440000,0.0321,0.01129,0.91986,2.72,0.0324,38.081,1.3371496,1672444800,1703980800,1688083200,-0.776,148000000,1.67,1.3,2.17,17.854,31.887,NYQ,EQUITY,NEP,NEP,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",1403875800,America/New_York,EDT,-14400000,50.92,86.0,60.0,74.44,75.0,2.1,buy,16,587000000,6.283,682000000,6545999872,0.986,1.222,1218000000,44.734,13.865,0.00261,0.014149999,642000000,-420124992,663000000,-0.797,-0.033,0.51724,0.55993,0.07225,USD,
6,700 Universe Boulevard,Juno Beach,FL,33408,United States,561 694 4000,https://www.nexteraenergypartners.com,Utilities—Renewable,Utilities,"NextEra Energy Partners, LP acquires, owns, and manages contracted clean energy projects in the United States. It owns a portfolio of contracted renewable generation assets consisting of wind, solar, and battery storage projects, as well as contracted natural gas pipeline assets. NextEra Energy Partners, LP was incorporated in 2014 and is headquartered in Juno Beach, Florida.","{'maxAge': 1, 'name': 'Mr. William Scott Seeley', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,6,4,9,1693526400,86400,2,50.44,50.3,50.2118,51.275,50.44,50.3,50.2118,51.275,3.3,0.0654,1691020800,1.9192,3.85,0.863762,30.491018,39.16923,831119,831119,902885,693330,693330,50.95,52.26,800,800,4757582336,44.236,83.525,3.906061,51.5884,62.35595,3.296,0.06534497,USD,21746737152,0.12151,92351523,93432496,2998222,3527427,1690761600,1693440000,0.0321,0.01129,0.91986,2.72,0.0324,38.081,1.3371496,1672444800,1703980800,1688083200,-0.776,148000000,1.67,1.3,2.17,17.854,31.887,NYQ,EQUITY,NEP,NEP,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",1403875800,America/New_York,EDT,-14400000,50.92,86.0,60.0,74.44,75.0,2.1,buy,16,587000000,6.283,682000000,6545999872,0.986,1.222,1218000000,44.734,13.865,0.00261,0.014149999,642000000,-420124992,663000000,-0.797,-0.033,0.51724,0.55993,0.07225,USD,
7,700 Universe Boulevard,Juno Beach,FL,33408,United States,561 694 4000,https://www.nexteraenergypartners.com,Utilities—Renewable,Utilities,"NextEra Energy Partners, LP acquires, owns, and manages contracted clean energy projects in the United States. It owns a portfolio of contracted renewable generation assets consisting of wind, solar, and battery storage projects, as well as contracted natural gas pipeline assets. NextEra Energy Partners, LP was incorporated in 2014 and is headquartered in Juno Beach, Florida.","{'maxAge': 1, 'name': 'Mr. Michael H. Dunne', 'age': 46, 'title': 'Treasurer & Assistant Sec.', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",8,10,6,4,9,1693526400,86400,2,50.44,50.3,50.2118,51.275,50.44,50.3,50.2118,51.275,3.3,0.0654,1691020800,1.9192,3.85,0.863762,30.491018,39.16923,831119,831119,902885,693330,693330,50.95,52.26,800,800,4757582336,44.236,83.525,3.906061,51.5884,62.35595,3.296,0.06534497,USD,21746737152,0.12151,92351523,93432496,2998222,3527427,1690761600,1693440000,0.0321,0.01129,0.91986,2.72,0.0324,38.081,1.3371496,1672444800,1703980800,1688083200,-0.776,148000000,1.67,1.3,2.17,17.854,31.887,NYQ,EQUITY,NEP,NEP,"NextEra Energy Partners, LP","NextEra Energy Partners, LP",1403875800,America/New_York,EDT,-14400000,50.92,86.0,60.0,74.44,75.0,2.1,buy,16,587000000,6.283,682000000,6545999872,0.986,1.222,1218000000,44.734,13.865,0.00261,0.014149999,642000000,-420124992,663000000,-0.797,-0.033,0.51724,0.55993,0.07225,USD,
