,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,333 West Wacker Drive,Chicago,IL,60606-1220,United States,312 917 7700,https://www.nuveen.com/CEF/Product/Overview.aspx?fundcode=NMS,Asset Management,Financial Services,"Nuveen Minnesota Quality Municipal Income Fund is a closed ended fixed income mutual fund launched by Nuveen Investments, Inc. The fund is co-managed by Nuveen Fund Advisors LLC and Nuveen Asset Management, LLC. It invests in the fixed income markets of the United States. The fund primarily invests in investment grade municipal securities that are exempt from regular federal and Minnesota personal income taxes. It seeks to invest in securities that are rated at least Baa/BBB or better by S&P, Moody's, or Fitch. The fund was formerly known as Nuveen Minnesota Municipal Income Fund. Nuveen Minnesota Quality Municipal Income Fund was formed on June 25, 1993 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Christopher L. Drahn C.F.A., CFA', 'title': 'Lead Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.51,10.5,10.4,10.5,10.51,10.5,10.4,10.5,0.43,0.041300002,1694649600,4.34,6902,6902,9940,12070,12070,4.18,16.66,800,1000,60474776,10.33,14.49,10.81082,11.4363,0.0,0.0,USD,0.0,5787060,3578,3981,1690761600,1693440000,0.00059999997,0.0,0.08139,0.33,0.00059999997,-0.52,NYQ,EQUITY,NMS,NMS,Nuveen Minnesota Quality Munici,Nuveen Minnesota Quality Municipal Income Fund,1412775000,America/New_York,EDT,-14400000,10.45,none,0.0,0.0,0.0,
