,address1,city,state,zip,country,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,200-17618 58 Avenue,Surrey,BC,V3S 1L3,Canada,Other Industrial Metals & Mining,Basic Materials,"Panex Resources Inc., an exploration stage company, engages in the acquisition and exploration of mineral resources. It has rights and interests to exploration licenses in mineral properties located to the south west of Halls Creek, Kimberley Goldfield, and Western Australia. The company was formerly known as De Beira Goldfields Inc. and changed its name to Panex Resources Inc. in September 2010. The company was founded in 2004 and is based in Surrey, Canada.","{'maxAge': 1, 'name': 'Mr. Mark Richard Gasson AusIMM, B.Sc., B.Sc. (Hons)', 'age': 65, 'title': 'Chief Exec. Officer, Pres, Chief Financial Officer & Director', 'yearBorn': 1957, 'fiscalYear': 2016, 'totalPay': 32691, 'exercisedValue': 0, 'unexercisedValue': 0}",1483142400,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,-1176.1649,11880,11880,0,0,0,1115,1e-06,0.2,0.2,0.2,0.0,0.0,USD,-631886,0.0,780633177,1115640064,0.32269,0.0,0.0,1472601600,1504137600,1472601600,-163406,-0.03,PNK,EQUITY,DBGF,DBGF,PANEX RESOURCES IN,Panex Resources Inc.,1199111400,America/New_York,EDT,-14400000,1e-06,none,633002,0.001,0,3.018,3.018,-0.65858,-0.322,-221602,-293563,-552779,0.0,0.0,0.0,USD,
