,address1,city,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,ul. Dabrowiecka 30,Warsaw,03-932,Poland,https://www.dppoland.com,Restaurants,Consumer Cyclical,"DP Poland Plc develops, operates, and sub-franchises Domino's Pizza stores in Poland. The company operates through two segments: Corporate Store Sales and Commissary Operations. It operates pizza delivery and dine-in restaurants. DP Poland Plc was incorporated in 2010 and is headquartered in Warsaw, Poland.",214,"{'maxAge': 1, 'name': 'Mr. Nils David Gornall', 'age': 42, 'title': 'CEO & Director', 'yearBorn': 1980, 'fiscalYear': 2022, 'totalPay': 117924, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.45,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.197953,79692,79692,138352,32307,32307,6.0,7.0,0,0,45955076,0.0,9.8,1.28747,6.985,8.06,0.0,0.0,GBp,56396748,-0.122150004,272873442,712481984,0.65046,0.14976,0.027,235.18518,1672444800,1703980800,1672444800,-4359945,-0.01,1.58,-66.097,LSE,EQUITY,DPP.L,DPP.L,DP POLAND PLC ORD 0.5P,DP Poland Plc,1610092800,Europe/London,BST,3600000,6.35,2.0,buy,4110322,0.006,-853248,15264468,0.672,0.863,35694096,80.587,0.055,-0.04585,-0.24767,-153189,713639,0.191,0.20679002,-0.0239,-0.07895,GBP,
1,ul. Dabrowiecka 30,Warsaw,03-932,Poland,https://www.dppoland.com,Restaurants,Consumer Cyclical,"DP Poland Plc develops, operates, and sub-franchises Domino's Pizza stores in Poland. The company operates through two segments: Corporate Store Sales and Commissary Operations. It operates pizza delivery and dine-in restaurants. DP Poland Plc was incorporated in 2010 and is headquartered in Warsaw, Poland.",214,"{'maxAge': 1, 'name': 'Mr. Edward Lukasz Kacyrz', 'age': 41, 'title': 'CFO & Exec. Director', 'yearBorn': 1981, 'fiscalYear': 2022, 'totalPay': 125904, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.45,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.197953,79692,79692,138352,32307,32307,6.0,7.0,0,0,45955076,0.0,9.8,1.28747,6.985,8.06,0.0,0.0,GBp,56396748,-0.122150004,272873442,712481984,0.65046,0.14976,0.027,235.18518,1672444800,1703980800,1672444800,-4359945,-0.01,1.58,-66.097,LSE,EQUITY,DPP.L,DPP.L,DP POLAND PLC ORD 0.5P,DP Poland Plc,1610092800,Europe/London,BST,3600000,6.35,2.0,buy,4110322,0.006,-853248,15264468,0.672,0.863,35694096,80.587,0.055,-0.04585,-0.24767,-153189,713639,0.191,0.20679002,-0.0239,-0.07895,GBP,
2,ul. Dabrowiecka 30,Warsaw,03-932,Poland,https://www.dppoland.com,Restaurants,Consumer Cyclical,"DP Poland Plc develops, operates, and sub-franchises Domino's Pizza stores in Poland. The company operates through two segments: Corporate Store Sales and Commissary Operations. It operates pizza delivery and dine-in restaurants. DP Poland Plc was incorporated in 2010 and is headquartered in Warsaw, Poland.",214,"{'maxAge': 1, 'name': 'Mr. Piotr  Dzierzek', 'age': 51, 'title': 'Deputy Chief Exec. Officer of DP Polska S.A. and Dominium S.A.', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 124371, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.45,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.197953,79692,79692,138352,32307,32307,6.0,7.0,0,0,45955076,0.0,9.8,1.28747,6.985,8.06,0.0,0.0,GBp,56396748,-0.122150004,272873442,712481984,0.65046,0.14976,0.027,235.18518,1672444800,1703980800,1672444800,-4359945,-0.01,1.58,-66.097,LSE,EQUITY,DPP.L,DPP.L,DP POLAND PLC ORD 0.5P,DP Poland Plc,1610092800,Europe/London,BST,3600000,6.35,2.0,buy,4110322,0.006,-853248,15264468,0.672,0.863,35694096,80.587,0.055,-0.04585,-0.24767,-153189,713639,0.191,0.20679002,-0.0239,-0.07895,GBP,
3,ul. Dabrowiecka 30,Warsaw,03-932,Poland,https://www.dppoland.com,Restaurants,Consumer Cyclical,"DP Poland Plc develops, operates, and sub-franchises Domino's Pizza stores in Poland. The company operates through two segments: Corporate Store Sales and Commissary Operations. It operates pizza delivery and dine-in restaurants. DP Poland Plc was incorporated in 2010 and is headquartered in Warsaw, Poland.",214,"{'maxAge': 1, 'name': 'Mr. Maciej Adam Jania', 'age': 49, 'title': 'Head of Revenue', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.45,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.197953,79692,79692,138352,32307,32307,6.0,7.0,0,0,45955076,0.0,9.8,1.28747,6.985,8.06,0.0,0.0,GBp,56396748,-0.122150004,272873442,712481984,0.65046,0.14976,0.027,235.18518,1672444800,1703980800,1672444800,-4359945,-0.01,1.58,-66.097,LSE,EQUITY,DPP.L,DPP.L,DP POLAND PLC ORD 0.5P,DP Poland Plc,1610092800,Europe/London,BST,3600000,6.35,2.0,buy,4110322,0.006,-853248,15264468,0.672,0.863,35694096,80.587,0.055,-0.04585,-0.24767,-153189,713639,0.191,0.20679002,-0.0239,-0.07895,GBP,
4,ul. Dabrowiecka 30,Warsaw,03-932,Poland,https://www.dppoland.com,Restaurants,Consumer Cyclical,"DP Poland Plc develops, operates, and sub-franchises Domino's Pizza stores in Poland. The company operates through two segments: Corporate Store Sales and Commissary Operations. It operates pizza delivery and dine-in restaurants. DP Poland Plc was incorporated in 2010 and is headquartered in Warsaw, Poland.",214,"{'maxAge': 1, 'name': 'Mr. Patrick Michael Bodenham FCCA', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,2,6.45,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.197953,79692,79692,138352,32307,32307,6.0,7.0,0,0,45955076,0.0,9.8,1.28747,6.985,8.06,0.0,0.0,GBp,56396748,-0.122150004,272873442,712481984,0.65046,0.14976,0.027,235.18518,1672444800,1703980800,1672444800,-4359945,-0.01,1.58,-66.097,LSE,EQUITY,DPP.L,DPP.L,DP POLAND PLC ORD 0.5P,DP Poland Plc,1610092800,Europe/London,BST,3600000,6.35,2.0,buy,4110322,0.006,-853248,15264468,0.672,0.863,35694096,80.587,0.055,-0.04585,-0.24767,-153189,713639,0.191,0.20679002,-0.0239,-0.07895,GBP,
