,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,44 South Broadway,4th Floor,White Plains,NY,10601,United States,888 496 8001,https://corp.turtlebeach.com,Consumer Electronics,Technology,"Turtle Beach Corporation operates as an audio technology company in North America, Europe, the Middle East, and the Asia Pacific. It develops, commercializes, and markets gaming headset solutions for various platforms, including video game and entertainment consoles, handheld consoles, personal computers, tablets, and mobile devices under the Turtle Beach brand. The company also offers gaming headsets, keyboards, mice, and other accessories for the personal computer peripherals market under the ROCCAT brand. In addition, it provides digital USB and analog microphones. The company serves retailers and distributors. Turtle Beach Corporation was founded in 1975 and is headquartered in White Plains, New York.",245,"{'maxAge': 1, 'name': 'Mr. John T. Hanson', 'age': 64, 'title': 'CFO, Treasurer & Sec.', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 519576, 'exercisedValue': 0, 'unexercisedValue': 124340}",3,2,4,3,2,1693526400,1672444800,86400,2,10.27,10.29,10.15,10.38,10.27,10.29,10.15,10.38,0.0,1.90076,37.666664,206259,206259,158850,174390,174390,10.18,10.22,1100,800,176035584,6.17,13.26,0.6995811,10.9665,9.925675,0.0,0.0,USD,168431280,-0.22997999,14969403,17309300,709045,696454,1690761600,1693440000,0.040999997,0.1666,0.69808,4.4,0.044099998,4.278,2.3772793,1672444800,1703980800,1688083200,-57869000,-3.53,0.27,-1.83,1:4,1523232000,0.669,-4.331,NGM,EQUITY,HEAR,HEAR,Turtle Beach Corporation,Turtle Beach Corporation,1289831400,America/New_York,EDT,-14400000,10.17,17.0,14.0,15.0,14.0,1.8,buy,5,15787000,0.912,-38893000,8183000,0.645,2.02,251630000,11.05,15.058,-0.16378,-0.59749,49187000,36003248,23611000,0.162,0.21177,-0.15456,-0.17521,USD,2.9564
1,44 South Broadway,4th Floor,White Plains,NY,10601,United States,888 496 8001,https://corp.turtlebeach.com,Consumer Electronics,Technology,"Turtle Beach Corporation operates as an audio technology company in North America, Europe, the Middle East, and the Asia Pacific. It develops, commercializes, and markets gaming headset solutions for various platforms, including video game and entertainment consoles, handheld consoles, personal computers, tablets, and mobile devices under the Turtle Beach brand. The company also offers gaming headsets, keyboards, mice, and other accessories for the personal computer peripherals market under the ROCCAT brand. In addition, it provides digital USB and analog microphones. The company serves retailers and distributors. Turtle Beach Corporation was founded in 1975 and is headquartered in White Plains, New York.",245,"{'maxAge': 1, 'name': 'Mr. Cristopher  Keirn', 'age': 51, 'title': 'Interim CEO & Sr. VP of Global Sales', 'yearBorn': 1971, 'fiscalYear': 2017, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,4,3,2,1693526400,1672444800,86400,2,10.27,10.29,10.15,10.38,10.27,10.29,10.15,10.38,0.0,1.90076,37.666664,206259,206259,158850,174390,174390,10.18,10.22,1100,800,176035584,6.17,13.26,0.6995811,10.9665,9.925675,0.0,0.0,USD,168431280,-0.22997999,14969403,17309300,709045,696454,1690761600,1693440000,0.040999997,0.1666,0.69808,4.4,0.044099998,4.278,2.3772793,1672444800,1703980800,1688083200,-57869000,-3.53,0.27,-1.83,1:4,1523232000,0.669,-4.331,NGM,EQUITY,HEAR,HEAR,Turtle Beach Corporation,Turtle Beach Corporation,1289831400,America/New_York,EDT,-14400000,10.17,17.0,14.0,15.0,14.0,1.8,buy,5,15787000,0.912,-38893000,8183000,0.645,2.02,251630000,11.05,15.058,-0.16378,-0.59749,49187000,36003248,23611000,0.162,0.21177,-0.15456,-0.17521,USD,2.9564
2,44 South Broadway,4th Floor,White Plains,NY,10601,United States,888 496 8001,https://corp.turtlebeach.com,Consumer Electronics,Technology,"Turtle Beach Corporation operates as an audio technology company in North America, Europe, the Middle East, and the Asia Pacific. It develops, commercializes, and markets gaming headset solutions for various platforms, including video game and entertainment consoles, handheld consoles, personal computers, tablets, and mobile devices under the Turtle Beach brand. The company also offers gaming headsets, keyboards, mice, and other accessories for the personal computer peripherals market under the ROCCAT brand. In addition, it provides digital USB and analog microphones. The company serves retailers and distributors. Turtle Beach Corporation was founded in 1975 and is headquartered in White Plains, New York.",245,"{'maxAge': 1, 'name': 'Mr. Jose  Rosado', 'title': 'Sr. VP of Global Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,4,3,2,1693526400,1672444800,86400,2,10.27,10.29,10.15,10.38,10.27,10.29,10.15,10.38,0.0,1.90076,37.666664,206259,206259,158850,174390,174390,10.18,10.22,1100,800,176035584,6.17,13.26,0.6995811,10.9665,9.925675,0.0,0.0,USD,168431280,-0.22997999,14969403,17309300,709045,696454,1690761600,1693440000,0.040999997,0.1666,0.69808,4.4,0.044099998,4.278,2.3772793,1672444800,1703980800,1688083200,-57869000,-3.53,0.27,-1.83,1:4,1523232000,0.669,-4.331,NGM,EQUITY,HEAR,HEAR,Turtle Beach Corporation,Turtle Beach Corporation,1289831400,America/New_York,EDT,-14400000,10.17,17.0,14.0,15.0,14.0,1.8,buy,5,15787000,0.912,-38893000,8183000,0.645,2.02,251630000,11.05,15.058,-0.16378,-0.59749,49187000,36003248,23611000,0.162,0.21177,-0.15456,-0.17521,USD,2.9564
3,44 South Broadway,4th Floor,White Plains,NY,10601,United States,888 496 8001,https://corp.turtlebeach.com,Consumer Electronics,Technology,"Turtle Beach Corporation operates as an audio technology company in North America, Europe, the Middle East, and the Asia Pacific. It develops, commercializes, and markets gaming headset solutions for various platforms, including video game and entertainment consoles, handheld consoles, personal computers, tablets, and mobile devices under the Turtle Beach brand. The company also offers gaming headsets, keyboards, mice, and other accessories for the personal computer peripherals market under the ROCCAT brand. In addition, it provides digital USB and analog microphones. The company serves retailers and distributors. Turtle Beach Corporation was founded in 1975 and is headquartered in White Plains, New York.",245,"{'maxAge': 1, 'name': 'Mr. Joe  Stachula', 'title': 'CTO & Sr. VP of Product Devel.', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,4,3,2,1693526400,1672444800,86400,2,10.27,10.29,10.15,10.38,10.27,10.29,10.15,10.38,0.0,1.90076,37.666664,206259,206259,158850,174390,174390,10.18,10.22,1100,800,176035584,6.17,13.26,0.6995811,10.9665,9.925675,0.0,0.0,USD,168431280,-0.22997999,14969403,17309300,709045,696454,1690761600,1693440000,0.040999997,0.1666,0.69808,4.4,0.044099998,4.278,2.3772793,1672444800,1703980800,1688083200,-57869000,-3.53,0.27,-1.83,1:4,1523232000,0.669,-4.331,NGM,EQUITY,HEAR,HEAR,Turtle Beach Corporation,Turtle Beach Corporation,1289831400,America/New_York,EDT,-14400000,10.17,17.0,14.0,15.0,14.0,1.8,buy,5,15787000,0.912,-38893000,8183000,0.645,2.02,251630000,11.05,15.058,-0.16378,-0.59749,49187000,36003248,23611000,0.162,0.21177,-0.15456,-0.17521,USD,2.9564
4,44 South Broadway,4th Floor,White Plains,NY,10601,United States,888 496 8001,https://corp.turtlebeach.com,Consumer Electronics,Technology,"Turtle Beach Corporation operates as an audio technology company in North America, Europe, the Middle East, and the Asia Pacific. It develops, commercializes, and markets gaming headset solutions for various platforms, including video game and entertainment consoles, handheld consoles, personal computers, tablets, and mobile devices under the Turtle Beach brand. The company also offers gaming headsets, keyboards, mice, and other accessories for the personal computer peripherals market under the ROCCAT brand. In addition, it provides digital USB and analog microphones. The company serves retailers and distributors. Turtle Beach Corporation was founded in 1975 and is headquartered in White Plains, New York.",245,"{'maxAge': 1, 'name': 'Ms. Megan  Wynne', 'title': 'Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,4,3,2,1693526400,1672444800,86400,2,10.27,10.29,10.15,10.38,10.27,10.29,10.15,10.38,0.0,1.90076,37.666664,206259,206259,158850,174390,174390,10.18,10.22,1100,800,176035584,6.17,13.26,0.6995811,10.9665,9.925675,0.0,0.0,USD,168431280,-0.22997999,14969403,17309300,709045,696454,1690761600,1693440000,0.040999997,0.1666,0.69808,4.4,0.044099998,4.278,2.3772793,1672444800,1703980800,1688083200,-57869000,-3.53,0.27,-1.83,1:4,1523232000,0.669,-4.331,NGM,EQUITY,HEAR,HEAR,Turtle Beach Corporation,Turtle Beach Corporation,1289831400,America/New_York,EDT,-14400000,10.17,17.0,14.0,15.0,14.0,1.8,buy,5,15787000,0.912,-38893000,8183000,0.645,2.02,251630000,11.05,15.058,-0.16378,-0.59749,49187000,36003248,23611000,0.162,0.21177,-0.15456,-0.17521,USD,2.9564
5,44 South Broadway,4th Floor,White Plains,NY,10601,United States,888 496 8001,https://corp.turtlebeach.com,Consumer Electronics,Technology,"Turtle Beach Corporation operates as an audio technology company in North America, Europe, the Middle East, and the Asia Pacific. It develops, commercializes, and markets gaming headset solutions for various platforms, including video game and entertainment consoles, handheld consoles, personal computers, tablets, and mobile devices under the Turtle Beach brand. The company also offers gaming headsets, keyboards, mice, and other accessories for the personal computer peripherals market under the ROCCAT brand. In addition, it provides digital USB and analog microphones. The company serves retailers and distributors. Turtle Beach Corporation was founded in 1975 and is headquartered in White Plains, New York.",245,"{'maxAge': 1, 'name': 'MacLean  Marshall', 'title': 'Sr. Director of PR/Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,4,3,2,1693526400,1672444800,86400,2,10.27,10.29,10.15,10.38,10.27,10.29,10.15,10.38,0.0,1.90076,37.666664,206259,206259,158850,174390,174390,10.18,10.22,1100,800,176035584,6.17,13.26,0.6995811,10.9665,9.925675,0.0,0.0,USD,168431280,-0.22997999,14969403,17309300,709045,696454,1690761600,1693440000,0.040999997,0.1666,0.69808,4.4,0.044099998,4.278,2.3772793,1672444800,1703980800,1688083200,-57869000,-3.53,0.27,-1.83,1:4,1523232000,0.669,-4.331,NGM,EQUITY,HEAR,HEAR,Turtle Beach Corporation,Turtle Beach Corporation,1289831400,America/New_York,EDT,-14400000,10.17,17.0,14.0,15.0,14.0,1.8,buy,5,15787000,0.912,-38893000,8183000,0.645,2.02,251630000,11.05,15.058,-0.16378,-0.59749,49187000,36003248,23611000,0.162,0.21177,-0.15456,-0.17521,USD,2.9564
6,44 South Broadway,4th Floor,White Plains,NY,10601,United States,888 496 8001,https://corp.turtlebeach.com,Consumer Electronics,Technology,"Turtle Beach Corporation operates as an audio technology company in North America, Europe, the Middle East, and the Asia Pacific. It develops, commercializes, and markets gaming headset solutions for various platforms, including video game and entertainment consoles, handheld consoles, personal computers, tablets, and mobile devices under the Turtle Beach brand. The company also offers gaming headsets, keyboards, mice, and other accessories for the personal computer peripherals market under the ROCCAT brand. In addition, it provides digital USB and analog microphones. The company serves retailers and distributors. Turtle Beach Corporation was founded in 1975 and is headquartered in White Plains, New York.",245,"{'maxAge': 1, 'name': 'Mr. Ryan  Dell', 'title': 'Sr. VP of Global Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,4,3,2,1693526400,1672444800,86400,2,10.27,10.29,10.15,10.38,10.27,10.29,10.15,10.38,0.0,1.90076,37.666664,206259,206259,158850,174390,174390,10.18,10.22,1100,800,176035584,6.17,13.26,0.6995811,10.9665,9.925675,0.0,0.0,USD,168431280,-0.22997999,14969403,17309300,709045,696454,1690761600,1693440000,0.040999997,0.1666,0.69808,4.4,0.044099998,4.278,2.3772793,1672444800,1703980800,1688083200,-57869000,-3.53,0.27,-1.83,1:4,1523232000,0.669,-4.331,NGM,EQUITY,HEAR,HEAR,Turtle Beach Corporation,Turtle Beach Corporation,1289831400,America/New_York,EDT,-14400000,10.17,17.0,14.0,15.0,14.0,1.8,buy,5,15787000,0.912,-38893000,8183000,0.645,2.02,251630000,11.05,15.058,-0.16378,-0.59749,49187000,36003248,23611000,0.162,0.21177,-0.15456,-0.17521,USD,2.9564
7,44 South Broadway,4th Floor,White Plains,NY,10601,United States,888 496 8001,https://corp.turtlebeach.com,Consumer Electronics,Technology,"Turtle Beach Corporation operates as an audio technology company in North America, Europe, the Middle East, and the Asia Pacific. It develops, commercializes, and markets gaming headset solutions for various platforms, including video game and entertainment consoles, handheld consoles, personal computers, tablets, and mobile devices under the Turtle Beach brand. The company also offers gaming headsets, keyboards, mice, and other accessories for the personal computer peripherals market under the ROCCAT brand. In addition, it provides digital USB and analog microphones. The company serves retailers and distributors. Turtle Beach Corporation was founded in 1975 and is headquartered in White Plains, New York.",245,"{'maxAge': 1, 'name': 'Mr. Matt  Seymour', 'title': 'Sr. VP of Product Management', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,4,3,2,1693526400,1672444800,86400,2,10.27,10.29,10.15,10.38,10.27,10.29,10.15,10.38,0.0,1.90076,37.666664,206259,206259,158850,174390,174390,10.18,10.22,1100,800,176035584,6.17,13.26,0.6995811,10.9665,9.925675,0.0,0.0,USD,168431280,-0.22997999,14969403,17309300,709045,696454,1690761600,1693440000,0.040999997,0.1666,0.69808,4.4,0.044099998,4.278,2.3772793,1672444800,1703980800,1688083200,-57869000,-3.53,0.27,-1.83,1:4,1523232000,0.669,-4.331,NGM,EQUITY,HEAR,HEAR,Turtle Beach Corporation,Turtle Beach Corporation,1289831400,America/New_York,EDT,-14400000,10.17,17.0,14.0,15.0,14.0,1.8,buy,5,15787000,0.912,-38893000,8183000,0.645,2.02,251630000,11.05,15.058,-0.16378,-0.59749,49187000,36003248,23611000,0.162,0.21177,-0.15456,-0.17521,USD,2.9564
