,address1,address2,city,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Building 2,"Room 1116, 11/F Taiping Financial Industry Port, No. 198 Yingbin R Jiyang District",Sanya,572022,China,https://www.ctgdutyfree.com.cn,Specialty Retail,Consumer Cyclical,"China Tourism Group Duty Free Corporation Limited engages in duty-free travel retail business in China. The company engages in the wholesale and retail of duty-free commodities, such as tobacco and wine, perfume, cosmetics, accessories, clothing, and electronic products. It is also involved in commercial complex investment and development business. The company was formerly known as China International Travel Service Corporation Limited and changed its name to China Tourism Group Duty Free Corporation Limited in June 2020. The company was founded in 2008 and is based in Sanya, China. China Tourism Group Duty Free Corporation Limited operates as a subsidiary of China Tourism Group Co., Ltd.",16808,"{'maxAge': 1, 'name': 'Mr. Xuan  Wang', 'age': 53, 'title': 'GM & Exec. Director', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 904217, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,105.1,107.4,104.5,108.2,105.1,107.4,104.5,108.2,0.87,0.0081,1689206400,0.0,1.363031,41.18321,18.22635,1625485,1625485,1070111,819921,819921,107.5,107.9,235326668800,102.3,280.0,3.7567766,112.038,166.8935,0.8,0.0076117986,HKD,202919608320,0.07915,1028222945,116384000,0.0,0.53536,24.825,4.346425,1672444800,1703980800,1688083200,0.139,4958130176,2.62,5.92,3.239,41.725,HKG,EQUITY,1880.HK,1880.HK,CTG DUTY-FREE,China Tourism Group Duty Free Corporation Limited,1661391000,Asia/Hong_Kong,HKT,28800000,107.9,261.92,134.5,172.17,168.23,1.7,buy,14,32233474048,15.58,4863300096,6167373824,1.981,3.445,62640582656,10.798,30.582,0.04315,0.12361,7605195000,1601884160,8593618944,0.075,0.388,0.26176,0.07764,0.07303,CNY,
1,Building 2,"Room 1116, 11/F Taiping Financial Industry Port, No. 198 Yingbin R Jiyang District",Sanya,572022,China,https://www.ctgdutyfree.com.cn,Specialty Retail,Consumer Cyclical,"China Tourism Group Duty Free Corporation Limited engages in duty-free travel retail business in China. The company engages in the wholesale and retail of duty-free commodities, such as tobacco and wine, perfume, cosmetics, accessories, clothing, and electronic products. It is also involved in commercial complex investment and development business. The company was formerly known as China International Travel Service Corporation Limited and changed its name to China Tourism Group Duty Free Corporation Limited in June 2020. The company was founded in 2008 and is based in Sanya, China. China Tourism Group Duty Free Corporation Limited operates as a subsidiary of China Tourism Group Co., Ltd.",16808,"{'maxAge': 1, 'name': 'Mr. Guoqiang  Chen', 'age': 56, 'title': 'Exec. Vice-Chairman', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 1035747, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,105.1,107.4,104.5,108.2,105.1,107.4,104.5,108.2,0.87,0.0081,1689206400,0.0,1.363031,41.18321,18.22635,1625485,1625485,1070111,819921,819921,107.5,107.9,235326668800,102.3,280.0,3.7567766,112.038,166.8935,0.8,0.0076117986,HKD,202919608320,0.07915,1028222945,116384000,0.0,0.53536,24.825,4.346425,1672444800,1703980800,1688083200,0.139,4958130176,2.62,5.92,3.239,41.725,HKG,EQUITY,1880.HK,1880.HK,CTG DUTY-FREE,China Tourism Group Duty Free Corporation Limited,1661391000,Asia/Hong_Kong,HKT,28800000,107.9,261.92,134.5,172.17,168.23,1.7,buy,14,32233474048,15.58,4863300096,6167373824,1.981,3.445,62640582656,10.798,30.582,0.04315,0.12361,7605195000,1601884160,8593618944,0.075,0.388,0.26176,0.07764,0.07303,CNY,
2,Building 2,"Room 1116, 11/F Taiping Financial Industry Port, No. 198 Yingbin R Jiyang District",Sanya,572022,China,https://www.ctgdutyfree.com.cn,Specialty Retail,Consumer Cyclical,"China Tourism Group Duty Free Corporation Limited engages in duty-free travel retail business in China. The company engages in the wholesale and retail of duty-free commodities, such as tobacco and wine, perfume, cosmetics, accessories, clothing, and electronic products. It is also involved in commercial complex investment and development business. The company was formerly known as China International Travel Service Corporation Limited and changed its name to China Tourism Group Duty Free Corporation Limited in June 2020. The company was founded in 2008 and is based in Sanya, China. China Tourism Group Duty Free Corporation Limited operates as a subsidiary of China Tourism Group Co., Ltd.",16808,"{'maxAge': 1, 'name': 'Mr. Gang  Li', 'age': 54, 'title': 'Exec. Chairman', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,105.1,107.4,104.5,108.2,105.1,107.4,104.5,108.2,0.87,0.0081,1689206400,0.0,1.363031,41.18321,18.22635,1625485,1625485,1070111,819921,819921,107.5,107.9,235326668800,102.3,280.0,3.7567766,112.038,166.8935,0.8,0.0076117986,HKD,202919608320,0.07915,1028222945,116384000,0.0,0.53536,24.825,4.346425,1672444800,1703980800,1688083200,0.139,4958130176,2.62,5.92,3.239,41.725,HKG,EQUITY,1880.HK,1880.HK,CTG DUTY-FREE,China Tourism Group Duty Free Corporation Limited,1661391000,Asia/Hong_Kong,HKT,28800000,107.9,261.92,134.5,172.17,168.23,1.7,buy,14,32233474048,15.58,4863300096,6167373824,1.981,3.445,62640582656,10.798,30.582,0.04315,0.12361,7605195000,1601884160,8593618944,0.075,0.388,0.26176,0.07764,0.07303,CNY,
3,Building 2,"Room 1116, 11/F Taiping Financial Industry Port, No. 198 Yingbin R Jiyang District",Sanya,572022,China,https://www.ctgdutyfree.com.cn,Specialty Retail,Consumer Cyclical,"China Tourism Group Duty Free Corporation Limited engages in duty-free travel retail business in China. The company engages in the wholesale and retail of duty-free commodities, such as tobacco and wine, perfume, cosmetics, accessories, clothing, and electronic products. It is also involved in commercial complex investment and development business. The company was formerly known as China International Travel Service Corporation Limited and changed its name to China Tourism Group Duty Free Corporation Limited in June 2020. The company was founded in 2008 and is based in Sanya, China. China Tourism Group Duty Free Corporation Limited operates as a subsidiary of China Tourism Group Co., Ltd.",16808,"{'maxAge': 1, 'name': 'Mr. Lingjun  Zhou', 'age': 44, 'title': 'Deputy Gen. Mang.', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,105.1,107.4,104.5,108.2,105.1,107.4,104.5,108.2,0.87,0.0081,1689206400,0.0,1.363031,41.18321,18.22635,1625485,1625485,1070111,819921,819921,107.5,107.9,235326668800,102.3,280.0,3.7567766,112.038,166.8935,0.8,0.0076117986,HKD,202919608320,0.07915,1028222945,116384000,0.0,0.53536,24.825,4.346425,1672444800,1703980800,1688083200,0.139,4958130176,2.62,5.92,3.239,41.725,HKG,EQUITY,1880.HK,1880.HK,CTG DUTY-FREE,China Tourism Group Duty Free Corporation Limited,1661391000,Asia/Hong_Kong,HKT,28800000,107.9,261.92,134.5,172.17,168.23,1.7,buy,14,32233474048,15.58,4863300096,6167373824,1.981,3.445,62640582656,10.798,30.582,0.04315,0.12361,7605195000,1601884160,8593618944,0.075,0.388,0.26176,0.07764,0.07303,CNY,
4,Building 2,"Room 1116, 11/F Taiping Financial Industry Port, No. 198 Yingbin R Jiyang District",Sanya,572022,China,https://www.ctgdutyfree.com.cn,Specialty Retail,Consumer Cyclical,"China Tourism Group Duty Free Corporation Limited engages in duty-free travel retail business in China. The company engages in the wholesale and retail of duty-free commodities, such as tobacco and wine, perfume, cosmetics, accessories, clothing, and electronic products. It is also involved in commercial complex investment and development business. The company was formerly known as China International Travel Service Corporation Limited and changed its name to China Tourism Group Duty Free Corporation Limited in June 2020. The company was founded in 2008 and is based in Sanya, China. China Tourism Group Duty Free Corporation Limited operates as a subsidiary of China Tourism Group Co., Ltd.",16808,"{'maxAge': 1, 'name': 'Mr. Zhujun  Chang', 'age': 48, 'title': 'Deputy GM & Sec. of the Board', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,105.1,107.4,104.5,108.2,105.1,107.4,104.5,108.2,0.87,0.0081,1689206400,0.0,1.363031,41.18321,18.22635,1625485,1625485,1070111,819921,819921,107.5,107.9,235326668800,102.3,280.0,3.7567766,112.038,166.8935,0.8,0.0076117986,HKD,202919608320,0.07915,1028222945,116384000,0.0,0.53536,24.825,4.346425,1672444800,1703980800,1688083200,0.139,4958130176,2.62,5.92,3.239,41.725,HKG,EQUITY,1880.HK,1880.HK,CTG DUTY-FREE,China Tourism Group Duty Free Corporation Limited,1661391000,Asia/Hong_Kong,HKT,28800000,107.9,261.92,134.5,172.17,168.23,1.7,buy,14,32233474048,15.58,4863300096,6167373824,1.981,3.445,62640582656,10.798,30.582,0.04315,0.12361,7605195000,1601884160,8593618944,0.075,0.388,0.26176,0.07764,0.07303,CNY,
5,Building 2,"Room 1116, 11/F Taiping Financial Industry Port, No. 198 Yingbin R Jiyang District",Sanya,572022,China,https://www.ctgdutyfree.com.cn,Specialty Retail,Consumer Cyclical,"China Tourism Group Duty Free Corporation Limited engages in duty-free travel retail business in China. The company engages in the wholesale and retail of duty-free commodities, such as tobacco and wine, perfume, cosmetics, accessories, clothing, and electronic products. It is also involved in commercial complex investment and development business. The company was formerly known as China International Travel Service Corporation Limited and changed its name to China Tourism Group Duty Free Corporation Limited in June 2020. The company was founded in 2008 and is based in Sanya, China. China Tourism Group Duty Free Corporation Limited operates as a subsidiary of China Tourism Group Co., Ltd.",16808,"{'maxAge': 1, 'name': 'Ms. Xiao  Zhang', 'title': 'Joint Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,105.1,107.4,104.5,108.2,105.1,107.4,104.5,108.2,0.87,0.0081,1689206400,0.0,1.363031,41.18321,18.22635,1625485,1625485,1070111,819921,819921,107.5,107.9,235326668800,102.3,280.0,3.7567766,112.038,166.8935,0.8,0.0076117986,HKD,202919608320,0.07915,1028222945,116384000,0.0,0.53536,24.825,4.346425,1672444800,1703980800,1688083200,0.139,4958130176,2.62,5.92,3.239,41.725,HKG,EQUITY,1880.HK,1880.HK,CTG DUTY-FREE,China Tourism Group Duty Free Corporation Limited,1661391000,Asia/Hong_Kong,HKT,28800000,107.9,261.92,134.5,172.17,168.23,1.7,buy,14,32233474048,15.58,4863300096,6167373824,1.981,3.445,62640582656,10.798,30.582,0.04315,0.12361,7605195000,1601884160,8593618944,0.075,0.388,0.26176,0.07764,0.07303,CNY,
