,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Mr. Bilal  Eksi', 'age': 54, 'title': 'CEO, Pres & Exec. Director', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
1,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Prof. Mecit  Es', 'age': 69, 'title': 'Non-Exec. Deputy Chairman', 'yearBorn': 1953, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
2,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Dr. Murat  Seker Ph.D.', 'title': 'CFO & Exec. Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
3,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Levent  Konukcu', 'title': 'Chief Investment & Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
4,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Dr. Zekeriya  Demir', 'title': 'Sr. VP of Accounting & Financial Control', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
5,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Mr. Mehmet Fatih Korkmaz', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
6,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Mr. Ahmet  Olmustur', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
7,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Mr. Abdulkerim  Çay', 'age': 41, 'title': 'Chief HR Officer', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
8,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Murat  Bas', 'title': 'Sr. VP of Network Planning', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
9,Türk Hava Yollari AO Genel Yönetim Binas,Yesilköy Mahallesi Havaalani Caddesi No: 3/1 Bakirköy,Istanbul,34149,Turkey,90 212 463 63 63,90 212 465 21 21,https://www.turkishairlines.com,Airlines,Industrials,"Türk Hava Yollari Anonim Ortakligi provides air transport and aircraft technical maintenance services in Turkey and internationally. The company offers domestic and international passenger and cargo air transportation services; repair and maintenance, and technical and infrastructure support services related to aviation sector; catering and ground service fuel services; software system maintenance and information technology consulting services. It is also involved in training, airport operation, and investment activities; provides cabin interior products and cargo transportation; and the trading of aviation fuel. The company was incorporated in 1933 and is headquartered in Istanbul, Turkey.",50623,"{'maxAge': 1, 'name': 'Mr. Mehmet Akif Konar', 'age': 49, 'title': 'Chief Commercial Officer', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,238.5,236.0,227.1,236.0,238.5,236.0,227.1,236.0,1369872000,0.0,0.692819,4.5684977,5.389179,37299425,37299425,41655556,30409176,30409176,227.6,227.8,0,0,313398001664,65.05,269.8,0.8113318,239.232,167.383,0.0,0.0,TRY,523697815552,0.14038,702065978,1380000000,0.49122003,0.08036,194.763,1.1660326,1672444800,1703980800,1688083200,0.502,54226001920,49.71,42.14,115:100,1372204800,1.356,7.618,IST,EQUITY,THYAO.IS,THYAO.IS,TURK HAVA YOLLARI,Türk Hava Yollari Anonim Ortakligi,957940200,Europe/Istanbul,TRT,10800000,227.1,405.82,115.0,285.45,293.37,2.2,buy,13,151210999808,109.577,68745003008,361400008704,0.736,0.885,386275999744,134.407,279.912,0.052270003,0.26856002,76032000000,88292999168,131575996416,0.504,0.496,0.24172,0.17797,0.14538,TRY,
