,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,No: 2 D:124-125 Palladium Tower,Barbaros Mahallesi Kardelen Sokak Atasehir,Istanbul,34662,Turkey,90 216 571 30 00,90 216 571 31 11,https://www.akcansa.com.tr,Building Materials,Basic Materials,"Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready-Mix Concrete segments. It offers products under the Agregasa brand name. The company provides port and technical support services. It sells its products online. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",1004,"{'maxAge': 1, 'name': 'Mr. Vecih  Yilmaz', 'title': 'Gen. Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,153.4,155.0,153.7,161.1,153.4,155.0,153.7,161.1,1.31,0.0082,1679875200,0.16360001,4.66,0.870345,14.601284,5.966292,2101986,2101986,2509500,2822795,2822795,159.0,158.0,0,0,30497509376,27.46,170.6,2.5472898,124.787,79.3428,1.306,0.00851369,TRY,30613907456,0.22917,27842147,191447008,0.84411,0.00956,27.871,5.7156186,1672444800,1703980800,1688083200,2.837,2743747072,10.91,26.7,1.99,1:1000,1104710400,2.557,12.62,IST,EQUITY,AKCNS.IS,AKCNS.IS,AKCANSA,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,957940200,Europe/Istanbul,TRT,10800000,159.3,175.0,73.6,135.63,146.97,2.3,buy,4,1861316736,9.722,2425875712,1977705216,0.958,1.327,11972532224,37.064,62.537,0.19806999,0.76691,1492010262,642481536,1989049728,2.837,0.622,0.22459999,0.20261998,0.19309,TRY,
1,No: 2 D:124-125 Palladium Tower,Barbaros Mahallesi Kardelen Sokak Atasehir,Istanbul,34662,Turkey,90 216 571 30 00,90 216 571 31 11,https://www.akcansa.com.tr,Building Materials,Basic Materials,"Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready-Mix Concrete segments. It offers products under the Agregasa brand name. The company provides port and technical support services. It sells its products online. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",1004,"{'maxAge': 1, 'name': 'Mr. Jason  South', 'title': 'Deputy Gen. Mang. of Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,153.4,155.0,153.7,161.1,153.4,155.0,153.7,161.1,1.31,0.0082,1679875200,0.16360001,4.66,0.870345,14.601284,5.966292,2101986,2101986,2509500,2822795,2822795,159.0,158.0,0,0,30497509376,27.46,170.6,2.5472898,124.787,79.3428,1.306,0.00851369,TRY,30613907456,0.22917,27842147,191447008,0.84411,0.00956,27.871,5.7156186,1672444800,1703980800,1688083200,2.837,2743747072,10.91,26.7,1.99,1:1000,1104710400,2.557,12.62,IST,EQUITY,AKCNS.IS,AKCNS.IS,AKCANSA,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,957940200,Europe/Istanbul,TRT,10800000,159.3,175.0,73.6,135.63,146.97,2.3,buy,4,1861316736,9.722,2425875712,1977705216,0.958,1.327,11972532224,37.064,62.537,0.19806999,0.76691,1492010262,642481536,1989049728,2.837,0.622,0.22459999,0.20261998,0.19309,TRY,
2,No: 2 D:124-125 Palladium Tower,Barbaros Mahallesi Kardelen Sokak Atasehir,Istanbul,34662,Turkey,90 216 571 30 00,90 216 571 31 11,https://www.akcansa.com.tr,Building Materials,Basic Materials,"Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready-Mix Concrete segments. It offers products under the Agregasa brand name. The company provides port and technical support services. It sells its products online. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",1004,"{'maxAge': 1, 'name': 'Dr. Gergely  Borosi', 'title': 'Assistant Gen. Mang. of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,153.4,155.0,153.7,161.1,153.4,155.0,153.7,161.1,1.31,0.0082,1679875200,0.16360001,4.66,0.870345,14.601284,5.966292,2101986,2101986,2509500,2822795,2822795,159.0,158.0,0,0,30497509376,27.46,170.6,2.5472898,124.787,79.3428,1.306,0.00851369,TRY,30613907456,0.22917,27842147,191447008,0.84411,0.00956,27.871,5.7156186,1672444800,1703980800,1688083200,2.837,2743747072,10.91,26.7,1.99,1:1000,1104710400,2.557,12.62,IST,EQUITY,AKCNS.IS,AKCNS.IS,AKCANSA,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,957940200,Europe/Istanbul,TRT,10800000,159.3,175.0,73.6,135.63,146.97,2.3,buy,4,1861316736,9.722,2425875712,1977705216,0.958,1.327,11972532224,37.064,62.537,0.19806999,0.76691,1492010262,642481536,1989049728,2.837,0.622,0.22459999,0.20261998,0.19309,TRY,
3,No: 2 D:124-125 Palladium Tower,Barbaros Mahallesi Kardelen Sokak Atasehir,Istanbul,34662,Turkey,90 216 571 30 00,90 216 571 31 11,https://www.akcansa.com.tr,Building Materials,Basic Materials,"Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready-Mix Concrete segments. It offers products under the Agregasa brand name. The company provides port and technical support services. It sells its products online. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",1004,"{'maxAge': 1, 'name': 'Dinçer  Bulan', 'title': 'Investor Relations Director & Financial Affairs Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,153.4,155.0,153.7,161.1,153.4,155.0,153.7,161.1,1.31,0.0082,1679875200,0.16360001,4.66,0.870345,14.601284,5.966292,2101986,2101986,2509500,2822795,2822795,159.0,158.0,0,0,30497509376,27.46,170.6,2.5472898,124.787,79.3428,1.306,0.00851369,TRY,30613907456,0.22917,27842147,191447008,0.84411,0.00956,27.871,5.7156186,1672444800,1703980800,1688083200,2.837,2743747072,10.91,26.7,1.99,1:1000,1104710400,2.557,12.62,IST,EQUITY,AKCNS.IS,AKCNS.IS,AKCANSA,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,957940200,Europe/Istanbul,TRT,10800000,159.3,175.0,73.6,135.63,146.97,2.3,buy,4,1861316736,9.722,2425875712,1977705216,0.958,1.327,11972532224,37.064,62.537,0.19806999,0.76691,1492010262,642481536,1989049728,2.837,0.622,0.22459999,0.20261998,0.19309,TRY,
4,No: 2 D:124-125 Palladium Tower,Barbaros Mahallesi Kardelen Sokak Atasehir,Istanbul,34662,Turkey,90 216 571 30 00,90 216 571 31 11,https://www.akcansa.com.tr,Building Materials,Basic Materials,"Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready-Mix Concrete segments. It offers products under the Agregasa brand name. The company provides port and technical support services. It sells its products online. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",1004,"{'maxAge': 1, 'name': 'Onur Kerem Günel', 'title': 'Legal Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,153.4,155.0,153.7,161.1,153.4,155.0,153.7,161.1,1.31,0.0082,1679875200,0.16360001,4.66,0.870345,14.601284,5.966292,2101986,2101986,2509500,2822795,2822795,159.0,158.0,0,0,30497509376,27.46,170.6,2.5472898,124.787,79.3428,1.306,0.00851369,TRY,30613907456,0.22917,27842147,191447008,0.84411,0.00956,27.871,5.7156186,1672444800,1703980800,1688083200,2.837,2743747072,10.91,26.7,1.99,1:1000,1104710400,2.557,12.62,IST,EQUITY,AKCNS.IS,AKCNS.IS,AKCANSA,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,957940200,Europe/Istanbul,TRT,10800000,159.3,175.0,73.6,135.63,146.97,2.3,buy,4,1861316736,9.722,2425875712,1977705216,0.958,1.327,11972532224,37.064,62.537,0.19806999,0.76691,1492010262,642481536,1989049728,2.837,0.622,0.22459999,0.20261998,0.19309,TRY,
5,No: 2 D:124-125 Palladium Tower,Barbaros Mahallesi Kardelen Sokak Atasehir,Istanbul,34662,Turkey,90 216 571 30 00,90 216 571 31 11,https://www.akcansa.com.tr,Building Materials,Basic Materials,"Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready-Mix Concrete segments. It offers products under the Agregasa brand name. The company provides port and technical support services. It sells its products online. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",1004,"{'maxAge': 1, 'name': 'Banu  Üçer', 'title': 'Corp. Communication Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,153.4,155.0,153.7,161.1,153.4,155.0,153.7,161.1,1.31,0.0082,1679875200,0.16360001,4.66,0.870345,14.601284,5.966292,2101986,2101986,2509500,2822795,2822795,159.0,158.0,0,0,30497509376,27.46,170.6,2.5472898,124.787,79.3428,1.306,0.00851369,TRY,30613907456,0.22917,27842147,191447008,0.84411,0.00956,27.871,5.7156186,1672444800,1703980800,1688083200,2.837,2743747072,10.91,26.7,1.99,1:1000,1104710400,2.557,12.62,IST,EQUITY,AKCNS.IS,AKCNS.IS,AKCANSA,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,957940200,Europe/Istanbul,TRT,10800000,159.3,175.0,73.6,135.63,146.97,2.3,buy,4,1861316736,9.722,2425875712,1977705216,0.958,1.327,11972532224,37.064,62.537,0.19806999,0.76691,1492010262,642481536,1989049728,2.837,0.622,0.22459999,0.20261998,0.19309,TRY,
6,No: 2 D:124-125 Palladium Tower,Barbaros Mahallesi Kardelen Sokak Atasehir,Istanbul,34662,Turkey,90 216 571 30 00,90 216 571 31 11,https://www.akcansa.com.tr,Building Materials,Basic Materials,"Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready-Mix Concrete segments. It offers products under the Agregasa brand name. The company provides port and technical support services. It sells its products online. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",1004,"{'maxAge': 1, 'name': 'Mr. Ilker  Koc', 'title': 'Assistant Gen. Mang. of Ready Mixed Concrete, Aggregate Sales and Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,153.4,155.0,153.7,161.1,153.4,155.0,153.7,161.1,1.31,0.0082,1679875200,0.16360001,4.66,0.870345,14.601284,5.966292,2101986,2101986,2509500,2822795,2822795,159.0,158.0,0,0,30497509376,27.46,170.6,2.5472898,124.787,79.3428,1.306,0.00851369,TRY,30613907456,0.22917,27842147,191447008,0.84411,0.00956,27.871,5.7156186,1672444800,1703980800,1688083200,2.837,2743747072,10.91,26.7,1.99,1:1000,1104710400,2.557,12.62,IST,EQUITY,AKCNS.IS,AKCNS.IS,AKCANSA,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,957940200,Europe/Istanbul,TRT,10800000,159.3,175.0,73.6,135.63,146.97,2.3,buy,4,1861316736,9.722,2425875712,1977705216,0.958,1.327,11972532224,37.064,62.537,0.19806999,0.76691,1492010262,642481536,1989049728,2.837,0.622,0.22459999,0.20261998,0.19309,TRY,
7,No: 2 D:124-125 Palladium Tower,Barbaros Mahallesi Kardelen Sokak Atasehir,Istanbul,34662,Turkey,90 216 571 30 00,90 216 571 31 11,https://www.akcansa.com.tr,Building Materials,Basic Materials,"Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi, together with its subsidiaries, manufactures and sells cement, clinker, ready-mix concrete, and aggregates in Turkey and internationally. The company operates through Cement and Ready-Mix Concrete segments. It offers products under the Agregasa brand name. The company provides port and technical support services. It sells its products online. The company was founded in 1967 and is headquartered in Istanbul, Turkey.",1004,"{'maxAge': 1, 'name': 'Ms. Ayca  Kut', 'title': 'Assistant Gen. Mang. of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,153.4,155.0,153.7,161.1,153.4,155.0,153.7,161.1,1.31,0.0082,1679875200,0.16360001,4.66,0.870345,14.601284,5.966292,2101986,2101986,2509500,2822795,2822795,159.0,158.0,0,0,30497509376,27.46,170.6,2.5472898,124.787,79.3428,1.306,0.00851369,TRY,30613907456,0.22917,27842147,191447008,0.84411,0.00956,27.871,5.7156186,1672444800,1703980800,1688083200,2.837,2743747072,10.91,26.7,1.99,1:1000,1104710400,2.557,12.62,IST,EQUITY,AKCNS.IS,AKCNS.IS,AKCANSA,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi,957940200,Europe/Istanbul,TRT,10800000,159.3,175.0,73.6,135.63,146.97,2.3,buy,4,1861316736,9.722,2425875712,1977705216,0.958,1.327,11972532224,37.064,62.537,0.19806999,0.76691,1492010262,642481536,1989049728,2.837,0.622,0.22459999,0.20261998,0.19309,TRY,
