Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2014-05-08 00:00:00+02:00,,,,,0,3.29,0.0
2014-08-07 00:00:00+02:00,,,,,0,0.47,0.0
2014-11-03 00:00:00+01:00,20.175846099853516,20.175846099853516,19.565611714079058,19.565611714079058,2000,0.0,0.0
2014-11-04 00:00:00+01:00,20.19491195678711,20.19491195678711,20.19491195678711,20.19491195678711,4,0.0,0.0
2014-11-05 00:00:00+01:00,20.080493927001953,20.080493927001953,20.080493927001953,20.080493927001953,0,0.0,0.0
2014-11-06 00:00:00+01:00,20.432395935058594,20.432395935058594,20.432395935058594,20.432395935058594,0,0.453386,0.0
2014-11-07 00:00:00+01:00,20.432395935058594,20.432395935058594,20.432395935058594,20.432395935058594,0,0.0,0.0
2014-11-10 00:00:00+01:00,20.529415130615234,20.529415130615234,20.29656644042294,20.29656644042294,1560,0.0,0.0
2014-11-11 00:00:00+01:00,20.471200942993164,20.471200942993164,20.471200942993164,20.471200942993164,0,0.0,0.0
2014-11-12 00:00:00+01:00,20.64583969116211,20.64583969116211,20.64583969116211,20.64583969116211,0,0.0,0.0
2014-11-13 00:00:00+01:00,21.07272720336914,21.07272720336914,21.07272720336914,21.07272720336914,0,0.0,0.0
2014-11-14 00:00:00+01:00,21.363784790039062,21.363784790039062,21.18914864856715,21.18914864856715,5300,0.0,0.0
2014-11-17 00:00:00+01:00,21.32497787475586,21.32497787475586,21.32497787475586,21.32497787475586,0,0.0,0.0
2014-11-18 00:00:00+01:00,21.22795867919922,21.22795867919922,21.22795867919922,21.22795867919922,52,0.0,0.0
2014-11-19 00:00:00+01:00,21.344385147094727,21.519021321652293,21.344385147094727,21.519021321652293,5624,0.0,0.0
2014-11-20 00:00:00+01:00,21.38319206237793,21.38319206237793,21.38319206237793,21.38319206237793,300,0.0,0.0
2014-11-21 00:00:00+01:00,21.829483032226562,21.829483032226562,21.829483032226562,21.829483032226562,0,0.0,0.0
2014-11-24 00:00:00+01:00,22.02351951599121,22.02351951599121,22.02351951599121,22.02351951599121,0,0.0,0.0
2014-11-25 00:00:00+01:00,22.411598205566406,22.411598205566406,22.411598205566406,22.411598205566406,920,0.0,0.0
2014-11-26 00:00:00+01:00,22.21756362915039,22.21756362915039,22.21756362915039,22.21756362915039,0,0.0,0.0
2014-11-27 00:00:00+01:00,22.21756362915039,22.21756362915039,22.21756362915039,22.21756362915039,0,0.0,0.0
2014-11-28 00:00:00+01:00,22.23696517944336,22.23696517944336,22.23696517944336,22.23696517944336,0,0.0,0.0
2014-12-01 00:00:00+01:00,21.441404342651367,22.02352391756498,21.441404342651367,22.02352391756498,1680,0.0,0.0
2014-12-02 00:00:00+01:00,21.713058471679688,21.713058471679688,21.596634863334188,21.596634863334188,1492,0.0,0.0
2014-12-03 00:00:00+01:00,22.062328338623047,22.062328338623047,21.732461215901402,21.732461215901402,440,0.0,0.0
2014-12-04 00:00:00+01:00,21.829483032226562,21.829483032226562,21.829483032226562,21.829483032226562,40,0.0,0.0
2014-12-05 00:00:00+01:00,21.829483032226562,21.829483032226562,21.829483032226562,21.829483032226562,0,0.0,0.0
2014-12-08 00:00:00+01:00,21.577228546142578,21.98471337426664,21.577228546142578,21.98471337426664,120,0.0,0.0
2014-12-09 00:00:00+01:00,20.820472717285156,21.092127273642053,20.801067551482834,21.092127273642053,14600,0.0,0.0
2014-12-10 00:00:00+01:00,21.499614715576172,21.499614715576172,21.499614715576172,21.499614715576172,1840,0.0,0.0
2014-12-11 00:00:00+01:00,21.092132568359375,21.092132568359375,21.092132568359375,21.092132568359375,152,0.0,0.0
2014-12-12 00:00:00+01:00,20.762266159057617,20.762266159057617,20.762266159057617,20.762266159057617,400,0.0,0.0
2014-12-15 00:00:00+01:00,20.374181747436523,20.762261399768647,20.374181747436523,20.762261399768647,1800,0.0,0.0
2014-12-16 00:00:00+01:00,19.869680404663086,20.1995475486781,19.869680404663086,20.16074017187864,2040,0.0,0.0
2014-12-17 00:00:00+01:00,20.08312225341797,20.08312225341797,20.08312225341797,20.08312225341797,1600,0.0,0.0
2014-12-18 00:00:00+01:00,21.11153793334961,21.11153793334961,21.11153793334961,21.11153793334961,1600,0.0,0.0
2014-12-19 00:00:00+01:00,21.402591705322266,21.635438885923055,21.32497548498658,21.635438885923055,6716,0.0,0.0
2014-12-22 00:00:00+01:00,21.577228546142578,21.577228546142578,21.421997570082077,21.441401257038837,2044,0.0,0.0
2014-12-23 00:00:00+01:00,21.654842376708984,21.654842376708984,21.596631322283947,21.596631322283947,84,0.0,0.0
2014-12-29 00:00:00+01:00,21.848886489868164,21.887695347536514,21.79067542397546,21.79067542397546,3368,0.0,0.0
2014-12-30 00:00:00+01:00,21.829483032226562,21.829483032226562,21.829483032226562,21.829483032226562,212,0.0,0.0
2015-01-05 00:00:00+01:00,20.917499542236328,20.917499542236328,20.917499542236328,20.917499542236328,0,0.0,0.0
2015-01-06 00:00:00+01:00,20.704044342041016,20.878680443565372,20.68464065973966,20.68464065973966,272,0.0,0.0
2015-01-07 00:00:00+01:00,21.014516830444336,21.014516830444336,21.014516830444336,21.014516830444336,1600,0.0,0.0
2015-01-08 00:00:00+01:00,21.868289947509766,21.868289947509766,21.538422803049105,21.538422803049105,2000,0.0,0.0
2015-01-09 00:00:00+01:00,22.02351951599121,22.31457924527744,22.02351951599121,22.25636670725766,2588,0.0,0.0
2015-01-12 00:00:00+01:00,21.829483032226562,21.829483032226562,21.829483032226562,21.829483032226562,40,0.0,0.0
2015-01-13 00:00:00+01:00,21.674253463745117,21.674253463745117,21.635446080874864,21.635446080874864,2192,0.0,0.0
2015-01-14 00:00:00+01:00,21.402591705322266,21.402591705322266,21.402591705322266,21.402591705322266,400,0.0,0.0
2015-01-15 00:00:00+01:00,19.11292266845703,21.84888389141377,18.62782310834391,21.84888389141377,25032,0.0,0.0
2015-01-16 00:00:00+01:00,17.69643211364746,18.200936861954037,17.686731010276294,18.200936861954037,14248,0.0,0.0
2015-01-19 00:00:00+01:00,18.04570770263672,18.04570770263672,17.93898518320038,17.93898518320038,1060,0.0,0.0
2015-01-20 00:00:00+01:00,18.04570770263672,18.04570770263672,18.04570770263672,18.04570770263672,3680,0.0,0.0
2015-01-21 00:00:00+01:00,18.4434871673584,18.4434871673584,18.4434871673584,18.4434871673584,0,0.0,0.0
2015-01-22 00:00:00+01:00,18.375574111938477,18.375574111938477,18.375574111938477,18.375574111938477,520,0.0,0.0
2015-01-23 00:00:00+01:00,19.01590347290039,19.103220804848075,19.01590347290039,19.103220804848075,720,0.0,0.0
2015-01-26 00:00:00+01:00,19.40398406982422,19.40398406982422,19.40398406982422,19.40398406982422,400,0.0,0.0
2015-01-27 00:00:00+01:00,19.30696678161621,20.18014618379986,19.30696678161621,20.18014618379986,2796,0.0,0.0
2015-01-28 00:00:00+01:00,20.9757080078125,21.092131624611255,20.626437157416234,20.665244536213617,2848,0.0,0.0
2015-01-29 00:00:00+01:00,20.9563045501709,20.9563045501709,20.568224836278848,20.568224836278848,5140,0.0,0.0
2015-01-30 00:00:00+01:00,21.344385147094727,21.344385147094727,21.24736521460793,21.24736521460793,604,0.0,0.0
2015-02-02 00:00:00+01:00,20.99510955810547,21.383189228165875,20.99510955810547,21.383189228165875,808,0.0,0.0
2015-02-03 00:00:00+01:00,21.033918380737305,21.033918380737305,21.033918380737305,21.033918380737305,0,0.0,0.0
2015-02-04 00:00:00+01:00,21.538421630859375,21.538421630859375,21.324978108977195,21.324978108977195,1500,0.0,0.0
