Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2015-02-26 00:00:00+07:00,,,,,0,0.275,0.0
2016-02-19 00:00:00+07:00,,,,,0,0.325,0.0
2017-04-21 00:00:00+07:00,,,,,0,0.4,0.0
2018-04-26 00:00:00+07:00,,,,,0,0.53,10.0
2019-04-12 00:00:00+07:00,,,,,0,0.82,0.0
2020-04-16 00:00:00+07:00,,,,,0,0.88,0.0
2021-04-19 00:00:00+07:00,,,,,0,0.88,0.0
2022-04-18 00:00:00+07:00,,,,,0,1.0,0.0
2022-07-04 00:00:00+07:00,56.066436767578125,56.066436767578125,56.066436767578125,56.066436767578125,0,0.0,0.0
2022-07-05 00:00:00+07:00,55.30634307861328,55.573731953339845,55.0840955484646,55.30634307861328,2125600,0.0,0.0
2022-07-06 00:00:00+07:00,53.08262252807617,55.328916305766015,52.14627952711575,53.08262252807617,3190900,0.0,0.0
2022-07-07 00:00:00+07:00,53.266693115234375,54.104822641268605,51.90145882329839,53.266693115234375,3562400,0.0,0.0
2022-07-08 00:00:00+07:00,53.99273681640625,54.59446079694047,53.12555153782996,53.99273681640625,1476300,0.0,0.0
2022-07-11 00:00:00+07:00,53.99273681640625,53.99273681640625,53.99273681640625,53.99273681640625,0,0.0,0.0
2022-07-12 00:00:00+07:00,54.17934799194336,54.349644135290994,53.61518948481409,54.17934799194336,592000,0.0,0.0
2022-07-14 00:00:00+07:00,54.17934799194336,54.17934799194336,54.17934799194336,54.17934799194336,0,0.0,0.0
2022-07-15 00:00:00+07:00,52.85110092163086,53.1255501368265,52.39109552663996,52.85110092163086,1612100,0.0,0.0
2022-07-18 00:00:00+07:00,52.85110092163086,52.85110092163086,52.85110092163086,52.85110092163086,0,0.0,0.0
2022-07-19 00:00:00+07:00,53.328819274902344,54.10482532410788,52.88073425342671,53.328819274902344,3207900,0.0,0.0
2022-07-20 00:00:00+07:00,51.758026123046875,52.88073216508185,50.92218652933808,51.758026123046875,1764000,0.0,0.0
2022-07-21 00:00:00+07:00,52.74674606323242,53.37036828636785,52.391095473773944,52.74674606323242,1567200,0.0,0.0
2022-07-22 00:00:00+07:00,53.183937072753906,53.8600075676369,52.635916486554244,53.183937072753906,5122600,0.0,0.0
2022-07-25 00:00:00+07:00,53.183937072753906,53.183937072753906,53.183937072753906,53.183937072753906,0,0.0,0.0
2022-07-26 00:00:00+07:00,55.310916900634766,55.81855158048071,54.594460537049116,55.310916900634766,1695800,0.0,0.0
2022-07-27 00:00:00+07:00,55.616153717041016,56.06336831513213,55.32891370838367,55.616153717041016,1473800,0.0,0.0
2022-08-01 00:00:00+07:00,55.616153717041016,55.616153717041016,55.616153717041016,55.616153717041016,0,0.0,0.0
2022-08-02 00:00:00+07:00,56.738548278808594,57.042643459347225,56.3081888225316,56.738548278808594,2206400,0.0,0.0
2022-08-03 00:00:00+07:00,56.602725982666016,57.042644926041724,56.06337205177491,56.602725982666016,1147300,0.0,0.0
2022-08-04 00:00:00+07:00,56.260711669921875,56.797824199361365,55.81855136833789,56.260711669921875,996800,0.0,0.0
2022-08-05 00:00:00+07:00,57.19386291503906,57.53228106600704,56.79782641410056,57.19386291503906,2162100,0.0,0.0
2022-08-08 00:00:00+07:00,57.19386291503906,57.19386291503906,57.19386291503906,57.19386291503906,0,0.0,0.0
2022-08-09 00:00:00+07:00,57.37458801269531,57.777098353140396,56.55300728633657,57.37458801269531,3060000,0.0,0.0
2022-08-10 00:00:00+07:00,57.87479782104492,58.26673257964261,57.28745976317803,57.87479782104492,2710900,0.0,0.0
2022-08-11 00:00:00+07:00,57.647735595703125,58.02191491152691,57.28746029239366,57.647735595703125,1412700,0.0,0.0
2022-08-15 00:00:00+07:00,57.647735595703125,57.647735595703125,57.647735595703125,57.647735595703125,0,0.0,0.0
2022-08-16 00:00:00+07:00,57.94298553466797,58.51155206760045,57.53227922964898,57.94298553466797,2901300,0.0,0.0
2022-08-17 00:00:00+07:00,58.492733001708984,58.756371316866336,58.02191667540551,58.492733001708984,3785100,0.0,0.0
2022-08-18 00:00:00+07:00,58.79324722290039,59.001187294580326,58.7563690900385,58.79324722290039,2332300,0.0,0.0
2022-08-19 00:00:00+07:00,58.6151123046875,58.75637139816604,58.26673496984799,58.6151123046875,1084600,0.0,0.0
2022-08-22 00:00:00+07:00,58.6151123046875,58.6151123046875,58.6151123046875,58.6151123046875,0,0.0,0.0
2022-08-23 00:00:00+07:00,57.3728141784668,58.26673537882387,56.55300786768199,57.3728141784668,2074400,0.0,0.0
2022-08-24 00:00:00+07:00,57.294002532958984,57.777097868414494,56.55300681188029,57.294002532958984,1973500,0.0,0.0
2022-08-25 00:00:00+07:00,57.88631820678711,58.26673604275448,56.79782673075226,57.88631820678711,1703300,0.0,0.0
2022-08-26 00:00:00+07:00,58.6630859375,59.00119029515907,58.266735644181985,58.6630859375,2964700,0.0,0.0
2022-08-29 00:00:00+07:00,58.6630859375,58.6630859375,58.6630859375,58.6630859375,0,0.0,0.0
2022-08-30 00:00:00+07:00,57.35034942626953,58.02191472277793,57.042641900452566,57.35034942626953,790300,0.0,0.0
2022-08-31 00:00:00+07:00,57.87864685058594,58.26673391989508,57.287461080905246,57.87864685058594,1085600,0.0,0.0
2022-09-01 00:00:00+07:00,58.8801383972168,59.24600593765726,57.77709669953353,58.8801383972168,3741100,0.0,0.0
2022-09-02 00:00:00+07:00,58.482967376708984,59.001188835046094,57.53227956944328,58.482967376708984,1364100,0.0,0.0
2022-09-05 00:00:00+07:00,58.482967376708984,58.482967376708984,58.482967376708984,58.482967376708984,0,0.0,0.0
2022-09-06 00:00:00+07:00,57.54785919189453,57.77709608571326,57.28745967820722,57.54785919189453,584600,0.0,0.0
2022-09-07 00:00:00+07:00,58.36772537231445,58.75636904182462,57.287459815779,58.36772537231445,1060300,0.0,0.0
2022-09-08 00:00:00+07:00,58.6842155456543,59.00118743166877,58.02191461122614,58.6842155456543,1533300,0.0,0.0
2022-09-09 00:00:00+07:00,59.190853118896484,59.49082415732762,59.00118774451011,59.190853118896484,1393900,0.0,0.0
2022-09-12 00:00:00+07:00,59.190853118896484,59.190853118896484,59.190853118896484,59.190853118896484,0,0.0,0.0
2022-09-13 00:00:00+07:00,59.69002914428711,59.98046313334739,59.00119026586417,59.69002914428711,3304000,0.0,0.0
2022-09-14 00:00:00+07:00,59.753780364990234,60.22528030921428,59.49082567129703,59.753780364990234,1640400,0.0,0.0
2022-09-15 00:00:00+07:00,59.19065856933594,59.735642064170065,58.51155103826494,59.19065856933594,1024000,0.0,0.0
2022-09-16 00:00:00+07:00,59.0638313293457,59.4908249791521,58.51155213998911,59.0638313293457,1560400,0.0,0.0
2022-09-19 00:00:00+07:00,59.0638313293457,59.0638313293457,59.0638313293457,59.0638313293457,0,0.0,0.0
2022-09-20 00:00:00+07:00,58.908695220947266,59.24600762006659,58.51155298014841,58.908695220947266,968800,0.0,0.0
2022-09-21 00:00:00+07:00,59.01908874511719,59.24600581506336,58.75636940336862,59.01908874511719,1563200,0.0,0.0
2022-09-22 00:00:00+07:00,58.868988037109375,59.00118822597196,58.266733600752396,58.868988037109375,1001500,0.0,0.0
2022-09-23 00:00:00+07:00,58.990074157714844,59.4908240671498,58.26673303696153,58.990074157714844,1099200,0.0,0.0
2022-09-26 00:00:00+07:00,58.990074157714844,58.990074157714844,58.990074157714844,58.990074157714844,0,0.0,0.0
2022-09-27 00:00:00+07:00,57.136573791503906,57.777096002342724,57.04264139214345,57.136573791503906,893700,0.0,0.0
